,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,steer,timestamp,turn
0,1.019,-0.003,0.058,40.653435,-73.78692,-0.0638,0.0883,-0.0119,-7.6242046,14.508741,0.0,1489800169075,0
1,0.9521333,0.023766663,0.016500061,40.653435,-73.78692,0.004086642,-0.045299925,0.025033277,-7.6242046,14.508741,0.0,1489800169408,0
2,1.0400165,0.008483337,-0.044749696,40.653435,-73.78692,-0.014316404,0.022833204,-0.0019165844,-7.6242046,14.508741,0.0,1489800169741,0
3,0.8966,-0.0042,-0.0208,40.653446,-73.78692,-0.053975,-0.002675,-0.034875,-7.609123,14.439225,-0.066653274,1489800170075,0
4,1.0645665,0.17955,0.15874933,40.653484,-73.78692,0.07276592,-0.082383,0.07199109,-7.5429745,14.134329,-0.29906213,1489800170408,0
5,0.92373383,0.030399805,-0.030933874,40.653526,-73.78692,-0.0463562,-0.081843875,0.042393733,-7.4768248,13.829431,-0.31048012,1489800170741,0
6,1.1112,0.0788,-0.0208,40.65357,-73.78701,-0.02424,-0.03207,0.02316,-7.4330196,13.495048,-0.44811055,1489800171075,0
7,0.9989297,0.092543736,-0.14210464,40.653606,-73.78701,-0.0107600195,-0.033716768,-0.0008134326,-7.4648685,13.060825,-0.9041705,1489800171408,0
8,1.0352501,0.07150105,-0.13391747,40.65365,-73.78701,-0.011210979,-0.06311327,0.011299951,-7.4967165,12.626602,-0.9486473,1489800171741,0
9,1.0205,0.06075,-0.1165,40.653687,-73.78711,-0.05423,-0.059375,0.03188,-7.593405,12.1503105,-1.3049345,1489800172075,4
10,0.9861667,0.033766516,-0.11739992,40.65372,-73.78711,-0.039539862,-0.010360008,0.0008934436,-7.9096365,11.531572,-2.4431152,1489800172408,4
11,1.0026,0.0123331295,-0.07096659,40.653755,-73.78711,-0.035653632,-0.018553114,0.012553033,-8.225868,10.912832,-2.561566,1489800172741,4
12,0.9902,0.1156,-0.0303,40.65379,-73.7872,-0.02466,-0.0231,0.01086,-8.467435,10.351325,-2.2750998,1489800173075,4
13,0.998,0.07309998,-0.07995001,40.65382,-73.7872,-0.051531456,-0.04426015,0.046106793,-8.456186,9.983599,-0.9815253,1489800173408,0
14,1.018333,0.04533325,-0.054249816,40.653854,-73.7872,-0.052833423,-0.003963079,0.00866988,-8.444938,9.615872,-1.02568,1489800173741,4
15,0.96235,0.08115,0.0105,40.653885,-73.78729,-0.06888,0.00332,0.00466,-8.45715,9.3551035,-0.8235035,1489800174075,0
16,1.0297334,0.0808668,0.10493346,40.65391,-73.78729,-0.0627336,-0.012916476,0.005899883,-8.5488,9.456485,1.879273e-06,1489800174408,0
17,1.0571998,-0.038133666,0.13346717,40.65394,-73.78729,-0.047749843,0.018466657,-0.010316742,-8.64045,9.557865,0.0,1489800174741,0
18,0.99247366,0.10831579,0.076631576,40.65397,-73.78739,0.019395,0.01339,0.068805,-8.770834,9.702093,0.0,1489800175075,0
19,0.8667822,-0.06911715,0.17941742,40.653988,-73.78739,0.031169547,-0.12198878,2.696289e-05,-9.0323715,9.9914,-1.879273e-06,1489800175408,0
