,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,steer,timestamp,turn
0,0.996,-0.035,-0.084,40.821617,-73.91209,0.0096,-0.0042,-0.0031,-0.15884936,-0.30984175,0.0,1490318376599,1
1,0.9969167,-0.03000005,-0.06491661,40.821617,-73.91209,0.01031332,0.0025333373,0.0016233289,-0.08730385,-0.17028946,0.0,1490318376932,1
2,0.99646664,-0.046066698,-0.077166684,40.821617,-73.91209,0.009123342,-0.0026950086,0.0026082946,-0.07786103,-0.1518709,0.0,1490318377265,1
3,0.9939,-0.0419,-0.142,40.821617,-73.91209,0.00965,-0.00399,0.002205,-0.08394393,-0.16373582,0.0,1490318377599,1
4,0.9870833,-0.037083313,-0.13223328,40.821617,-73.91209,0.009717507,0.011336851,0.0027385652,-0.09002682,-0.17560074,0.0,1490318377932,1
5,0.9849,-0.04373335,-0.13111661,40.821617,-73.91208,0.009200022,0.0018000342,0.0052999486,-0.116791554,-0.22780636,0.0,1490318378265,1
6,0.98955,-0.0492,-0.131,40.821617,-73.91208,0.0139,0.0021,-0.0063,-0.14872673,-0.29009715,-2.7042975e-06,1490318378599,0
7,0.9928,-0.045866676,-0.14306672,40.821617,-73.91208,0.017813358,-0.0021349401,3.1636962e-05,-0.18066192,-0.35238793,0.0,1490318378932,0
8,0.9918,-0.05520001,-0.13946667,40.82162,-73.91208,0.013416663,-0.0024150256,0.0042616664,-0.21868001,-0.42654368,0.0,1490318379265,0
9,0.98785,-0.0488,-0.14075,40.82162,-73.91208,0.01868,0.001,0.00597,-0.25821882,-0.5036656,0.0,1490318379599,0
10,0.9786333,-0.052166626,-0.14125006,40.82162,-73.91208,0.008239978,0.0030832947,0.011933337,-0.29775763,-0.5807876,0.0,1490318379932,0
11,0.988,-0.055833336,-0.1416667,40.82163,-73.91208,0.01653167,-0.006068402,-0.00039834596,-0.32756382,-0.6389257,2.7042975e-06,1490318380265,0
12,0.987,-0.0595,-0.1315,40.82163,-73.91208,0.00788,-0.00713,0.00209,-0.35493684,-0.6923178,0.0,1490318380599,0
13,0.99416673,-0.058333375,-0.13416661,40.82163,-73.91208,0.0057767015,-0.0013850086,0.0013483167,-0.38230985,-0.7457099,-2.7042975e-06,1490318380932,0
14,0.98390007,-0.022866601,-0.12968324,40.821632,-73.91207,-0.015379931,-0.0029667052,-0.0032,-0.3780518,-0.7374044,0.0,1490318381265,0
15,0.99525,-0.0453,-0.05935,40.821632,-73.91207,-0.0546,0.02038,-0.01498,-0.36588603,-0.7136746,0.0,1490318381599,0
16,0.9753332,-0.015200012,-0.120533325,40.821632,-73.91207,-0.09610833,0.008666679,0.00884165,-0.35372022,-0.68994474,0.0,1490318381932,0
17,1.0135335,-0.03399994,-0.1264001,40.82164,-73.91207,-0.12899165,0.024733247,-0.0010416711,-0.04291016,-0.44869938,-21.680548,1490318382265,2
18,1.0152,-0.06865,-0.12705,40.82164,-73.91206,-0.1352,0.00539,0.0345,0.34256077,-0.1530754,-71.38494,1490318382599,-1
19,0.9908334,-0.07026665,-0.11556672,40.82164,-73.91206,-0.123560056,0.008613359,0.032966603,0.7280317,0.14254867,-35.15614,1490318382932,-1
20,0.9955501,-0.06608331,-0.060149964,40.82145,-73.912056,-0.09654663,0.024850031,0.008350104,0.7047999,-0.0063219666,11.592286,1490318383265,3
21,0.9829,-0.092,-0.1102,40.82145,-73.912056,-0.05005,0.01207,0.010885,0.57939255,-0.26631624,24.17183,1490318383599,3
22,0.9957333,-0.06346665,-0.059800148,40.82145,-73.912056,0.009528351,0.00019328613,-0.010465008,0.45398504,-0.5263105,24.533844,1490318383932,3
23,1.012,-0.021250011,-0.0100832395,40.82145,-73.91206,0.01730003,0.00061990967,-0.011766632,0.34279492,-0.5869928,10.496122,1490318384265,3
24,0.98025,-0.0085,0.054,40.82145,-73.91206,-0.02196,-0.00064,0.00012,0.23515923,-0.59784704,8.812412,1490318384599,3
25,1.0206,0.068466544,0.07986659,40.82145,-73.91206,-0.10970665,0.030808369,0.0015633765,0.12752354,-0.6087013,9.639477,1490318384932,3
26,1.0220667,0.14246665,0.1498666,40.821648,-73.91206,-0.3312018,0.05032672,0.04499009,0.5252956,-0.6060684,-29.08395,1490318385265,2
27,1.0176842,0.13873684,-0.057578947,40.821648,-73.91206,-0.47325,0.0138,0.06145,1.0494195,-0.6000637,-19.322502,1490318385599,2
28,0.98021674,0.081166625,-0.1327334,40.821648,-73.91206,-0.51243323,0.0039000341,0.015200022,1.5735433,-0.594059,-9.078152,1490318385932,2
29,1.0029167,0.10761661,-0.20210002,40.821457,-73.91207,-0.5224333,0.032733288,0.08289993,1.7311707,-0.61150974,-1.2280076,1490318386265,4
30,0.987,0.0343,-0.1765,40.821457,-73.91206,-0.55569,-0.013195,0.07564,1.797174,-0.6348244,0.0,1490318386599,0
31,1.0082,0.106333375,-0.2353335,40.821457,-73.912056,-0.56081337,-0.024175104,0.043858368,1.8631773,-0.65813905,0.0,1490318386932,0
32,0.9707835,0.07238341,-0.2137333,40.82145,-73.91205,-0.53326654,0.05275355,0.044433355,1.8034599,-0.63704485,1.515389e-06,1490318387265,0
33,0.95635,0.0334,-0.19645,40.82145,-73.91204,-0.52622,0.02548,0.0648,1.7123127,-0.6048485,0.0,1490318387599,0
34,0.96500033,0.07833318,-0.20266663,40.82145,-73.91203,-0.5304435,0.007948109,0.070601754,1.6211654,-0.57265204,-1.515389e-06,1490318387932,0
35,0.98700005,0.03333329,-0.283,40.821434,-73.91203,-0.46044824,0.023326416,0.06722171,1.2329249,-0.14390257,-12.797756,1490318388265,2
36,0.985,-0.022,-0.287,40.821438,-73.91203,-0.389895,-0.021625,0.063035,0.77041185,0.38398486,-33.149593,1490318388599,2
37,0.9886501,0.014066797,-0.14120014,40.821457,-73.912025,-0.37160978,0.013706584,0.027556676,0.3078986,0.9118724,-44.850113,1490318388932,-1
38,1.008667,0.009866602,-0.17916663,40.82146,-73.912025,-0.3572368,0.02658642,0.035430077,-0.09010948,0.9397228,-24.134844,1490318389265,2
39,0.9839,0.0204,-0.1561,40.82146,-73.912025,-0.368625,0.02415,0.0334,-0.47199094,0.842564,-23.779543,1490318389599,2
40,1.0059665,0.05713342,-0.13953345,40.82146,-73.912025,-0.36884156,0.028566793,0.04027496,-0.8538724,0.7454051,-19.623156,1490318389932,2
41,0.9638499,0.07818341,-0.065416686,40.82148,-73.91204,-0.44157326,0.055940054,0.06023991,-0.49717414,1.1422704,25.358889,1490318390265,3
42,0.9879,-0.00795,-0.04385,40.82154,-73.91204,-0.4058,0.04432,0.0427,0.04416877,1.6626418,25.042852,1490318390599,3
43,0.97406685,-0.009733447,-0.023400256,40.821617,-73.91204,-0.28036675,0.026879663,0.018513355,0.5855117,2.183013,13.492354,1490318390932,3
44,0.9779332,0.012866773,0.0042000245,40.82164,-73.911865,-0.19135495,0.019475104,0.007846645,0.6193079,2.4910588,-1.052696,1490318391265,4
45,1.0224,0.0442,-0.0984,40.82165,-73.911865,-0.15778,0.02727,0.01452,0.52621734,2.7460232,-3.1133707,1490318391599,2
46,1.0167501,-0.051833227,-0.21658342,40.82166,-73.911865,-0.12742658,-0.051006697,0.023563351,0.43312672,3.0009873,-2.635338,1490318391932,4
47,0.9526666,-0.04150017,-0.22050022,40.821667,-73.91186,-0.0991267,0.029796649,0.009946606,0.3334684,2.6744561,-1.1053517,1490318392265,4
48,0.9652,-0.0386,-0.2107,40.82167,-73.91186,-0.033665,-0.005105,-0.01233,0.23216826,2.2025516,-1.0900686,1490318392599,4
49,0.9927334,0.0135332765,-0.11586677,40.82168,-73.91186,-0.04478671,0.023056438,0.0061616665,0.13086809,1.730647,-1.6928943,1490318392932,4
50,0.97173333,-0.012466699,-0.065266654,40.821682,-73.91185,-0.0523,0.024400026,-0.016433312,0.11763104,1.5955799,-0.10797022,1490318393265,0
51,1.0018,0.0043,-0.0818,40.821686,-73.91185,-0.0459,-0.0095,0.0115,0.12640981,1.5447226,0.46188802,1490318393599,0
52,1.0254501,0.007833374,-0.122250184,40.82169,-73.91185,-0.037633494,-0.018,0.0033332335,0.13518858,1.493865,0.49266398,1490318393932,0
53,1.0302004,0.005200012,-0.049266785,40.821693,-73.91185,-0.043134913,0.009698143,0.008211801,0.2222417,1.8165948,1.8039446,1490318394265,5
54,1.03,0.028,0.1822,40.8217,-73.91185,-0.043375,-0.006815,0.00883,0.32886335,2.2327216,1.404107,1490318394599,5
55,1.0066832,-0.010016736,0.09380015,40.82171,-73.91185,-0.022556672,-0.017096575,-0.00045004272,0.435485,2.6488478,0.9572231,1490318394932,0
56,1.0327666,0.058450084,0.05438329,40.82172,-73.91184,0.030616583,-0.034936577,0.029043347,0.55311865,3.3080776,0.15596807,1490318395265,0
57,1.0305,-0.1375,0.135,40.82173,-73.911835,0.10009,-0.02247,-0.025245,0.6735052,4.0280824,0.0,1490318395599,0
58,1.0046666,-0.0866666,0.04900017,40.821743,-73.91183,0.22128333,-0.051771615,0.040018335,0.7938917,4.7480874,-8.3055414e-07,1490318395932,0
59,0.94383335,-0.11683324,-0.25400037,40.82176,-73.91182,0.18929839,-0.008523449,-0.05604668,0.79957056,4.217984,1.2415707,1490318396265,5
60,0.9372,-0.09465,-0.6519,40.82177,-73.91182,0.12578,-0.0174,-0.02014,0.77657247,3.3753548,2.2228904,1490318396599,5
61,0.95136654,-0.062166627,-0.47078308,40.82178,-73.91181,0.055386666,0.023206793,0.0013466711,0.7535744,2.5327253,3.6129346,1490318396932,3
62,0.9473333,-0.04873329,-0.33166668,40.82179,-73.91181,0.038441665,0.018725086,-0.019174987,0.6202195,1.9320976,1.2274833,1490318397265,5
63,0.9812,-0.052,-0.2026,40.821793,-73.91181,0.031725,-0.001275,0.0011,0.45927572,1.3919716,0.4630439,1490318397599,0
64,0.9935833,-0.029216638,-0.17695023,40.821796,-73.911804,0.02254335,-0.006760056,-0.003856637,0.29833183,0.85184526,1.0410799,1490318397932,5
65,0.9792999,-0.027049989,-0.17228352,40.821796,-73.911804,0.025563333,0.021116633,-0.0010200342,0.1951715,0.5454678,0.3863109,1490318398265,0
66,0.9761053,-0.039105263,-0.22742105,40.821796,-73.911804,0.010857895,-0.0015894737,0.008352632,0.106457196,0.29752794,-1.5137496e-06,1490318398599,0
67,1.0067333,-0.026966712,-0.056900013,40.821796,-73.911804,0.009624969,0.02644668,-0.0040466795,0.017742887,0.049588047,0.0,1490318398932,1
68,0.9955667,-0.024133349,-0.121533275,40.821796,-73.911804,0.013359966,-0.0072617223,0.0012566235,0.036872484,0.06797696,0.0,1490318399265,1
69,1.00275,-0.0195,-0.0655,40.8218,-73.911804,0.01452,0.003,-0.00904,0.08296307,0.15294813,0.0,1490318399599,1
70,0.9820834,-0.018583288,-0.04075006,40.821804,-73.911804,0.013513351,0.023653312,-0.0021399914,0.12905365,0.23791929,0.0,1490318399932,1
71,0.9876667,-0.03206664,-0.05200006,40.821808,-73.911804,0.010136653,0.022985086,0.0012116834,0.19825122,0.3209322,3.228535,1490318400265,3
72,0.9972,-0.0264,-0.0542,40.82181,-73.911804,0.01367,0.00625,-0.004595,0.27322552,0.40345553,2.4012895,1490318400599,5
73,0.9998596,-0.018631643,-0.0443157,40.82181,-73.911804,0.01558329,0.007950065,0.0037333204,0.3481998,0.48597884,1.5148964,1490318400932,5
74,1.0132834,-0.032416563,-0.019883508,40.821815,-73.911804,0.014016611,0.0066998876,-0.0030999486,0.4963882,0.59853333,4.0490236,1490318401265,3
75,0.9857,-0.0177,-0.0328,40.82182,-73.911804,0.0298,0.0127,-0.00145,0.66288006,0.7185956,3.0201788,1490318401599,3
76,0.9943334,-0.0034333374,0.039433338,40.821823,-73.911804,0.03985662,0.011964974,-0.007109983,0.8293719,0.83865786,1.9905524,1490318401932,5
77,1.0096333,-0.018966613,0.023066651,40.821827,-73.911804,0.032159954,0.00036187377,-0.00089170533,1.1493721,0.9918362,4.5268226,1490318402265,3
78,1.0114,0.0058,0.01285,40.821835,-73.9118,0.04254,-0.055,0.01726,1.5077492,1.1532936,3.379376,1490318402599,3
79,1.0410166,-0.011483264,0.046450038,40.821842,-73.9118,0.061413325,0.0024134582,-0.003053363,1.8661264,1.314751,2.246734,1490318402932,5
80,0.996,-0.05533336,0.0056666015,40.821846,-73.91179,0.050618157,0.024393579,0.025381744,1.8199029,1.8050259,-9.598825,1490318403265,2
81,0.975,0.042,-0.12,40.821854,-73.91178,0.05487,-0.025525,-0.020915,1.6725297,2.377505,-10.109487,1490318403599,2
82,1.082,-0.12399995,-0.1516669,40.821865,-73.91178,0.05717336,0.016478311,0.07014338,1.5251563,2.9499843,-7.786476,1490318403932,2
83,0.9452834,-0.040949915,-0.11011679,40.821888,-73.91177,0.01827322,0.022653377,-0.011046612,1.5537927,2.8744726,1.0542028,1490318404265,5
84,0.99965,-0.0787,-0.14735,40.821915,-73.91177,0.00444,0.00179,0.05789,1.626432,2.6369634,3.272158,1490318404599,3
85,0.93583333,-0.0772002,-0.17933325,40.821938,-73.91177,0.0039333156,0.0024667871,-0.00889161,1.699071,2.3994544,3.6370423,1490318404932,3
86,0.9765334,-0.045633264,-0.16603336,40.821945,-73.91184,-0.016216619,0.022983264,0.0026250305,1.6209506,2.2247906,0.77396035,1490318405265,0
87,1.00145,-0.04235,-0.1365,40.821953,-73.91184,-0.02496,0.00376,-0.00624,1.5051403,2.0658386,-2.2308675e-06,1490318405599,0
88,0.9754667,-0.030349964,-0.09528336,40.821957,-73.911835,-0.062713295,0.011759953,-0.0039333375,1.3893301,1.9068865,0.0,1490318405932,0
89,1.0059,0.00981659,-0.12696667,40.82196,-73.91183,-0.09600012,-0.004346671,0.021626722,1.4195585,1.9483755,2.2308675e-06,1490318406265,0
90,0.9922,0.037,-0.0386,40.821964,-73.91183,-0.179045,0.052675,0.04577,1.4862967,2.0399752,-2.2308675e-06,1490318406599,0
91,1.0023334,0.0022667968,-0.04993324,40.821964,-73.91183,-0.2231666,0.0013315979,0.019688373,1.5530348,2.1315744,4.4617345e-06,1490318406932,0
92,1.0008334,0.075750016,-0.05108346,40.821968,-73.91183,-0.26715657,0.0390232,0.07569657,1.1355907,2.6431756,-12.826681,1490318407265,2
93,1.00475,0.072,0.0095,40.821968,-73.91183,-0.29516,0.03465,-0.01736,0.59710133,3.259777,-12.869928,1490318407599,2
94,0.9834666,0.087233484,-0.041399926,40.821968,-73.91183,-0.33557826,0.013238407,-0.0018399952,0.058611877,3.8763785,-9.513678,1490318407932,2
95,1.0373334,0.12566675,-0.096900254,40.821968,-73.91183,-0.3767866,0.062254857,0.03508664,-0.46455097,4.1080627,-7.318017,1490318408265,2
96,1.0012,0.01,-0.0603,40.821968,-73.91183,-0.306425,0.020245,0.01596,-0.9838818,4.2435184,-6.6019225,1490318408599,2
97,0.9995832,0.085466556,-0.052666504,40.82197,-73.91183,-0.2736668,-0.013433432,-0.017966589,-1.5032126,4.378973,-5.8926287,1490318408932,2
98,0.9488831,0.08360039,-0.062867284,40.82197,-73.91182,-0.2923332,0.021533208,0.03149992,-2.020039,4.3231645,-6.0984674,1490318409265,2
99,0.9908,0.0848,-0.0998,40.82197,-73.91182,-0.31354,-0.012315,-0.01072,-2.5362391,4.2195406,-5.9640393,1490318409599,2
100,0.91906655,0.058399793,0.0335333,40.821976,-73.91182,-0.31327504,0.09520296,0.007078419,-3.052439,4.1159163,-5.5524964,1490318409932,2
101,0.9730498,0.2655997,-0.06396648,40.82201,-73.91182,-0.2899501,0.035423536,0.027543273,-3.7847292,3.6666799,-9.346328,1490318410265,2
102,1.03475,0.15035,-0.0403,40.82205,-73.91182,-0.3547,0.16847,0.01056,-4.5710416,3.131041,-9.682264,1490318410599,2
103,0.87900025,0.1433997,0.0729333,40.822083,-73.91182,-0.25591353,0.009700354,0.03945326,-5.3573537,2.5954025,-8.561949,1490318410932,2
104,1.1453332,-0.024166785,-0.17083348,40.822094,-73.91184,-0.22851163,-0.067251444,0.0744982,-5.747962,2.5935636,-1.5625665,1490318411265,4
105,1.0745,0.0225,0.089,40.8221,-73.91184,-0.15899,0.058085,0.0236,-6.0396442,2.725175,2.3107266e-06,1490318411599,0
106,1.0565001,0.056633472,-0.058883656,40.82211,-73.91184,-0.082760185,-0.04090623,-0.007573424,-6.3313265,2.856786,-2.3107266e-06,1490318411932,0
107,0.92799973,-0.013000244,0.06978341,40.822117,-73.91191,-0.05662008,0.04760665,-0.037406743,-6.666341,3.0025725,-0.038407203,1490318412265,0
108,1.0294,0.012,0.0062,40.82213,-73.91191,-0.0383,-0.082525,0.0239,-7.012189,3.151903,-0.043775067,1490318412599,0
109,0.9942666,0.008333435,0.048133545,40.82214,-73.91191,-0.06522496,-0.06936627,0.012533291,-7.3580365,3.301233,-0.039688025,1490318412932,0
110,0.9765333,-0.03633325,-0.003200415,40.822147,-73.911995,-0.04739164,-0.007591986,-0.007249983,-7.4612694,3.346377,-0.0074942294,1490318413265,0
111,0.9323,-0.03925,-0.0398,40.82216,-73.911995,-0.05059,-0.03503,-0.01032,-7.50385,3.3654742,0.0,1490318413599,0
112,0.9902835,-0.12421664,-0.12128349,40.822166,-73.911995,0.019129869,0.01721016,-0.0050266455,-7.5464296,3.3845713,0.0,1490318413932,0
113,1.0271999,-0.1497333,-0.16786677,40.822178,-73.91209,-0.008350012,-0.044088557,-0.0029200048,-7.331095,3.287994,0.0,1490318414265,0
114,1.0545,-0.0163,-0.2819,40.82219,-73.91209,0.015905,-0.04005,-0.019725,-7.051283,3.1624982,0.0,1490318414599,0
115,0.9313331,-0.08450046,-0.2255832,40.822197,-73.91209,-0.05412022,0.024466986,-0.008100031,-6.77147,3.0370023,0.0,1490318414932,0
116,1.0244167,-0.074333206,-0.23566665,40.822205,-73.91217,-0.024253381,-0.0105666015,-0.04035335,-6.331069,2.8394823,0.0,1490318415265,0
117,0.97875,-0.077,-0.17625,40.822216,-73.91217,-0.0108,0.02054,0.0112,-5.850521,2.6239572,2.2876475e-06,1490318415599,0
118,0.90533304,-0.02413341,-0.43639988,40.82222,-73.91217,-0.025336746,-0.009021318,-0.01871009,-5.369973,2.4084313,-2.2876475e-06,1490318415932,0
119,1.0028666,-0.1716665,-0.47400007,40.822224,-73.91224,-0.026641656,-0.051550206,-0.03486342,-5.2738633,2.3653262,2.2876475e-06,1490318416265,0
