,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,steer,timestamp,turn
0,1.066,0.012,-0.071,40.72338,-73.72761,0.0181,-0.0244,0.0011,-9.497744,-4.927764,0.0,1490034228796,0
1,1.0170666,0.04229989,-0.040266406,40.72338,-73.72761,0.0074119396,-0.03244825,-0.00097166625,-9.424271,-4.8896437,0.0,1490034229129,0
2,0.9786001,0.034100037,-0.034833435,40.72338,-73.72761,0.02341654,-0.031553287,-0.0025866847,-9.234908,-4.791395,2.89731e-06,1490034229462,0
3,1.0245,0.0056,-0.0266,40.72338,-73.72761,0.032925,0.00624,-0.000585,-9.045546,-4.6931477,-2.89731e-06,1490034229796,0
4,0.982767,-0.019249817,0.014049865,40.72334,-73.727715,0.03493338,-0.029999759,-0.0130665535,-8.894154,-4.6059103,0.04412418,1490034230129,0
5,0.99736667,-0.020249939,-0.058666505,40.72334,-73.727715,0.020699862,0.010733191,-0.045833476,-8.802656,-4.5360413,0.11553298,1490034230462,0
6,0.98085,0.01825,0.014,40.72334,-73.727715,0.015,-0.0531,-0.0084,-8.711159,-4.4661727,0.118203215,1490034230796,0
7,0.95445025,-0.043250304,0.07478375,40.723297,-73.72782,0.0030005786,-0.050265893,0.002867041,-8.692235,-4.4157586,0.21290451,1490034231129,0
8,0.97173345,-0.028066395,0.06113346,40.723297,-73.72782,0.049287938,0.008978565,-0.0093383165,-8.787785,-4.3960314,0.35490233,1490034231462,0
9,0.989,-0.0294,0.0866,40.723297,-73.72782,0.042735,0.06591,0.007955,-8.883334,-4.3763046,0.34940743,1490034231796,0
10,1.0059336,0.0227333,0.083532974,40.72326,-73.72793,0.021785194,-0.046017762,-0.033228267,-9.035254,-4.3816,0.35597342,1490034232129,0
11,1.0204167,0.04883318,0.077583365,40.72326,-73.72793,0.03424663,0.008703705,-0.005693286,-9.276087,-4.426364,0.36128074,1490034232462,0
12,1.00275,0.05325,0.06275,40.72326,-73.72793,0.04451,-0.1352,-0.02427,-9.51692,-4.4711275,0.34502012,1490034232796,0
13,1.0503345,0.10508317,0.086165994,40.72322,-73.728035,-0.016379789,0.025691578,-0.018059649,-9.742869,-4.5350904,0.20358923,1490034233129,0
14,1.0900335,-0.15756674,0.03313335,40.72322,-73.728035,0.014940351,-0.04118307,-0.025331922,-9.945343,-4.6293373,0.0,1490034233462,0
15,0.8919,0.037,0.2146,40.72322,-73.728035,0.0094,-0.100735,-0.035835,-10.147816,-4.723584,-2.432698e-06,1490034233796,0
16,1.0160336,0.06679978,0.10550006,40.72318,-73.72816,0.0433117,0.05070353,0.056065265,-10.332702,-4.8096437,4.8653956e-06,1490034234129,0
17,1.0292331,0.102766275,0.068300284,40.72318,-73.72816,-0.006984667,-0.05736493,-0.060434826,-10.489844,-4.8827906,-2.4326976e-06,1490034234462,0
18,0.86805,0.1397,0.13375,40.72318,-73.72816,0.01654,-0.08456,0.01366,-10.646988,-4.9559374,0.0,1490034234796,0
19,1.2177348,-0.0435172,-0.10793389,40.723133,-73.72828,0.0017269263,0.045375034,-0.060099654,-10.7439165,-4.980416,0.09053335,1490034235129,0
20,0.8566158,0.11441681,0.1463335,40.723133,-73.72828,0.030786423,-0.1694258,-0.0031399706,-10.745869,-4.9281282,0.23389196,1490034235462,0
21,1.044,-0.0028,0.0346,40.723133,-73.72828,0.057975,0.076825,0.00035,-10.74782,-4.875841,0.23468179,1490034235796,0
22,0.9896663,0.029332947,-0.04,40.723087,-73.72841,-0.00803313,0.030983342,-0.03784159,-10.767442,-4.821203,0.2810202,1490034236129,0
23,1.0463328,0.31873366,0.008066601,40.723087,-73.72841,0.030166797,-0.02777459,0.08836645,-10.814938,-4.7628584,0.35229436,1490034236462,0
24,0.905,-0.0128,-0.0102,40.723087,-73.72841,-0.032225,0.059825,-0.071325,-10.8624325,-4.704513,0.35110748,1490034236796,0
25,0.99548334,-0.022600194,0.0753998,40.723045,-73.72854,0.03405675,0.0063765026,0.014883429,-10.95569,-4.696322,0.21428375,1490034237129,0
26,1.0072833,0.03871671,0.09415013,40.723045,-73.72854,0.015609953,-0.0063,-0.008463329,-11.121132,-4.7672405,2.1204964e-06,1490034237462,0
27,0.884,0.00985,0.162,40.723045,-73.72854,-0.00417,0.00069,-0.00011,-11.2865715,-4.838159,-2.1204964e-06,1490034237796,0
28,1.0576679,0.06416713,0.071166396,40.723003,-73.72867,0.026720151,-0.05860856,-0.008871237,-11.4400835,-4.948754,-0.18923095,1490034238129,0
29,1.0124999,0.11016691,0.12800002,40.723003,-73.72867,-0.014503405,-0.017133545,-0.022948468,-11.5747795,-5.1219306,-0.47741115,1490034238462,0
30,1.007,0.0885,0.086,40.723003,-73.72867,-0.014845,-0.04006,0.00271,-11.7094755,-5.2951074,-0.4630519,1490034238796,0
31,1.0094334,0.06333325,0.09053359,40.722958,-73.728806,0.0053135925,-0.004539801,-0.0011798523,-11.840557,-5.4706435,-0.46534002,1490034239129,0
32,0.9898667,0.079450086,0.09765023,40.722958,-73.728806,-0.001846615,-0.012086576,-0.0032,-11.965939,-5.649901,-0.47689822,1490034239462,0
33,0.98,0.0726,0.0821,40.722958,-73.728806,-0.00396,-0.00834,-0.0055,-12.09132,-5.829158,-0.46340087,1490034239796,0
34,0.98196656,0.08246665,0.07626655,40.722904,-73.72894,-0.009733411,-0.021133546,-0.0061867186,-12.211869,-6.0100136,-0.46542913,1490034240129,0
35,0.9916,0.097199954,0.09939996,40.722904,-73.72894,-0.0029633765,-0.028089983,0.012936696,-12.3248,-6.193389,-0.47629908,1490034240462,0
36,1.0094,0.063,0.0822,40.722904,-73.72894,0.00995,-0.017115,0.004695,-12.43773,-6.376765,-0.46381232,1490034240796,0
37,0.9923333,0.093,0.07233337,40.722847,-73.729095,0.01366687,-0.025303377,0.020011732,-12.563719,-6.5447474,-0.37210733,1490034241129,0
38,0.99231666,0.09025006,0.07921688,40.722847,-73.729095,-0.012450087,0.007233467,0.007616688,-12.710306,-6.6884527,-0.23826283,1490034241462,0
39,0.9966,0.0199,0.0891,40.722847,-73.729095,-0.0032,-0.01275,-0.00425,-12.856894,-6.8321567,-0.23182052,1490034241796,0
40,0.9739664,0.052799806,0.0637334,40.722786,-73.72924,0.01828349,-0.066883594,-0.005966753,-12.997599,-6.988607,-0.28004116,1490034242129,0
41,1.0555236,0.03855558,0.10612711,40.722786,-73.72924,0.0062717274,0.0057132863,0.0032282728,-13.129028,-7.165161,-0.35725453,1490034242462,0
42,0.9907,0.0445,0.0713,40.722786,-73.72924,-0.01304,-0.01715,-0.03406,-13.260457,-7.341715,-0.34783053,1490034242796,0
43,1.0268998,0.04470021,0.10026682,40.722717,-73.7294,-0.007918312,-0.034470167,-0.018271549,-13.357921,-7.5161695,-0.3940596,1490034243129,0
44,1.0098997,0.10540007,0.10023351,40.722717,-73.7294,-0.020493466,-0.023390358,-0.009333398,-13.4018135,-7.687311,-0.47330782,1490034243462,0
45,1.005,0.081,0.02825,40.722717,-73.7294,-0.00992,-0.03296,0.01298,-13.445705,-7.858453,-0.46581832,1490034243796,0
46,0.97599995,0.056416493,0.043999903,40.72265,-73.72955,-0.018260058,0.023173671,-0.02510003,-13.433599,-8.012005,-0.50799835,1490034244129,0
47,1.0702494,0.17683342,-0.019832788,40.72265,-73.72955,-0.028820014,-0.003726416,-0.0468401,-13.333166,-8.137812,-0.5850357,1490034244462,0
48,0.9564,0.0826,0.0128,40.72265,-73.72955,-0.015015,-0.037325,0.035895,-13.232733,-8.263619,-0.58655137,1490034244796,0
49,1.0085331,0.053533226,0.051866844,40.722572,-73.72971,-0.008649939,-0.017858367,-0.0086966185,-13.137875,-8.407704,-0.6335002,1490034245129,0
50,0.9585335,0.057866834,0.048933264,40.722572,-73.72971,-0.0145383505,-0.004369944,-0.01272664,-13.051807,-8.58062,-0.7044421,1490034245462,0
51,0.9768,0.0922,0.0276,40.722572,-73.72971,-0.020325,-0.029685,-0.025035,-12.965741,-8.753535,-0.70236045,1490034245796,0
52,0.99829984,0.085383385,0.025866553,40.722496,-73.729866,-0.012309953,-0.027636537,-0.014829991,-12.844614,-8.871211,-0.6067457,1490034246129,0
53,0.9620331,-0.03533374,0.032250304,40.722496,-73.729866,0.015409901,-0.024350177,0.00019647583,-12.668187,-8.901754,-0.46403113,1490034246462,0
54,0.9875,0.00655,-0.0442,40.722496,-73.729866,0.0421,-0.01496,0.02301,-12.491759,-8.932298,-0.47169584,1490034246796,0
