,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,steer,timestamp,turn
0,-1.005,0.008,0.093,40.755367,-73.99491,0.0096,0.0053,-0.0064,-0.0,-0.0,0.0,1489860210606,1
1,-1.0044667,0.011533338,0.09113335,40.755367,-73.99491,0.011770008,0.013656649,-0.008466663,-0.0,-0.0,0.0,1489860210939,1
2,-1.0067999,0.011400012,0.087866664,40.755367,-73.99491,0.0121033285,0.0071900254,-0.0075,-0.0,-0.0,0.0,1489860211272,1
3,-1.0014,0.013,0.0914,40.755367,-73.99491,0.01016,0.01001,-0.00743,-0.0,-0.0,0.0,1489860211606,1
4,-1.0019001,0.014,0.091,40.755367,-73.99491,0.012816663,0.003251654,-0.008465009,-0.0,-0.0,0.0,1489860211939,1
5,-1.0032667,0.014816662,0.08736668,40.755367,-73.99491,0.012438351,0.012438351,-0.0067166626,-0.0,-0.0,0.0,1489860212272,1
6,-1.0038,0.0129,0.0938,40.755367,-73.99491,0.01236,0.00312,-0.0053,-0.0,-0.0,0.0,1489860212606,1
7,-1.0013,0.012133325,0.09143334,40.755367,-73.99491,0.010673329,0.006093346,-0.0054466575,-0.0,-0.0,0.0,1489860212939,1
8,-1.0015833,0.013433325,0.091149986,40.755367,-73.99491,0.012323342,0.0053900173,-0.008738329,-0.0,-0.0,0.0,1489860213272,1
9,-1.00685,0.01405,0.09285,40.755367,-73.99491,0.012645,0.004595,-0.0085,-0.0,-0.0,0.0,1489860213606,1
10,-0.99833333,0.013666662,0.092333324,40.755367,-73.99491,0.012716666,0.012550031,-0.0062166713,-0.0,-0.0,0.0,1489860213939,1
11,-1.0016667,0.013000012,0.089333326,40.755367,-73.99491,0.0086833285,0.011116705,-0.0074166665,-0.0,-0.0,0.0,1489860214272,1
12,-1.007,0.013,0.092,40.755367,-73.99491,0.0117,0.0071,-0.008026316,-0.0,-0.0,0.0,1489860214606,1
13,-0.9989834,0.011283337,0.08913335,40.755367,-73.99491,0.012154992,0.008806679,-0.0075,-0.0,-0.0,0.0,1489860214939,1
14,-0.9970166,0.011616662,0.08630002,40.755367,-73.99491,0.0138,0.0138,-0.009471671,-0.0,-0.0,0.0,1489860215272,1
15,-1.0016,0.0151,0.092,40.755367,-73.99491,0.01044,0.00674,-0.0081,-0.0,-0.0,0.0,1489860215606,1
16,-1.0035334,0.017,0.092,40.755367,-73.99491,0.01145332,0.0042,-0.0075,-0.0,-0.0,0.0,1489860215939,1
17,-0.99903333,0.01306665,0.095,40.755367,-73.99491,0.013765008,0.0053533204,-0.008483337,-0.0,-0.0,0.0,1489860216272,1
18,-0.99675,0.0187,0.08585,40.755367,-73.99491,0.01345,-0.00334,-0.006135,-0.0,-0.0,0.0,1489860216606,1
19,-1.0068667,0.013333313,0.09220003,40.755367,-73.99491,0.0055933422,0.0064733205,-0.0060699913,-0.0,-0.0,0.0,1489860216939,1
20,-1.0027333,0.014533337,0.089399986,40.755367,-73.99491,0.01180668,0.014483294,-0.0073666624,-0.021036075,-0.03822003,0.0,1489860217272,1
21,-1.00375,0.01325,0.08975,40.755367,-73.99491,0.013575,0.012475,-0.008225,-0.046752535,-0.08494376,0.0,1489860217606,1
22,-0.99825,0.00933335,0.09258331,40.755367,-73.99491,0.014208351,0.005008346,-0.0065833423,-0.072468996,-0.13166748,0.0,1489860217939,1
23,-1.0016667,0.013499975,0.09191669,40.755344,-73.99492,0.017658312,0.010899966,-0.0075,-0.05611332,-0.10195118,0.0,1489860218272,1
24,-0.9989,0.0138,0.0901,40.755344,-73.99492,0.01572,0.00656,-0.0066,-0.030396862,-0.05522746,0.0,1489860218606,1
25,-0.99916667,0.015933326,0.08813335,40.755344,-73.99492,0.012533307,0.009246697,-0.006913329,-0.004680403,-0.008503731,0.0,1489860218939,1
26,-1.0052667,0.0126333255,0.08968334,40.755344,-73.99492,0.012488351,0.0068866797,-0.007298329,-0.0,-0.0,0.0,1489860219272,1
27,-1.003,0.01265,0.0914,40.755344,-73.99492,0.01637,0.0063,-0.0075,-0.0,-0.0,0.0,1489860219606,1
28,-1.0042,0.011933337,0.091066666,40.755344,-73.99492,0.013710009,0.0019100085,-0.006736649,-0.0,-0.0,0.0,1489860219939,1
29,-0.99939996,0.013733338,0.08779999,40.755344,-73.99492,0.011860022,0.008006641,-0.0069866576,-0.0,-0.0,0.0,1489860220272,1
30,-1.0048,0.0121,0.08645,40.755344,-73.99492,0.01391,0.0053,-0.008395,-0.0,-0.0,0.0,1489860220606,1
31,-1.005,0.015766675,0.08476668,40.755344,-73.99492,0.011443342,0.005789983,-0.0075,-0.0,-0.0,0.0,1489860220939,1
32,-1.0022167,0.013216662,0.08978334,40.755344,-73.99492,0.012130022,0.0063,-0.0079049915,-0.0,-0.0,0.0,1489860221272,1
33,-0.9985,0.014,0.09,40.755344,-73.99492,0.0149,0.0063,-0.0064,-0.0,-0.0,0.0,1489860221606,1
34,-1.005,0.012,0.09,40.755344,-73.99492,0.01166668,0.0066999914,-0.006033329,-0.0,-0.0,0.0,1489860221939,1
35,-1.0061166,0.011766675,0.08723333,40.755344,-73.99492,0.0096,0.0045533595,-0.0059783286,-0.0,-0.0,0.0,1489860222272,1
36,-1.00145,0.01025,0.092,40.755344,-73.99492,0.0138,0.004255,-0.0064,-0.0,-0.0,0.0,1489860222606,1
37,-1.0045333,0.012,0.08879999,40.755344,-73.99492,0.0138,0.00604668,-0.0075,-0.0,-0.0,0.0,1489860222939,1
38,-0.99913335,0.014133325,0.09373335,40.755344,-73.99492,0.01212664,0.0053,-0.007023329,-0.0,-0.0,0.0,1489860223272,1
39,-1.00065,0.012,0.092,40.755344,-73.99492,0.01108,0.00383,-0.006715,-0.0,-0.0,0.0,1489860223606,1
40,-0.99726665,0.009633325,0.09563333,40.755344,-73.99492,0.0117,0.0053,-0.0064,-0.0,-0.0,0.0,1489860223939,1
41,-1.005,0.013016663,0.09106665,40.755344,-73.99492,0.01276843,0.007940346,-0.0085,-0.0,-0.0,0.0,1489860224272,1
42,-1.0005,0.0152,0.0891,40.755344,-73.99492,0.01338,0.00488,-0.00662,-0.0,-0.0,0.0,1489860224606,1
43,-0.99936664,0.014099988,0.08936666,40.755344,-73.99492,0.014619991,0.003760017,-0.0064,-0.0,-0.0,0.0,1489860224939,1
44,-1.002,0.009250012,0.08708334,40.755344,-73.99492,0.012341671,0.0054250085,-0.0064,-0.0,-0.0,0.0,1489860225272,1
45,-0.99975,0.01075,0.087,40.755344,-73.99492,0.0141,0.0053,-0.0064,-0.0,-0.0,0.0,1489860225606,1
46,-1.003,0.009,0.09153334,40.755344,-73.99492,0.010636671,0.0053,-0.0074266577,-0.0,-0.0,0.0,1489860225939,1
47,-1.001,0.012866663,0.092,40.755344,-73.99492,0.01372668,0.0071066576,-0.007096671,-0.0,-0.0,0.0,1489860226272,1
48,-1.00385,0.01415,0.09385,40.755344,-73.99492,0.01378,0.005565,-0.00815,-0.0,-0.0,0.0,1489860226606,1
49,-1.001,0.012416687,0.091516666,40.755344,-73.99492,0.01374668,0.0042183287,-0.0075166626,-0.0,-0.0,0.0,1489860226939,1
50,-0.9998667,0.011233337,0.09176666,40.755344,-73.99492,0.0111866575,0.00094663695,-0.0055933287,-0.0,-0.0,0.0,1489860227272,1
51,-1.0067,0.0152,0.0942,40.755344,-73.99492,0.01104,0.00444,-0.0081,-0.0,-0.0,0.0,1489860227606,1
52,-0.99656665,0.015300012,0.09283331,40.755344,-73.99492,0.016720017,0.0070466883,-0.006326671,-0.0,-0.0,0.0,1489860227939,1
53,-0.99556667,0.0077166627,0.09256668,40.755344,-73.99492,0.014276657,0.0064966236,-0.005538329,-0.0,-0.0,0.0,1489860228272,1
54,-1.00385,0.01095,0.0929,40.755344,-73.99492,0.01325,0.00575,-0.0064,-0.0,-0.0,0.0,1489860228606,1
55,-1.0016667,0.013333325,0.092000015,40.755344,-73.99492,0.01131665,0.006700017,-0.0073166713,-0.0,-0.0,0.0,1489860228939,1
56,-1.0026667,0.015,0.09133332,40.755344,-73.99492,0.0106,0.0019166712,-0.0064,-0.0,-0.0,0.0,1489860229272,1
57,-1.0049,0.014,0.0929,40.755344,-73.99492,0.01314,0.00585,-0.00629,-0.0,-0.0,0.0,1489860229606,1
58,-1.0012833,0.011,0.09314999,40.755344,-73.99492,0.013016663,0.0078066797,-0.005538329,-0.0,-0.0,0.0,1489860229939,1
59,-0.99960005,0.012133325,0.093433335,40.755344,-73.99492,0.016,0.003406654,-0.006473329,-0.0,-0.0,0.0,1489860230272,1
60,-1.004,0.0103,0.0918,40.755344,-73.99492,0.01088,0.0021,-0.00574,-0.0,-0.0,0.0,1489860230606,1
