,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer,course
0,-1.011,0.028,-0.014,40.758133,-73.98206,0.0138,0.0021,-0.0075,-0.0,0.0,1489290588635,0.0,1.0,
1,-1.0096033,0.029396728,-0.015396728,40.758133,-73.98206,0.013914766,0.0055536693,-0.0096,-0.0,0.0,1489290588667,0.0,1.0,
2,-1.005854,0.03095985,-0.011653284,40.758133,-73.98206,0.012810508,-0.001986537,-0.008603284,-0.0,0.0,1489290588700,0.0,1.0,
3,-1.0090295,0.02999508,-0.009009839,40.758133,-73.98206,0.013871234,0.011918927,-0.012871234,-0.0,0.0,1489290588733,0.0,1.0,
4,-1.0050778,0.027643444,-0.008426221,40.758133,-73.98206,0.014738187,0.0008487024,-0.005693445,-0.0,0.0,1489290588766,0.0,1.0,
5,-1.0077901,0.02529181,-0.012708191,40.758133,-73.98206,0.013677799,0.012269387,-0.00743599,-0.0,0.0,1489290588799,0.0,1.0,
6,-1.0028205,0.029760644,-0.007299194,40.758133,-73.98206,0.014701646,0.0033393383,-0.005340984,-0.0,0.0,1489290588832,0.0,1.0,
7,-1.0096459,0.028234424,-0.009822949,40.758133,-73.98206,0.013299096,0.013036719,-0.009099097,-0.0,0.0,1489290588865,0.0,1.0,
8,-1.000132,0.02747378,-0.019394213,40.758133,-73.98206,0.015513626,0.0011989698,-0.0018239062,-0.0,0.0,1489290588898,0.0,1.0,
9,-1.014082,0.028114758,-0.010114758,40.758133,-73.98206,0.013335242,0.011562328,-0.009748016,-0.0,0.0,1489290588931,0.0,1.0,
10,-1.0027312,0.031600818,-0.003865576,40.758133,-73.98206,0.013387539,-0.0037173682,-0.0051980335,-0.0,0.0,1489290588964,0.0,1.0,
11,-1.0216343,0.03163606,-0.00090985105,40.758133,-73.98206,0.014169666,0.014150928,-0.0131188845,-0.0,0.0,1489290588997,0.0,1.0,
12,-0.98775095,0.025848389,-0.02326709,40.758137,-73.98207,0.0068820724,-0.0017219932,-0.0026350124,-0.0,0.0,1489290589030,0.0,1.0,
13,-1.0156311,0.034,-0.014770508,40.758137,-73.98207,0.019378686,-0.0009836425,-0.008590632,-0.0,0.0,1489290589063,0.0,1.0,
14,-1.0061771,0.026708202,-0.008708203,40.758137,-73.98207,0.016726386,-0.0027410155,-0.015553437,-0.0,0.0,1489290589096,0.0,1.0,
15,-1.0160795,0.032476246,-0.012,40.758137,-73.98207,0.018465612,0.003413186,-0.014422957,-0.0,0.0,1489290589129,0.0,1.0,
16,-1.0018951,0.026526233,-0.011526233,40.758137,-73.98207,0.014763856,-0.0038039454,-0.006536144,-0.0,0.0,1489290589162,0.0,1.0,
17,-1.0139009,0.029,-0.012755738,40.758137,-73.98207,0.014649345,0.007956724,-0.011592296,-0.0,0.0,1489290589195,0.0,1.0,
18,-1.0021476,0.022836035,-0.010229505,40.758137,-73.98207,0.013091869,0.009079505,-0.0059374548,-0.0,0.0,1489290589228,0.0,1.0,
19,-1.0037434,0.026256543,-0.009675391,40.758137,-73.98207,0.009727198,0.012259375,-0.006103955,-0.0,0.0,1489290589261,0.0,1.0,
20,-1.0039328,0.029932788,-0.009134424,40.758137,-73.98207,0.013517212,0.0040049218,-0.0036778662,-0.0,0.0,1489290589294,0.0,1.0,
21,-1.0065778,0.029,-0.009568848,40.758137,-73.98207,0.012630156,0.004269844,-0.00506771,-0.0,0.0,1489290589327,0.0,1.0,
22,-1.0108163,0.030908179,-0.010908179,40.758137,-73.98207,0.01596933,0.009426116,-0.0074846656,-0.0,0.0,1489290589360,0.0,1.0,
23,-1.0031352,0.028036878,-0.009012292,40.758137,-73.98207,0.012409186,9.378662e-05,-0.007857043,-0.0,0.0,1489290589393,0.0,1.0,
24,-1.0100361,0.029678687,-0.009339343,40.758137,-73.98207,0.015241723,0.0095,-0.009705898,-0.0,0.0,1489290589426,0.0,1.0,
25,-1.0007812,0.026618041,-0.011545105,40.758137,-73.98207,0.01187621,0.0013483216,-0.006445077,-0.0,0.0,1489290589459,0.0,1.0,
26,-1.0117868,0.028,-0.010213135,40.758137,-73.98207,0.0147435935,0.0053,-0.011131889,-0.0,0.0,1489290589492,0.0,1.0,
27,-1.003423,0.026182787,-0.011,40.758137,-73.98207,0.014618689,0.0018183594,-0.008037048,-0.0,0.0,1489290589525,0.0,1.0,
28,-1.0099672,0.026508203,-0.013,40.758137,-73.98207,0.014794512,0.008991738,-0.012493125,-0.0,0.0,1489290589558,0.0,1.0,
29,-1.0021951,0.027097546,-0.011195092,40.758137,-73.98207,0.015392301,0.0012118432,-0.0062244493,-0.0,0.0,1489290589591,0.0,1.0,
30,-1.0097967,0.026,-0.010449182,40.758137,-73.98207,0.011242617,0.012936483,-0.008957383,-0.0,0.0,1489290589624,0.0,1.0,
31,-1.0031992,0.028800817,-0.008800818,40.758137,-73.98207,0.014734101,0.004999335,-0.003682617,-0.0,0.0,1489290589656,0.0,1.0,
32,-1.0031525,0.028,-0.0105426395,40.758137,-73.98207,0.010107852,0.0068921484,-0.004244847,-0.0,0.0,1489290589689,0.0,1.0,
33,-1.0070082,0.029495899,-0.011512305,40.758137,-73.98207,0.013654102,0.009826738,-0.0051541016,-0.0,0.0,1489290589722,0.0,1.0,
34,-1.0027213,0.03,-0.007865576,40.758137,-73.98207,0.011052622,0.0027583593,-0.0043,-0.0,0.0,1489290589755,0.0,1.0,
35,-1.0103374,0.03,-0.012165655,40.758137,-73.98207,0.01434189,0.0084182955,-0.0096,-0.0,0.0,1489290589788,0.0,1.0,
36,-1.0024549,0.029,-0.01,40.758137,-73.98207,0.014744923,0.00029605592,-0.007796056,-0.0,0.0,1489290589821,0.0,1.0,
37,-1.0133278,0.026278686,-0.012581971,40.758137,-73.98207,0.012931722,0.0121246595,-0.012125898,-0.0,0.0,1489290589854,0.0,1.0,
38,-0.9966983,0.025636878,-0.011575415,40.758137,-73.98207,0.012318522,0.0003862134,-0.0038993359,-0.0,0.0,1489290589887,0.0,1.0,
39,-1.0146918,0.027,-0.014308179,40.758137,-73.98207,0.012794666,0.014343884,-0.011519275,-0.0,0.0,1489290589920,0.0,1.0,
40,-0.9970131,0.028,-0.0109155765,40.758137,-73.98207,0.013065577,-0.00056160643,-0.0033573974,-0.0,0.0,1489290589953,0.0,1.0,
41,-1.0160607,0.027267212,-0.01366394,40.758137,-73.98207,0.012378933,0.011457554,-0.009270911,-0.0,0.0,1489290589986,0.0,1.0,
42,-1.0010942,0.029618848,-0.009856543,40.75814,-73.982086,0.0128654195,0.003907168,-0.00523458,-0.0,0.0,1489290590019,0.0,1.0,
43,-1.0129704,0.02894099,-0.011970496,40.75814,-73.982086,0.012725586,0.0077105835,-0.007548828,-0.0,0.0,1489290590052,0.0,1.0,
44,-1.001832,0.029033607,-0.0096442625,40.75814,-73.982086,0.013060655,0.010636068,-0.007140985,-0.0,0.0,1489290590085,0.0,1.0,
45,-1.0076312,0.027673768,-0.009326233,40.75814,-73.982086,0.0138,0.0072740344,-0.0062978016,-0.0,0.0,1489290590118,0.0,1.0,
46,-1.0012542,0.027974585,-0.01,40.75814,-73.982086,0.0110129565,0.011215613,-0.005401328,-0.0,0.0,1489290590151,0.0,1.0,
47,-1.0029836,0.02762295,-0.01,40.75814,-73.982086,0.010900244,0.002446631,-0.0019734376,-0.0,0.0,1489290590184,0.0,1.0,
48,-1.0094573,0.026457373,-0.012728686,40.75814,-73.982086,0.0117,0.010261648,-0.008169517,-0.0,0.0,1489290590217,0.0,1.0,
49,-1.0015622,0.026839355,-0.012,40.75814,-73.982086,0.014426646,0.0018917383,-0.0058303224,-0.0,0.0,1489290590250,0.0,1.0,
50,-1.0127041,0.02956803,-0.011431971,40.75814,-73.982086,0.015280502,0.0077735875,-0.01091803,-0.0,0.0,1489290590283,0.0,1.0,
51,-0.9985148,0.028567212,-0.01208197,40.75814,-73.982086,0.014606067,-0.0009890259,-0.0043356507,-0.0,0.0,1489290590316,0.0,1.0,
52,-1.0143771,0.027864758,-0.015135242,40.75814,-73.982086,0.013314758,0.009769899,-0.011813461,-0.0,0.0,1489290590349,0.0,1.0,
53,-0.9974869,0.029026221,-0.01102622,40.75814,-73.982086,0.0138,-0.0006850635,-0.0041205785,-0.0,0.0,1489290590382,0.0,1.0,
54,-1.0164164,0.029,-0.011677051,40.75814,-73.982086,0.0138,0.013003262,-0.010097534,-0.0,0.0,1489290590415,0.0,1.0,
55,-0.9965213,0.030619677,-0.010809839,40.75814,-73.982086,0.014305823,-0.00045963135,-0.0044686766,-0.0,0.0,1489290590448,0.0,1.0,
56,-1.0130836,0.03054181,-0.010083619,40.75814,-73.982086,0.01478099,0.01071901,-0.0096,-0.0,0.0,1489290590481,0.0,1.0,
57,-0.9981216,0.03166351,-0.01066351,40.75814,-73.982086,0.013003626,0.0007100406,-0.0045032073,-0.0,0.0,1489290590514,0.0,1.0,
58,-1.0110246,0.029,-0.012024597,40.75814,-73.982086,0.013299589,0.0090221455,-0.0095553305,-0.0,0.0,1489290590547,0.0,1.0,
59,-1.0032803,0.027546717,-0.012546716,40.75814,-73.982086,0.010930507,0.006532417,-0.008066208,-0.0,0.0,1489290590580,0.0,1.0,
60,-1.0128983,0.027898364,-0.012898364,40.75814,-73.982086,0.012221565,0.0068921754,-0.008283669,-0.0,0.0,1489290590613,0.0,1.0,
61,-1.0015,0.02775,-0.012,40.75814,-73.982086,0.01512,0.00258,-0.0088,-0.0,0.0,1489290590646,0.0,1.0,
62,-1.0097804,0.027804907,-0.012398364,40.75814,-73.982086,0.0149,0.0027190626,-0.007857895,-0.0,0.0,1489290590678,0.0,1.0,
63,-1.001,0.026,-0.012953283,40.75814,-73.982086,0.0149,0.004518927,-0.008281195,-0.0,0.0,1489290590711,0.0,1.0,
64,-1.0128164,0.028780323,-0.01130492,40.75814,-73.982086,0.013904258,0.0012480151,-0.008983847,-0.0,0.0,1489290590744,0.0,1.0,
65,-1.0062221,0.028595887,-0.008373779,40.75814,-73.982086,0.012820977,0.0095,-0.008521632,-0.0,0.0,1489290590777,0.0,1.0,
66,-1.0049509,0.028959045,-0.012983618,40.75814,-73.982086,0.014147799,0.005153789,-0.005647799,-0.0,0.0,1489290590810,0.0,1.0,
67,-1.0072803,0.028,-0.010079517,40.75814,-73.982086,0.0128,0.0048093386,-0.0059383544,-0.0,0.0,1489290590843,0.0,1.0,
68,-1.0051345,0.029,-0.010731152,40.75814,-73.982086,0.013738525,0.0053614746,-0.005435244,-0.0,0.0,1489290590876,0.0,1.0,
69,-1.0095582,0.03087378,-0.013126221,40.75814,-73.982086,0.012154422,0.0067236256,-0.007823626,-0.0,0.0,1489290590909,0.0,1.0,
70,-1.0010738,0.029,-0.012585241,40.75814,-73.982086,0.011958766,0.0029767433,-0.0070059923,-0.0,0.0,1489290590942,0.0,1.0,
