,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer,course
0,-1.1,-0.088,0.042,40.730446,-73.9516,0.1665,0.082,0.0135,3.704427,0.47972378,1489215069256,3.7353599965,0.0,1.4420129162
1,-1.1368932,-0.09561919,4.6484376e-05,40.730446,-73.9516,0.16824113,0.035895925,0.0076944996,3.7063966,0.4799788,1489215069289,3.73734603762,0.0,1.44201292773
2,-1.1192875,-0.10637837,-0.011262903,40.730446,-73.9516,0.15510324,0.029947562,0.009002116,3.7083657,0.48023385,1489215069322,3.73933158674,0.0,1.44201291412
3,-1.1245699,-0.116503954,0.003038257,40.730446,-73.9516,0.17336683,0.025521265,0.005198047,3.7103348,0.48048884,1489215069355,3.74131712816,0.0,1.44201291643
4,-1.0859535,-0.11766576,0.039857533,40.730446,-73.9516,0.16682793,0.00064682984,0.012280823,3.712304,0.48074389,1489215069388,3.74330277645,0.0,1.44201290628
5,-1.0293834,-0.11056226,0.033095848,40.730446,-73.95159,0.17712995,0.0007200708,0.009075924,3.7142735,0.48099893,1489215069421,3.74528872098,0.0,1.44201290906
6,-1.0224248,-0.09393404,0.051788915,40.730446,-73.95159,0.1946096,-0.0047383644,-0.008261636,3.7162428,0.48125392,1489215069454,3.74727446073,0.0,1.44201291823
7,-1.0279973,-0.10124664,0.10775336,40.730446,-73.95159,0.17116833,0.012622115,0.0025076184,3.7182121,0.48150897,1489215069487,3.7492602082,0.0,1.44201291151
8,-0.97608805,-0.095430054,0.10494818,40.730446,-73.95159,0.21527079,0.052073374,-0.020270782,3.7201815,0.48176402,1489215069520,3.75124605483,0.0,1.44201290822
9,-0.9691834,-0.08392349,0.0830686,40.730446,-73.95159,0.2039,0.02833908,-0.028360501,3.7221508,0.482019,1489215069553,3.75323179331,0.0,1.44201292001
10,-0.9502743,-0.10750668,0.10683556,40.730446,-73.95159,0.2130002,0.045158934,-0.031305205,3.7241201,0.48227406,1489215069586,3.75521754206,0.0,1.44201291066
11,-0.9505401,-0.10839184,0.10149928,40.73045,-73.95159,0.21135087,0.036183283,-0.028974012,3.7260892,0.48252904,1489215069620,3.75720308219,0.0,1.4420129156
12,-0.94329023,-0.14287335,0.078860156,40.73045,-73.95159,0.22218703,0.015537041,-0.035496417,3.7280586,0.4827841,1489215069653,3.75918893011,0.0,1.44201290968
13,-0.9410739,-0.14451231,0.067364514,40.73045,-73.951584,0.21158414,0.03143528,-0.01303821,3.7300282,0.4830391,1489215069686,3.76117496867,0.0,1.44201292642
14,-0.9793342,-0.15615666,0.06815404,40.73045,-73.951584,0.21861164,0.0014225635,-0.007902555,3.7319975,0.48329413,1489215069719,3.76316071356,0.0,1.44201292499
15,-0.9867533,-0.15754749,0.038246702,40.73045,-73.951584,0.2264063,0.0027952418,-0.008050681,3.7339666,0.48354918,1489215069752,3.76514626268,0.0,1.44201291148
16,-0.9957457,-0.14898936,0.033175793,40.73045,-73.951584,0.22493722,-0.019661993,-0.012260408,3.7359362,0.4838042,1489215069785,3.76713230381,0.0,1.44201292292
17,-1.0140036,-0.08129074,0.037079625,40.73045,-73.951584,0.23679131,-0.030336652,-0.026804453,3.7379053,0.4840592,1489215069818,3.76911784651,0.0,1.44201292258
18,-0.98650396,-0.106955126,0.049870703,40.73045,-73.951584,0.2500971,-0.040916625,-0.055802904,3.7398744,0.48431423,1489215069851,3.77110339306,0.0,1.44201291434
19,-0.9610269,-0.14226261,0.07731984,40.73045,-73.951584,0.26242396,-0.0679795,-0.053400736,3.741844,0.48456928,1489215069884,3.77308943804,0.0,1.44201291788
20,-0.8997952,-0.16619173,0.08136826,40.73045,-73.951584,0.26741323,-0.015484203,-0.03850414,3.7438133,0.4848243,1489215069917,3.77507518165,0.0,1.44201291909
21,-0.93905276,-0.17100264,0.16653033,40.73045,-73.95158,0.278003,-0.07755216,-0.03417721,3.7457824,0.48507932,1489215069951,3.77706072692,0.0,1.4420129135
22,-1.0187037,-0.12227283,0.050163697,40.73045,-73.95158,0.27592692,0.04288563,-0.022774376,3.7477517,0.48533434,1489215069984,3.77904647053,0.0,1.44201291471
23,-1.1497685,-0.30923995,0.14504649,40.73045,-73.95158,0.2650278,0.037750117,0.01195084,3.7493799,0.4855452,1489215070017,3.78068826747,4.0,1.44201291264
24,-1.0090528,-0.14919531,0.086068556,40.73045,-73.95158,0.28549904,-0.016335294,-0.0068584178,3.7506926,0.48571518,1489215070050,3.78201192697,4.0,1.44201291653
25,-1.0949607,-0.1680269,0.11941115,40.73045,-73.95158,0.25838438,0.08679527,0.04280684,3.7520053,0.4858852,1489215070083,3.78333559162,2.0,1.44201290993
26,-1.031281,-0.16318709,0.15934953,40.73045,-73.95158,0.28540456,-0.0069009447,0.025827043,3.7533183,0.48605523,1489215070116,3.78465955506,2.0,1.44201291089
27,-1.0602586,-0.111976266,0.07565569,40.73045,-73.95158,0.2523619,0.09452111,0.04114707,3.754631,0.48622522,1489215070149,3.78598321585,2.0,1.44201291216
28,-1.0233289,-0.122954965,0.096615456,40.73045,-73.95158,0.26014438,0.048620265,0.02354278,3.7559443,0.4863953,1489215070182,3.78730748323,2.0,1.4420129102
