,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer
0,-0.978,0.065,-0.228,40.74037,-73.976036,0.0433,-0.0378,0.0479,2.9178073,5.3341165,1488674752795,6.07999985818,0.0
1,-0.9132616,0.008098462,-0.2683774,40.74037,-73.976036,0.009993976,-0.017970886,0.06451823,2.9178073,5.3341165,1488674752828,6.07999985818,0.0
2,-0.960771,0.12952085,-0.26664752,40.74037,-73.976036,0.039896104,-0.019089501,0.024842309,2.9178073,5.3341165,1488674752861,6.07999985818,0.0
3,-1.0053086,0.07783956,-0.2826214,40.74037,-73.976036,0.020116528,0.005546106,-0.010589734,2.9178073,5.3341165,1488674752894,6.07999985818,0.0
4,-1.0269372,0.093724705,-0.27055058,40.74037,-73.976036,0.03344131,-0.069426194,-0.010733862,2.9178073,5.3341165,1488674752927,6.07999985818,0.0
5,-0.9854101,0.063205056,-0.2851227,40.74037,-73.976036,0.0039337478,0.014342613,-0.0020550536,2.9178073,5.3341165,1488674752960,6.07999985818,0.0
6,-1.0184313,0.054069616,-0.27022642,40.74037,-73.976036,0.013934076,-0.040008076,-0.0085966,2.9178073,5.3341165,1488674752993,6.07999985818,0.0
7,-1.0474741,0.008495459,-0.22114903,40.740376,-73.976036,0.0506603,-0.05383037,-0.047840122,2.8946521,5.291786,1488674753026,6.03175014816,0.0
8,-1.0323325,0.019640833,-0.22255282,40.740376,-73.976036,0.019769264,0.017231429,-0.038813956,2.8670092,5.2412515,1488674753059,5.97414923141,0.0
9,-1.0133876,0.01003877,-0.32861242,40.740376,-73.976036,0.021842008,-0.06255208,-0.0029840309,2.8393662,5.1907163,1488674753092,5.91654765254,0.0
10,-0.9340612,0.018932423,-0.1473759,40.74038,-73.976036,-0.0250067,0.0739382,0.0356519,2.8117232,5.1401815,1488674753126,5.8589464246,0.0
11,-0.98009044,-0.009713379,-0.2566383,40.74038,-73.976036,-0.0042567872,-0.028143067,0.03347879,2.7840803,5.0896463,1488674753159,5.80134489373,0.0
12,-0.9583755,0.006562097,-0.26768628,40.74038,-73.97603,0.015606087,-0.01239157,0.039820198,2.7564373,5.0391116,1488674753192,5.74374375352,0.0
13,-0.9544517,0.03770947,-0.24887095,40.740383,-73.97603,0.009143916,-0.02998581,0.018600604,2.7287943,4.9885774,1488674753225,5.68614305197,0.0
14,-0.9081311,0.024967188,-0.2578034,40.740383,-73.97603,-0.017198564,0.03257674,0.054035254,2.7011514,4.938042,1488674753258,5.62854134563,0.0
15,-0.9397816,0.046140283,-0.26982066,40.740387,-73.97603,-0.0037047437,-0.05256062,0.06681241,2.6735082,4.887507,1488674753291,5.57093984625,0.0
16,-0.95913386,0.059931543,-0.2637341,40.740387,-73.97603,0.037992954,-0.09238996,-0.00029270997,2.645865,4.836972,1488674753324,5.51333834686,0.0
17,-0.9923484,0.098378226,-0.26205707,40.740387,-73.97603,-0.009490487,0.011548881,0.05288724,2.618222,4.786437,1488674753357,5.45573694346,0.0
18,-0.9587023,0.07415664,-0.2562275,40.74039,-73.97603,-0.0048072217,0.007527085,0.050954185,2.590579,4.7359023,1488674753390,5.39813580326,0.0
19,-0.95724154,0.077209756,-0.2941942,40.74039,-73.97603,0.03710727,-0.026115276,-0.010638696,2.562936,4.685367,1488674753423,5.34053413666,0.0
20,-0.9964943,0.103325345,-0.2698556,40.74039,-73.97602,0.008725964,0.008802158,0.0119813895,2.5352929,4.6348324,1488674753457,5.28293303619,0.0
21,-1.002555,0.1138377,-0.27953926,40.740395,-73.97602,-0.022489566,0.07545475,0.019077139,2.50765,4.584298,1488674753490,5.22533220717,0.0
22,-1.0062099,0.10316582,-0.250934,40.740395,-73.97602,-6.587158e-05,0.04526831,-0.013312149,2.480007,4.533763,1488674753523,5.16773080377,0.0
23,-1.0115879,0.09859168,-0.3245671,40.740395,-73.97602,-0.012206809,0.043206926,-0.009494007,2.452364,4.4832277,1488674753556,5.11012913717,0.0
24,-0.97975063,0.058625914,-0.32944596,40.7404,-73.97602,-0.0045666723,0.058741953,-0.02800838,2.424721,4.4326935,1488674753589,5.05252843562,0.0
25,-0.9780367,0.052733984,-0.33394942,40.7404,-73.97602,-0.0034410546,0.062683105,-0.036086757,2.397078,4.3821583,1488674753622,4.99492685676,0.0
26,-1.0401766,0.060977925,-0.3544669,40.7404,-73.97602,-0.020366913,0.020985361,-0.0009731848,2.3694348,4.331623,1488674753655,4.93732509418,0.0
27,-0.9780512,0.029390723,-0.28159076,40.740402,-73.97602,-0.036537066,0.018891731,0.019478684,2.3417919,4.281088,1488674753688,4.87972373876,0.0
28,-0.98846227,-0.018745154,-0.3113963,40.740402,-73.97602,-0.03309219,-0.005608921,0.025388096,2.3141487,4.230553,1488674753721,4.82212223938,0.0
29,-0.9999289,0.032928906,-0.31942335,40.740402,-73.97601,-0.017307114,-0.016391987,0.03384178,2.286506,4.1800184,1488674753755,4.76452133088,0.0
30,-0.9705908,0.0932137,-0.32430795,40.740402,-73.97601,-0.02615274,0.0010568823,0.032417797,2.2588627,4.1294837,1488674753788,4.7069200467,0.0
31,-0.98469216,0.103168994,-0.34909588,40.740406,-73.97601,-0.03742762,-0.015721615,0.05061683,2.2312198,4.0789485,1488674753821,4.64931851582,0.0
32,-0.97533494,0.10366992,-0.29905918,40.740406,-73.97601,-0.029616749,-0.016210014,0.030168423,2.2035766,4.028414,1488674753854,4.5917174551,0.0
33,-0.9981463,0.09714628,-0.370413,40.740406,-73.97601,-0.0065141246,-0.047599245,-0.008662874,2.1759338,3.977879,1488674753887,4.53411614768,0.0
34,-0.98189676,0.08555979,-0.3300216,40.74041,-73.97601,0.0068537476,-0.01932158,-0.016327674,2.1482906,3.927344,1488674753920,4.47651464829,0.0
35,-0.98210853,0.084971555,-0.3051068,40.74041,-73.97601,-0.03235501,0.0048065283,0.026049322,2.1206477,3.8768091,1488674753953,4.41891338061,0.0
36,-0.94438684,0.0827667,-0.28518993,40.74041,-73.97601,-0.018171329,-0.023162177,0.03098293,2.0930047,3.826274,1488674753986,4.36131188948,0.0
37,-0.97811174,0.09303041,-0.31245685,40.74041,-73.97601,-0.010476153,-0.03611638,-0.0068824086,2.0577545,3.761833,1488674754019,4.28785973443,0.0
38,-1.0015721,0.09499005,-0.35574126,40.740414,-73.976006,-0.029679846,-0.019097432,0.0035740698,2.018038,3.6892257,1488674754052,4.2050997176,0.0
39,-0.9518096,0.054904785,-0.35212597,40.740414,-73.976006,-0.034761984,0.004204072,-0.0015793067,1.978321,3.6166182,1488674754086,4.12233928536,0.0
40,-0.97762406,0.061790343,-0.32437837,40.740414,-73.976006,-0.023826992,-0.02238338,-0.003771787,1.9386039,3.5440104,1488674754119,4.03957854193,0.0
41,-0.97872716,0.08372717,-0.29636315,40.740417,-73.976006,-0.016323673,-0.023043655,0.0016123804,1.8988869,3.471403,1488674754152,3.95681819742,0.0
42,-0.94845307,0.11724561,-0.31443462,40.740417,-73.976006,-0.019787148,-0.025332978,0.0039171423,1.8591698,3.398795,1488674754185,3.87405727852,0.0
43,-0.94359255,0.092155516,-0.29434058,40.740417,-73.976006,-0.021781826,-0.019133491,-0.0018504297,1.8194528,3.3261871,1488674754218,3.79129649535,0.0
44,-0.98860997,0.08001214,-0.2873792,40.740417,-73.976006,-0.023144187,-0.0110965725,-0.0074183303,1.7797358,3.2535794,1488674754251,3.70853588764,0.0
45,-0.998,0.096705444,-0.31334105,40.74042,-73.976006,-0.029124355,0.010599876,-0.019313384,1.7400186,3.1809719,1488674754284,3.62577535941,0.0
46,-0.9779191,0.08483818,-0.32227182,40.74042,-73.976006,-0.027385205,0.007441699,-0.016529102,1.700302,3.1083648,1488674754317,3.54301547006,0.0
47,-0.9989626,0.07537274,-0.30364367,40.74042,-73.976006,-0.030559417,-0.0056410586,-0.0020968628,1.6605849,3.0357568,1488674754350,3.46025455116,0.0
48,-0.9828455,0.05689536,-0.32639658,40.74042,-73.976,-0.049196973,0.014996777,0.013696106,1.6208678,2.9631493,1488674754384,3.37749407093,0.0
49,-1.0118667,0.068285264,-0.32891998,40.740425,-73.976,-0.03357468,0.001051355,-0.0049622436,1.5811508,2.8905416,1488674754417,3.29473346322,0.0
50,-1.0010496,0.058627736,-0.3306129,40.740425,-73.976,-0.038664844,-0.015014648,0.011520703,1.5414338,2.817934,1488674754450,3.21197294325,0.0
51,-0.99982065,0.068114035,-0.30451635,40.740425,-73.976,-0.047488496,0.0010111451,0.033794727,1.5017169,2.7453263,1488674754483,3.12921238353,0.0
52,-0.9758453,0.066393845,-0.33213875,40.740425,-73.976,-0.04805984,-0.020149207,0.044473596,1.4619999,2.6727185,1488674754516,3.04645168809,0.0
53,-0.9405833,0.06776157,-0.2180463,40.74043,-73.976,-0.048417944,0.006134021,0.035873115,1.4222827,2.6001108,1488674754549,2.9636909844,0.0
