,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer
0,-1.044,-0.01,0.155,40.76932,-73.86953,0.0376,-0.0328,0.0004,3.1245084,-7.4685364,1490235909436,8.09577597885,2.0
1,-0.9546356,0.018020263,0.11680564,40.76932,-73.86953,0.005205093,0.0401994,0.0025906079,3.149034,-7.483861,1490235909469,8.11939595047,2.0
2,-1.0920058,0.016295508,0.13269639,40.76932,-73.86953,-0.002465083,-0.12792704,-0.026343701,3.1735597,-7.4991846,1490235909502,8.14304923443,2.0
3,-1.0677956,0.011032618,0.14903669,40.76932,-73.86953,0.048242953,0.01205547,-0.04380001,3.1980853,-7.514509,1490235909535,8.16673711449,2.0
4,-1.0044593,0.021458179,0.11398482,40.76932,-73.86952,0.04148253,-0.0004273059,-0.04973083,3.222611,-7.5298333,1490235909569,8.19045854535,2.0
5,-0.97799265,-0.009530505,0.17165989,40.76932,-73.86952,0.026389882,0.00142151,-0.021640113,3.2471366,-7.5451574,1490235909602,8.21421306577,2.0
6,-0.9865122,6.5039065e-05,0.1414878,40.76932,-73.86952,0.039386183,-0.052889757,-0.01884569,3.2716622,-7.560481,1490235909635,8.23800015187,2.0
7,-0.97852343,-0.02123828,0.12688528,40.76932,-73.86952,0.029095508,-0.07796566,-0.055103946,3.2961879,-7.5758057,1490235909669,8.26182102664,2.0
8,-0.9031047,-0.028220948,0.1758779,40.76932,-73.86952,0.039049886,-0.03189228,-0.06431139,3.3207135,-7.5911303,1490235909702,8.28567422608,2.0
9,-0.91247326,-0.07052886,0.21515845,40.76932,-73.86952,0.0776661,-0.05600826,-0.05023132,3.3452392,-7.6064544,1490235909735,8.30955918473,2.0
10,-0.9159011,-0.06802517,0.19643281,40.76932,-73.869514,0.069917984,-0.0147770755,-0.034744,3.3697648,-7.6217785,1490235909769,8.33347600407,2.0
11,-0.94303465,-0.08535853,0.18744107,40.76932,-73.869514,0.033293106,0.014403064,-0.027255187,3.3942904,-7.637103,1490235909802,8.35742481582,2.0
