,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer,course
0,-1.112,-0.095,-0.137,40.654922,-73.922356,-0.033,-0.1398,-0.0505,4.8597746,-5.8481083,1490407305308,7.60380035583,0.0,2.44823335136
1,-0.9684409,-0.07500437,-0.07687862,40.654922,-73.92235,0.03209719,-0.025762865,-0.00166198,4.856596,-5.844283,1490407305341,7.59882678387,0.0,2.44823332889
2,-0.99626404,-0.16326639,-0.07940554,40.654922,-73.92235,0.026906433,0.018813264,0.030427307,4.8534174,-5.840458,1490407305374,7.59385344265,0.0,2.44823333163
3,-0.8795384,-0.09853174,-0.10630198,40.654922,-73.92235,0.040296808,-0.047520902,0.034721002,4.850239,-5.8366327,1490407305407,7.58887999851,0.0,2.44823328884
4,-0.99013305,-0.048058704,-0.11052054,40.654922,-73.92235,0.009350619,-0.035294943,0.01114313,4.84706,-5.8328075,1490407305440,7.58390624782,0.0,2.44823331527
5,-1.0806153,-0.048862793,-0.11747803,40.654922,-73.92234,0.02550375,0.0010490722,0.005617417,4.8438816,-5.8289833,1490407305473,7.5789336497,0.0,2.44823336518
6,-1.038,-0.05084917,-0.07146821,40.654922,-73.92234,0.053463243,0.07473197,0.020346293,4.840703,-5.825158,1490407305506,7.57396007774,0.0,2.44823334263
7,-1.0314627,-0.043882385,-0.10599164,40.654922,-73.92234,0.016918082,-0.02534578,0.008129753,4.8375244,-5.821333,1490407305540,7.56898673651,0.0,2.44823334539
8,-0.979,-0.013715357,-0.06253904,40.654922,-73.92234,0.02439364,-0.04191858,-0.017775515,4.8343453,-5.8175077,1490407305573,7.56401284499,0.0,2.44823337365
9,-0.9990152,-0.0047556763,-0.12867157,40.654922,-73.92233,0.012432775,-0.069962025,-0.034876604,4.8311667,-5.8136826,1490407305606,7.55903942685,0.0,2.44823336798
10,-1.0183132,-0.10184119,-0.056406457,40.654922,-73.92233,0.03445835,-0.033190954,-0.034801178,4.827988,-5.8098574,1490407305639,7.55406586789,0.0,2.44823336402
11,-0.9674158,-0.048389357,-0.08017695,40.654922,-73.92233,0.041366503,-0.004414453,-0.014468506,4.8248096,-5.806032,1490407305672,7.54909234685,0.0,2.44823331256
12,-0.9173011,-0.096465565,-0.08141075,40.654922,-73.92233,-0.0018575647,0.041325964,-0.014473692,4.8216305,-5.8022075,1490407305705,7.54411907061,0.0,2.44823340864
13,-0.9762047,-0.13290493,-0.056008644,40.654922,-73.922325,0.0558,-0.041459665,-0.018067896,4.8184524,-5.7983828,1490407305739,7.53914627968,0.0,2.44823338588
14,-1.0415899,-0.18396707,-0.06636299,40.654922,-73.922325,0.018534085,-0.02742025,-0.007932303,4.815274,-5.794557,1490407305772,7.53417245099,0.0,2.4482333004
15,-0.9874495,-0.10730546,-0.046658937,40.654922,-73.922325,0.037626073,-0.05726492,0.00647165,4.812095,-5.7907324,1490407305805,7.52919916176,0.0,2.44823337797
16,-1.0047871,-0.057414062,-0.051748537,40.654922,-73.922325,0.035481874,-0.016887827,0.009026763,4.808916,-5.786907,1490407305838,7.52422525724,0.0,2.44823338768
17,-0.89560217,-0.008418347,-0.09930608,40.654922,-73.92232,0.02094089,0.08942703,-0.0040592286,4.8057375,-5.783082,1490407305871,7.51925197993,0.0,2.44823338026
18,-0.9215065,-0.08301782,-0.011848084,40.654922,-73.92232,0.045859102,0.012522533,-0.01914516,4.8025594,-5.7792573,1490407305904,7.51427918899,0.0,2.4482333574
19,-1.0886579,-0.17058478,-0.12500134,40.654922,-73.92232,0.0211734,0.026585596,-0.009311978,4.7993803,-5.775432,1490407305937,7.50930529747,0.0,2.44823338587
20,-1.0186058,-0.028364014,-0.049636815,40.654922,-73.92232,0.02595954,0.04896574,0.0027687866,4.7962017,-5.771607,1490407305971,7.50433195625,0.0,2.44823338868
21,-1.0984691,-0.11102695,-0.12698574,40.65487,-73.92231,0.053359807,0.09175222,0.013912754,4.7934465,-5.7679853,1490407306004,7.49978558156,0.0,2.44820729684
22,-0.97292733,-0.07487969,-0.0911209,40.65487,-73.92231,0.0056299805,0.01415332,0.00785586,4.79355,-5.765738,1490407306037,7.49812351773,0.0,2.44800511961
23,-1.0026764,-0.09736564,-0.12387428,40.65487,-73.92231,0.08107179,-0.10094457,-0.035693392,4.793653,-5.7634907,1490407306070,7.4964614408,0.0,2.44780290401
24,-0.99889916,-0.22457632,-0.08828862,40.65487,-73.92231,0.02933488,-0.09026589,0.02958487,4.7937565,-5.761244,1490407306103,7.49480045157,0.0,2.44760059866
25,-1.0161227,-0.118588865,-0.12401353,40.65487,-73.9223,0.012310515,0.02423767,0.06077374,4.793859,-5.758996,1490407306136,7.49313813031,0.0,2.4473981952
26,-0.92023146,-0.10953711,-0.008919056,40.65487,-73.9223,0.056399018,-0.0068093333,0.04910742,4.7939625,-5.756749,1490407306170,7.49147752452,0.0,2.44719568477
27,-0.9128489,0.027786132,-0.101264164,40.65487,-73.9223,-0.006009565,-0.06583847,0.014086246,4.7940655,-5.7545013,1490407306203,7.48981636824,0.0,2.44699307602
28,-1.0084616,-0.114358835,-0.068794556,40.65487,-73.9223,0.054832496,-0.015186337,-0.0005288892,4.794169,-5.7522545,1490407306236,7.48815653104,0.0,2.44679040304
29,-0.99465656,-0.11102484,-0.09608002,40.65487,-73.922295,0.072093055,0.040193833,0.050880294,4.794272,-5.750007,1490407306269,7.48649614373,0.0,2.44658763161
30,-0.9836012,-0.11975818,-0.038623877,40.65487,-73.922295,0.049545392,0.03646403,0.066919796,4.7943754,-5.74776,1490407306302,7.48483670455,0.0,2.44638477199
