,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer
0,0.839,0.024,0.392,40.624466,-74.01847,0.0692,-0.0868,-0.0997,8.588375,6.9299574,1489000064215,11.035601239,0.0
1,0.9023212,0.032537695,0.3108919,40.62447,-74.01846,0.005794497,0.1347673,-0.056387648,8.57895,6.9356823,1489000064248,11.0318662097,0.0
2,1.0407991,-0.038926367,0.31886473,40.62447,-74.01846,-0.031259943,-0.03501549,0.0014812305,8.569525,6.9414077,1489000064281,11.028141257,0.0
3,0.9527263,0.22765577,0.35258007,40.624474,-74.01846,-0.19922835,-0.26749068,0.26349035,8.560099,6.947133,1489000064314,11.0244252371,0.0
4,0.85228145,0.14910606,0.27902538,40.624474,-74.018456,0.06425414,0.027803868,-0.07194697,8.550674,6.952859,1489000064347,11.0207202182,0.0
5,1.0075995,-0.033141017,0.31820348,40.624477,-74.018456,0.07027588,0.07652344,-0.105111085,8.541249,6.958585,1489000064381,11.0170249924,0.0
6,1.038399,0.03898115,0.24403554,40.624477,-74.01845,-0.13704397,-0.1705633,0.12934428,8.531824,6.9643097,1489000064414,11.0133387474,0.0
7,0.9458603,0.13324511,0.3227871,40.62448,-74.01845,-0.10413355,-0.015488911,0.11506009,8.522399,6.9700356,1489000064447,11.009663073,0.0
8,0.9478223,0.061337892,0.20789844,40.62448,-74.01844,0.12901762,0.057123516,-0.1264986,8.512974,6.9757605,1489000064480,11.0059965872,0.0
9,1.0605093,-0.015836425,0.19417666,40.624485,-74.01844,0.0022354834,-0.01940101,0.035014134,8.50355,6.981486,1489000064514,11.0023410859,0.0
10,0.88706917,0.085850194,0.24534102,40.62449,-74.01843,-0.10171084,-0.030959276,0.12901577,8.494123,6.987211,1489000064547,10.9986927904,0.0
11,0.9440517,0.1297378,0.20672876,40.62449,-74.01843,-0.023829386,-0.014096352,0.0115699805,8.484698,6.9929366,1489000064580,10.9950562728,0.0
12,0.8592092,0.11015996,0.30252013,40.624493,-74.01843,0.021039903,0.19713105,-0.022242071,8.475273,6.998662,1489000064613,10.9914294891,0.0
13,1.030293,-0.03567114,0.27365723,40.624493,-74.018425,-0.014474985,-0.056807335,0.009869112,8.465849,7.004388,1489000064646,10.9878137291,0.0
14,0.89401233,0.100268655,0.2512288,40.624496,-74.018425,-0.12080574,-0.07168727,0.1642708,8.456424,7.0101137,1489000064680,10.9842068878,0.0
15,0.91493684,0.10564497,0.20424351,40.624496,-74.01842,0.02749414,0.019419653,-0.020400366,8.446999,7.0158386,1489000064713,10.980609426,0.0
16,0.96410155,0.07210156,0.3203672,40.6245,-74.01842,-0.014107109,-0.0094,0.022748671,8.4375725,7.021564,1489000064746,10.9770210303,0.0
17,0.97895056,0.043591503,0.25571865,40.6245,-74.01841,-0.007063696,0.053042933,0.04237128,8.428148,7.0272894,1489000064779,10.973444082,0.0
18,0.92759544,0.0006205078,0.26202616,40.624504,-74.01841,0.040001318,-0.08955498,0.026907373,8.418723,7.0330153,1489000064813,10.9698769893,0.0
