,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer
0,-1.011,0.03,-0.051,40.75596,-73.97304,0.0339,-0.0009,0.0207,-0.9667551,0.45382014,1490450732800,1.06797384933,0.0
1,-0.98733824,0.035323534,-0.028827209,40.75596,-73.97304,0.026504613,-0.031990618,0.012169506,-0.9718736,0.4555621,1490450732833,1.07334762371,0.0
2,-0.9835672,0.044778418,-0.034258325,40.75596,-73.97304,0.033416353,-0.018132837,0.011044224,-0.9769921,0.4573041,1490450732867,1.07872174509,0.0
3,-0.9795978,0.031538233,-0.026558094,40.75596,-73.97304,0.01581573,-0.02020586,0.0111177955,-0.9821106,0.4590461,1490450732900,1.08409619156,0.0
4,-0.98112345,0.03244032,-0.025876539,40.75596,-73.97304,0.01888098,-0.0021889538,0.014903302,-0.9872291,0.46078807,1490450732934,1.08947094562,0.0
5,-0.9779909,0.020181153,-0.024054347,40.75596,-73.97304,0.01631775,-0.014188838,0.013874931,-0.99234766,0.46253008,1490450732967,1.09484608654,0.0
6,-0.9766765,0.02898523,-0.018345643,40.75596,-73.97305,0.02388396,-0.003990193,0.010437046,-0.99722636,0.46419695,1490450733001,1.09997237305,0.0
7,-0.97761077,0.038484912,-0.018401025,40.75596,-73.97305,0.032523736,-0.002252173,0.0067852684,-0.9965233,0.46411502,1490450733034,1.09930043174,0.0
8,-0.988694,0.044204004,-0.025102003,40.75596,-73.97305,0.022491949,-0.0033912964,0.0057919496,-0.9958203,0.46403313,1490450733068,1.09862860678,0.0
9,-0.9826295,0.052703686,-0.02688894,40.75596,-73.97305,0.03249876,-0.006922351,-0.0011466821,-0.9951172,0.46395117,1490450733102,1.09795670674,0.0
10,-0.98681885,0.047436964,-0.033145655,40.75596,-73.97305,0.02616421,-0.004708032,-0.0073000733,-0.99441415,0.46386924,1490450733135,1.09728490992,0.0
11,-0.98904026,0.049828798,-0.043788515,40.75596,-73.97305,0.031479858,-0.006525982,-0.013360425,-0.99371105,0.46378732,1490450733169,1.09661311732,0.0
12,-0.9868057,0.034376513,-0.02712954,40.75596,-73.97305,0.01748677,-0.005810256,-0.007052532,-0.9930081,0.46370542,1490450733202,1.0959415145,0.0
13,-0.9919007,0.031136913,-0.04440403,40.75596,-73.97305,0.018335974,-0.0059464416,-0.006667383,-0.992305,0.4636235,1490450733236,1.09526981278,0.0
14,-0.9884463,0.013446289,-0.042312402,40.75596,-73.97305,0.010273721,-0.009233379,0.0003920703,-0.99160194,0.46354157,1490450733269,1.09459818862,0.0
15,-0.9972772,0.015049036,-0.049,40.75596,-73.97305,0.014705881,-0.0092688305,-0.0033792737,-0.9908989,0.4634596,1490450733303,1.09392661127,0.0
16,-0.992203,0.003593994,-0.044604003,40.75596,-73.97305,0.0076065063,-0.019591492,-0.002021101,-0.99019575,0.4633777,1490450733337,1.09325500967,0.0
17,-0.998812,0.0078120115,-0.054287206,40.75596,-73.97305,0.015613438,-0.00154625,0.0016718359,-0.9894928,0.4632958,1490450733370,1.09258363504,0.0
18,-0.99333125,-0.0022130737,-0.04751477,40.75596,-73.97305,0.019664023,-0.012332735,0.007313124,-0.9887897,0.4632139,1490450733404,1.09191217045,0.0
19,-0.98882216,0.0029201417,-0.059049,40.755962,-73.97305,0.021930272,-0.010748528,0.008231213,-0.9880867,0.46313196,1490450733437,1.09124082543,0.0
20,-0.98731744,0.0069100587,-0.049317457,40.755962,-73.97305,0.026218891,-0.015805133,0.016124023,-0.9873836,0.46305,1490450733471,1.09056942743,0.0
21,-0.97962415,0.019543603,-0.051919434,40.755962,-73.97305,0.03324185,-0.0053141746,0.016032226,-0.98668057,0.4629681,1490450733504,1.08989816443,0.0
22,-0.98664933,0.027761035,-0.026589612,40.755962,-73.97305,0.017651942,0.0023740295,0.019230913,-0.98597753,0.46288618,1490450733538,1.08922693012,0.0
23,-0.988,0.044444982,-0.042923413,40.755962,-73.97305,0.022530703,0.008943761,0.014996655,-0.98527443,0.46280426,1490450733571,1.08855568782,0.0
24,-0.988,0.041214403,-0.026040917,40.755962,-73.97305,0.015907139,0.0045339065,0.016415741,-0.98457134,0.46272233,1490450733605,1.08788449673,0.0
25,-0.9855799,0.056485903,-0.0579718,40.755962,-73.97305,0.023129504,-0.0049996874,0.006458668,-0.9838683,0.4626404,1490450733639,1.08721339739,0.0
26,-0.99282885,0.051171143,-0.0542802,40.755962,-73.97305,0.025280938,-0.013443049,0.002640337,-0.98316526,0.46255848,1490450733672,1.08654234887,0.0
27,-0.9966946,0.06108251,-0.06947179,40.755962,-73.97305,0.016570434,-0.0037506165,0.00350271,-0.9824623,0.46247655,1490450733706,1.08587141514,0.0
28,-0.9995289,0.04439258,-0.06253926,40.755962,-73.97305,0.012172558,0.0034255078,0.0029251953,-0.98175913,0.46239465,1490450733739,1.08520035094,0.0
29,-1.0068256,0.042695336,-0.06560933,40.755962,-73.97305,0.010811641,0.012420898,-0.0001255957,-0.9810561,0.46231273,1490450733773,1.08452945173,0.0
30,-0.99989563,0.030834863,-0.06246101,40.755962,-73.97305,0.020786904,-0.0010739453,-0.004973945,-0.98035306,0.46223077,1490450733806,1.08385857333,0.0
31,-0.9967047,0.021114063,-0.06359062,40.755962,-73.97305,0.0190075,-0.0076813283,-0.008767305,-0.97965,0.4621489,1490450733840,1.08318776224,0.0
32,-0.98700804,0.022463745,-0.079991944,40.755962,-73.97305,0.028728353,-0.012952014,-0.0067815403,-0.9789469,0.46206698,1490450733874,1.08251694076,0.0
33,-0.994651,0.011790601,-0.0704886,40.755962,-73.97305,0.02253316,-0.010029939,-0.0036032202,-0.9782438,0.46198502,1490450733907,1.08184614939,0.0
34,-0.9940839,0.010041931,-0.07478323,40.755962,-73.97305,0.023706837,-0.010113671,-0.0013099365,-0.97754085,0.4619031,1490450733941,1.081175558,0.0
