,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer
0,-1.109,0.102,-0.114,40.634125,-73.72363,-0.0817,0.1613,-0.1032,-4.494624,9.974064,1490186513874,10.9399998893,0.0
1,-0.891653,0.04717373,-0.16784723,40.634125,-73.72363,0.051431507,-0.050149623,0.046096813,-4.494624,9.974064,1490186513907,10.9399998893,0.0
2,-1.0932119,-0.042051442,-0.064485595,40.634125,-73.72363,-0.026824635,0.04815791,-0.04594432,-4.494624,9.974064,1490186513941,10.9399998893,0.0
3,-1.0547019,0.03740713,-0.07742344,40.634125,-73.72363,0.032654393,-0.056692306,0.041558575,-4.494624,9.974064,1490186513974,10.9399998893,0.0
4,-1.0229353,-0.06806189,-0.11664136,40.634125,-73.72363,-0.051358216,0.048689988,-0.057358257,-4.488597,9.964257,1490186514008,10.9285827348,0.0
5,-0.973115,-0.015171362,-0.078494534,40.63413,-73.72363,-0.0041788137,-0.02166886,0.0077412976,-4.46428,9.924694,1490186514041,10.8825248409,0.0
6,-1.0172105,0.08316943,-0.04714624,40.63413,-73.72363,-0.042993102,-0.04887948,-0.01979603,-4.439964,9.885132,1490186514075,10.8364715188,0.0
7,-1.0900276,-0.0011746704,-0.061931945,40.634132,-73.72363,0.090713,-0.09975558,0.06262878,-4.415647,9.845568,1490186514109,10.7904192537,0.0
8,-0.98689044,0.1368833,-0.10594403,40.634136,-73.72363,-0.00979136,0.09992712,-0.08603467,-4.3913307,9.806005,1490186514142,10.7443715208,0.0
9,-1.1002047,0.024633251,0.025334448,40.63414,-73.72363,0.0063794726,-0.09347074,0.008146834,-4.367014,9.766442,1490186514176,10.6983270008,0.0
10,-0.9906177,-0.005317578,-0.020346351,40.63414,-73.72363,-0.067142196,0.07036617,-0.11775289,-4.342697,9.726879,1490186514209,10.6522857789,0.0
11,-0.9400471,-0.06420398,0.0029426026,40.634144,-73.72363,0.014810395,0.00028432862,-0.03847224,-4.3183804,9.687315,1490186514243,10.6062472717,0.0
12,-1.0605289,-0.09328027,-0.07917578,40.634148,-73.72363,0.011576777,0.030562695,-0.016115986,-4.2940645,9.647753,1490186514276,10.560214386,0.0
13,-0.8605103,0.012065759,-0.22147697,40.63415,-73.72363,-0.0494554,0.038967036,-0.022491766,-4.2697477,9.60819,1490186514310,10.5141837771,0.0
14,-0.9688601,-0.03542495,-0.13141985,40.63415,-73.72363,-0.014102312,-0.0868981,0.069143854,-4.245431,9.568626,1490186514344,10.4681558979,0.0
15,-0.98817676,0.022829615,-0.059914015,40.634155,-73.72363,-0.0134514645,0.10370292,-0.018958338,-4.221114,9.529063,1490186514377,10.4221324622,0.0
16,-0.97583526,0.06857633,-0.06378801,40.63416,-73.72363,-0.0012134985,-0.055004384,0.025651844,-4.1967974,9.4895,1490186514411,10.3761128881,0.0
17,-0.9345,0.06215625,-0.0710625,40.634163,-73.72363,-0.05122625,0.0115925,-0.0084675,-4.172481,9.449937,1490186514444,10.3300971438,0.0
18,-0.98690546,-0.07875415,-0.06697222,40.634163,-73.72363,0.0030382227,0.06525017,0.02172143,-4.1481643,9.410374,1490186514478,10.2840850774,0.0
19,-0.9246932,0.084390394,-0.082308754,40.634167,-73.72363,-0.02731521,0.12956339,-0.0031339112,-4.123848,9.37081,1490186514512,10.2380761075,0.0
20,-1.0678827,-0.06258103,-0.10423535,40.63417,-73.72363,-0.0109101925,0.061704345,0.07988097,-4.099531,9.331247,1490186514545,10.1920716734,0.0
21,-0.93108624,0.010331494,-0.20027822,40.634174,-73.72363,-0.022294031,0.023055654,0.047027785,-4.0752144,9.291684,1490186514579,10.146071356,0.0
22,-1.1291102,-0.00925979,-0.0089054685,40.634174,-73.72363,-0.018779363,0.01418042,0.0039813784,-4.050898,9.252121,1490186514612,10.1000751287,0.0
23,-1.0341983,0.034035597,0.044736035,40.63418,-73.72363,-0.0335056,0.013281695,-0.055190112,-4.0265813,9.212558,1490186514646,10.0540828457,0.0
24,-1.0871989,-0.0417834,-0.15395196,40.634182,-73.72363,0.011876075,0.0113615235,-0.038018554,-4.002265,9.172995,1490186514679,10.0080948437,0.0
25,-1.0286461,0.05872671,-0.1668667,40.634182,-73.72363,-0.016336532,-0.09707656,0.0020234778,-3.9779482,9.133431,1490186514713,9.96210990271,0.0
26,-1.0958021,-0.17604907,-0.09572364,40.634186,-73.72363,-0.026607012,0.032558527,-0.00241823,-3.9536316,9.093868,1490186514747,9.91613019428,0.0
27,-1.0008421,-0.035221875,-0.19878979,40.63419,-73.72363,-0.028863005,-0.025574252,0.051356588,-3.9293146,9.054305,1490186514780,9.87015462183,0.0
28,-0.9480033,0.045521546,-0.06973016,40.634193,-73.72363,-0.02456635,0.0062350417,0.041680228,-3.9049983,9.014742,1490186514814,9.82418368362,0.0
29,-1.1456113,0.0304417,-0.057287402,40.634193,-73.72363,-0.011896074,0.011528506,0.016374687,-3.8806815,8.975179,1490186514847,9.77821696356,0.0
30,-1.0279016,0.10733887,-0.02619458,40.634197,-73.72363,-0.0004363428,-0.082524456,-0.014140659,-3.8563652,8.935616,1490186514881,9.73225492141,0.0
31,-1.1377304,0.020114,-0.03276017,40.6342,-73.72363,-0.0077233105,0.013277108,-0.03670342,-3.8320487,8.896053,1490186514915,9.68629734305,0.0
32,-0.94044065,-0.030394677,-0.19982688,40.6342,-73.72363,0.046477247,-0.020682236,0.038698666,-3.807732,8.85649,1490186514948,9.64034429385,0.0
33,-1.0806532,0.021972753,-0.10701065,40.634205,-73.72363,-0.0075702346,-0.06337602,-0.0011804809,-3.7834153,8.816926,1490186514982,9.5943950003,0.0
34,-1.0899364,-0.05372517,0.03367307,40.63421,-73.72368,0.026947044,0.020412683,-0.03467512,-3.7587337,8.772338,1490186515015,9.5436886482,0.0
35,-0.9914109,-0.0880896,-0.15113242,40.63421,-73.72368,0.018374536,0.057583544,0.0024681152,-3.7336383,8.722057,1490186515049,9.4875883799,0.0
36,-0.9053471,0.023038648,-0.15691322,40.634212,-73.72368,-0.026418032,0.02878337,0.021532545,-3.7085433,8.671778,1490186515082,9.43149124419,0.0
