,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp
0,0.986,0.001,0.139,37.78295,-122.413574,-0.0313,0.0158,-0.0484,-0.93913305,-0.040361963,1490149320233
1,1.0145199,-0.026165796,0.15757713,37.78295,-122.413574,-0.0050211768,0.031320263,0.013529335,-0.93913305,-0.040361963,1490149320266
2,0.9587205,-0.008851416,0.2545708,37.78295,-122.413574,-0.052405883,0.0016374268,-0.066202134,-0.93913305,-0.040361963,1490149320299
3,1.0202398,-0.01882843,0.2080683,37.78295,-122.413574,0.018170616,0.08730375,0.022218099,-0.93913305,-0.040361963,1490149320332
4,0.9837879,-0.0047822874,0.24055335,37.78295,-122.413574,-0.010615937,0.067745686,-0.022503799,-0.93913305,-0.040361963,1490149320366
5,0.975658,-0.011943164,0.2799711,37.78295,-122.413574,-0.022878887,0.0315492,-0.026414765,-0.93913305,-0.040361963,1490149320399
6,0.98752534,-0.012610218,0.29845777,37.78295,-122.413574,-0.014964823,0.048486486,-0.012022888,-0.93913305,-0.040361963,1490149320432
7,0.98513013,-0.003710034,0.31744984,37.78295,-122.413574,-0.019918283,0.05427338,-0.025118113,-0.93913305,-0.040361963,1490149320465
8,0.9877641,-0.0049056397,0.3305282,37.78295,-122.413574,-0.008879718,0.0648,-0.0071490235,-0.93913305,-0.040361963,1490149320499
9,0.98054105,-0.0013843261,0.34084702,37.78295,-122.413574,-0.018668681,0.037098438,-0.01532688,-0.93913305,-0.040361963,1490149320532
10,0.97527856,-0.00027852782,0.3349362,37.78295,-122.413574,-0.027731838,0.018736629,-0.023155859,-0.93913305,-0.040361963,1490149320565
11,0.988238,-0.0028827637,0.31946895,37.78295,-122.413574,-0.019730164,0.022955127,-0.0027162256,-0.93913305,-0.040361963,1490149320598
12,0.97618735,-0.0016253418,0.3308549,37.78295,-122.413574,-0.027663218,0.0011390991,-0.019804908,-0.93913305,-0.040361963,1490149320632
13,0.9763975,-0.0012049316,0.3123354,37.78295,-122.413574,-0.022467744,0.005815653,-0.0106779905,-0.93913305,-0.040361963,1490149320665
14,0.97787327,-0.0031478722,0.300338,37.78295,-122.413574,-0.019755714,0.0029536376,-0.011475781,-0.93913305,-0.040361963,1490149320698
15,0.9797851,-0.004928357,0.291002,37.78295,-122.413574,-0.016963387,-0.0051732277,-0.005924979,-0.93913305,-0.040361963,1490149320731
16,0.97413945,-0.005916919,0.273359,37.78295,-122.413574,-0.018343797,-0.0063639064,-0.013554141,-0.93913305,-0.040361963,1490149320765
17,0.980937,-0.019621924,0.24825205,37.78295,-122.413574,-0.018068494,-0.006646853,-0.006414657,-0.93913305,-0.040361963,1490149320798
18,0.9794194,-0.016419433,0.23547462,37.78295,-122.413574,-0.026797803,-0.016374795,-0.013564073,-0.93913305,-0.040361963,1490149320831
19,0.985942,-0.008588403,0.22382462,37.78295,-122.413574,-0.029967975,-0.0182,-0.013149866,-0.93913305,-0.040361963,1490149320864
20,0.9891718,-0.005214783,0.22917183,37.78295,-122.413574,-0.02819654,-0.0005524353,-0.015614087,-0.93913305,-0.040361963,1490149320898
21,0.9910408,-0.01252041,0.21290052,37.78295,-122.413574,-0.013410974,0.012228984,-0.0058214357,-0.93913305,-0.040361963,1490149320931
22,0.97999305,-0.013334497,0.21434322,37.78295,-122.413574,-0.027224066,-0.0017514966,-0.016113715,-0.93913305,-0.040361963,1490149320964
