,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer
0,-0.969,0.063,-0.036,40.805523,-73.95279,-0.0388,0.0527,-0.0001,-0.3406518,7.6680446,1490381944813,7.67560757442,0.0
1,-0.9985789,0.10789144,-0.032993432,40.805523,-73.95279,-0.039329145,0.019666279,-0.00093151245,-0.34004214,7.667077,1490381944846,7.67461389132,0.0
2,-0.9979408,0.061778907,-0.0010157226,40.805527,-73.95279,-0.0012124878,0.047059074,0.008023035,-0.33943254,7.66611,1490381944879,7.67362085207,0.0
3,-0.98098356,0.11303284,-0.04980985,40.80553,-73.95279,-0.050515015,0.01860409,-0.0014258801,-0.3388229,7.6651435,1490381944912,7.67262835234,0.0
4,-1.0048047,0.077,-0.035573952,40.805534,-73.95279,-0.007423782,0.0008732654,0.0090802945,-0.33821324,7.664176,1490381944945,7.67163489451,0.0
5,-0.96946526,0.09917959,-0.06138369,40.805534,-73.95279,-0.038331807,0.038281642,0.008362041,-0.3376036,7.663209,1490381944978,7.6706419789,0.0
6,-1.0081906,0.076605715,-0.04815143,40.80554,-73.9528,-0.008924857,-0.021294488,0.004352694,-0.33691606,7.6559153,1490381945011,7.66332509504,0.0
7,-0.9889143,0.088794336,-0.053777196,40.805542,-73.9528,-0.04050695,0.01844233,0.003175984,-0.33608612,7.6370564,1490381945044,7.64444794193,0.0
8,-1.0182317,0.07778973,-0.036958605,40.805542,-73.9528,-0.0152064515,-0.027065264,0.008538776,-0.33525616,7.618197,1490381945077,7.62557028842,0.0
9,-0.98470515,0.11319629,-0.049393017,40.805546,-73.9528,-0.03841941,0.0142983645,0.0008892041,-0.33442622,7.5993376,1490381945111,7.60669263579,0.0
10,-0.9972143,0.08571394,-0.028795557,40.805546,-73.9528,-0.018900527,-0.020675736,0.0062354137,-0.3335963,7.5804787,1490381945144,7.58781548356,0.0
11,-0.97218716,0.09576269,-0.039338257,40.80555,-73.9528,-0.027598372,0.0082395505,0.00074212404,-0.33276632,7.561619,1490381945177,7.56893752946,0.0
12,-0.9812898,0.08461714,-0.026448974,40.805553,-73.9528,-0.016041584,0.005402898,0.010159512,-0.3319364,7.54276,1490381945210,7.55006027733,0.0
13,-0.98331505,0.10685388,-0.03228082,40.805553,-73.9528,-0.022611292,-0.003874148,-0.004075116,-0.33110645,7.523901,1490381945243,7.53118302387,0.0
14,-1.0020772,0.07223159,-0.022408642,40.805557,-73.9528,-0.029254248,0.009939795,-0.0023163038,-0.33027652,7.5050416,1490381945276,7.51230537168,0.0
15,-0.9741058,0.088791676,-0.014358984,40.805557,-73.9528,-0.00017536011,0.011412487,-0.004273462,-0.32944655,7.486182,1490381945309,7.49342751793,0.0
16,-0.9942728,0.08703774,-0.054386083,40.80556,-73.9528,-0.037062597,0.00013761625,-0.0109415315,-0.32861665,7.4673233,1490381945342,7.47455056638,0.0
17,-0.99599254,0.06102615,-0.022017432,40.805565,-73.9528,-0.008787891,0.019882428,-0.0027454162,-0.32778668,7.4484634,1490381945376,7.45567241292,0.0
18,-0.9892523,0.07870791,-0.01914248,40.805565,-73.9528,-0.01710497,0.021629531,-0.0031902734,-0.32695675,7.4296045,1490381945409,7.43679526024,0.0
19,-0.993251,0.06618724,-0.03224927,40.80557,-73.9528,-0.018808799,0.022875294,0.0052213343,-0.3261268,7.4107456,1490381945442,7.41791810669,0.0
20,-0.99917763,0.08552557,-0.014043738,40.80557,-73.9528,-0.03149425,0.029959552,0.0055704173,-0.32529688,7.391886,1490381945475,7.39904025514,0.0
21,-0.9855255,0.103734426,-0.025491504,40.805573,-73.9528,-0.00842146,0.02064657,0.004762266,-0.3244669,7.373027,1490381945508,7.38016300036,0.0
22,-0.96657634,0.101961486,-0.039835326,40.805576,-73.9528,-0.031461198,0.026393337,-0.0031337843,-0.32363695,7.3541675,1490381945541,7.36128524739,0.0
23,-0.9780018,0.08734121,-0.038978126,40.805576,-73.9528,-0.0015851367,0.0195383,-0.0059697265,-0.322807,7.3353086,1490381945574,7.34240809384,0.0
24,-0.99622387,0.089790724,-0.041501977,40.80558,-73.9528,-0.03204185,0.0048255553,-0.0112596005,-0.32197708,7.316449,1490381945607,7.32353024228,0.0
25,-0.99422365,0.08404053,-0.042264186,40.80558,-73.9528,-0.011007446,0.01304031,-0.006663855,-0.32114714,7.2975903,1490381945640,7.30465328898,0.0
26,-0.98230654,0.08707788,-0.038807787,40.805584,-73.9528,-0.031401325,0.026094845,-0.008371433,-0.32031718,7.2787313,1490381945674,7.28577603508,0.0
27,-0.995,0.07548779,-0.0470813,40.805584,-73.9528,-0.019440185,0.0007459668,-0.008831406,-0.31948724,7.2598715,1490381945707,7.26689798284,0.0
28,-0.9678245,0.094548434,-0.048782423,40.805588,-73.9528,-0.02248874,0.01210333,-0.007957295,-0.3186573,7.2410126,1490381945740,7.24802082973,0.0
29,-0.96633726,0.09333136,-0.055068724,40.80559,-73.9528,-0.031470742,0.023362678,-0.009287774,-0.31782734,7.222153,1490381945773,7.22914297642,0.0
30,-1.0039212,0.07581092,-0.021779492,40.80559,-73.9528,-0.0039811106,-0.0017163305,-0.011942954,-0.31699744,7.203294,1490381945806,7.21026572516,0.0
31,-0.9864679,0.08263303,-0.05561471,40.805595,-73.9528,-0.031241057,0.02054751,-0.010543665,-0.31616747,7.1844354,1490381945839,7.19138887044,0.0
32,-1.0215397,0.04574502,-0.032408934,40.805595,-73.9528,-0.0103955325,-0.033021037,0.001,-0.31533754,7.1655755,1490381945872,7.17251071873,0.0
33,-0.9952148,0.08800935,-0.052514024,40.8056,-73.9528,-0.043952808,0.01929652,-0.0049797925,-0.31450757,7.146716,1490381945905,7.15363296488,0.0
34,-0.98454624,0.073679686,-0.024024902,40.8056,-73.9528,-0.010188074,-0.00034167725,0.00047680177,-0.31367767,7.127857,1490381945939,7.13475571363,0.0
35,-0.9860358,0.12073551,-0.04422866,40.805603,-73.9528,-0.033044107,-0.0024265943,-0.016046258,-0.3128477,7.108998,1490381945972,7.11587845929,0.0
36,-0.9955369,0.08040918,-0.022556884,40.805607,-73.9528,-0.014823435,0.00946575,-0.013506746,-0.31202468,7.0902963,1490381946005,7.09715865842,0.0
37,-0.9892838,0.11414414,-0.042356983,40.805607,-73.9528,-0.028835474,0.014448774,-0.021081006,-0.31123844,7.0724297,1490381946038,7.07927476709,0.0
38,-1.0163505,0.09919932,-0.03337628,40.80561,-73.9528,-0.008112085,-0.0069713807,-0.017182782,-0.3104522,7.0545635,1490381946071,7.06139127538,0.0
39,-0.9876801,0.08558501,-0.034292504,40.80561,-73.9528,-0.03567541,0.024654733,-0.019900855,-0.30966592,7.0366964,1490381946104,7.04350688278,0.0
40,-1.022137,0.028817236,-0.026954308,40.805614,-73.9528,0.009956021,-0.02725957,-0.0035978137,-0.30887964,7.0188293,1490381946137,7.02562249018,0.0
41,-0.996456,0.08162549,-0.04591211,40.80562,-73.9528,-0.05433252,0.00953247,-0.014354785,-0.3080934,7.000963,1490381946170,7.00773889857,0.0
42,-0.99434245,0.066811234,-0.02518877,40.80562,-73.9528,-0.007349967,-0.011081114,-0.0106451195,-0.30730712,6.9830966,1490381946203,6.98985520529,0.0
43,-0.9759413,0.06614001,-0.033063233,40.805622,-73.9528,-0.024184158,0.010623061,-0.0093999095,-0.30652088,6.9652295,1490381946237,6.97197081445,0.0
