,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer,course
0,-0.949,-0.003,-0.127,37.791378,-122.39611,0.0106,0.0118,-0.0063,2.4014387,-2.3643165,1489032177727,3.37000005075,0.0,2.34840528414
1,-0.96453124,0.0139970705,-0.14676856,37.791378,-122.39611,0.0031348828,-0.029826142,0.0013274023,2.4014387,-2.3643165,1489032177760,3.37000005075,0.0,2.34840528414
2,-0.9808963,0.024771607,-0.153,37.791378,-122.39611,0.013484076,-0.03527678,-0.00065234373,2.4014387,-2.3643165,1489032177793,3.37000005075,0.0,2.34840528414
3,-1.0198629,-0.0098807495,-0.13182484,37.791378,-122.39611,0.020740703,-0.02412448,-0.010359297,2.4014387,-2.3643165,1489032177826,3.37000005075,0.0,2.34840528414
4,-0.99908644,-0.011195068,-0.14215307,37.791378,-122.39611,0.0049357447,-0.020196665,-0.0057948804,2.4014387,-2.3643165,1489032177859,3.37000005075,0.0,2.34840528414
5,-1.032085,0.016571045,-0.14177158,37.791378,-122.39611,0.004662024,-0.046363123,0.0329093,2.4014387,-2.3643165,1489032177893,3.37000005075,0.0,2.34840528414
6,-1.0334741,0.02959259,-0.124348156,37.791378,-122.39611,0.001802959,-0.032486115,0.012056501,2.4014387,-2.3643165,1489032177926,3.37000005075,0.0,2.34840528414
7,-1.0017203,-0.010459045,-0.10551978,37.791378,-122.39611,0.0021896008,-0.013893893,-0.032074578,2.4014387,-2.3643165,1489032177959,3.37000005075,0.0,2.34840528414
8,-1.0161994,-0.016958643,-0.12553765,37.791378,-122.39611,-0.018696167,-0.0055140625,0.010258496,2.4014387,-2.3643165,1489032177992,3.37000005075,0.0,2.34840528414
9,-1.0524334,-0.012486084,-0.13026938,37.791378,-122.39611,-0.013419096,-0.013329942,0.049044624,2.3999534,-2.3628538,1489032178026,3.36791543872,0.0,2.34840520792
10,-1.0126976,-0.010358032,-0.112,37.791378,-122.39611,-0.007270673,0.008969925,0.0045462633,2.3980591,-2.360989,1489032178059,3.36525727177,0.0,2.34840525388
11,-0.97974306,0.003358716,-0.12802562,37.791378,-122.39611,-0.012290302,-0.0024415466,0.005988336,2.396165,-2.3591242,1489032178092,3.36259924735,0.0,2.34840525818
12,-1.0183058,0.036924403,-0.1516726,37.791378,-122.39611,-0.027518371,-0.020437049,0.05337012,2.3942704,-2.3572593,1489032178125,3.35994079647,0.0,2.34840534568
13,-1.0006677,0.053303078,-0.15137923,37.791378,-122.39611,-0.006548611,-0.010154763,-0.007523406,2.3923762,-2.3553941,1489032178158,3.35728242015,0.0,2.34840528605
14,-0.9563461,0.035980225,-0.14411865,37.791378,-122.3961,-0.008979382,-0.018349957,-0.029636078,2.390482,-2.3535292,1489032178192,3.35462425431,0.0,2.34840529006
15,-1.0212085,0.029972192,-0.1553287,37.791378,-122.3961,-0.010517157,-0.05308261,0.033953138,2.3885877,-2.351664,1489032178225,3.35196580673,0.0,2.34840525123
16,-1.02902,0.03534182,-0.117341824,37.791378,-122.3961,-0.016514454,-0.02689364,0.004968827,2.3866935,-2.3497992,1489032178258,3.34930771104,0.0,2.34840527649
17,-0.9722051,0.024011718,-0.119929686,37.791378,-122.3961,-0.016423944,-0.015964609,-0.02404961,2.3847992,-2.3479342,1489032178291,3.34664940378,0.0,2.34840528017
18,-1.0149448,0.028966699,-0.11116651,37.791378,-122.3961,-0.02655956,-0.035382744,0.021028193,2.382905,-2.3460693,1489032178325,3.34399123794,0.0,2.34840528418
19,-0.9995397,0.015441541,-0.0864906,37.791378,-122.3961,-0.035799343,-0.011623621,-0.008741291,2.3810105,-2.3442042,1489032178358,3.341332718,0.0,2.34840530854
20,-0.9486262,-0.029416956,-0.07871927,37.791378,-122.396095,-0.027387014,-0.021721128,-0.020476552,2.3791165,-2.3423393,1489032178391,3.33867469468,0.0,2.34840527056
21,-1.0016738,0.0042330935,-0.087038144,37.791378,-122.396095,-0.039243057,-0.048277628,0.03023292,2.377222,-2.3404741,1489032178424,3.33601610459,0.0,2.34840527359
22,-1.0110589,0.049012452,-0.068096265,37.791378,-122.396095,-0.035569396,-0.011180078,-0.0012779175,2.3753278,-2.3386092,1489032178458,3.33335793874,0.0,2.34840527761
23,-1.0072534,0.017493164,-0.07658938,37.791378,-122.396095,-0.011637739,-0.032855514,-0.01751258,2.3734336,-2.336744,1489032178491,3.33069956243,0.0,2.34840521745
24,-1.0218502,-0.0105256345,-0.07438324,37.791378,-122.396095,-0.053219322,-0.048992056,0.037204392,2.3715394,-2.3348794,1489032178524,3.32804160706,0.0,2.34840528567
25,-1.0002869,0.014701636,-0.046288367,37.791378,-122.396095,-0.047218572,-0.0017615528,0.02093657,2.369645,-2.3330142,1489032178557,3.32538308822,0.0,2.34840526762
26,-0.95054764,0.06562847,-0.03889385,37.791378,-122.396095,-0.034756176,-0.007115742,-0.00086522463,2.3677506,-2.331149,1489032178590,3.32272456939,0.0,2.34840524954
27,-0.97393245,0.065741554,-0.0571332,37.791378,-122.39609,-0.06616683,0.029959755,0.007008369,2.3658564,-2.3292842,1489032178624,3.3200664737,0.0,2.34840527503
28,-0.98009783,0.04368379,-0.0629674,37.791378,-122.39609,-0.049070038,-0.009054782,-0.005125774,2.3639622,-2.3274193,1489032178657,3.31740830786,0.0,2.34840527907
29,-1.0062842,0.025481677,-0.075655945,37.791378,-122.39609,-0.054458626,-0.015249664,0.0017615966,2.362068,-2.3255541,1489032178690,3.31474993154,0.0,2.34840521863
30,-0.9855556,0.052889038,-0.05737041,37.791378,-122.39609,-0.06631633,0.023632657,0.005330481,2.3601737,-2.3236895,1489032178723,3.31209190491,0.0,2.34840530836
31,-1.0144275,0.04725403,-0.06884265,37.791378,-122.39609,-0.06064699,0.0054040723,0.0071,2.3582792,-2.3218243,1489032178757,3.30943331482,0.0,2.34840531144
32,-1.0147318,0.055323634,-0.082338184,37.791378,-122.39609,-0.078904375,0.008593449,0.010518545,2.356385,-2.3199592,1489032178790,3.30677500866,0.0,2.34840527243
33,-1.0099224,0.035730604,-0.07665302,37.791378,-122.39608,-0.056763276,-0.015006187,0.0014825158,2.3544908,-2.3180943,1489032178823,3.30411684282,0.0,2.34840527648
34,-0.9824339,0.0635744,-0.09866389,37.791378,-122.39608,-0.077547126,0.007470338,-0.015752878,2.3525965,-2.3162293,1489032178856,3.30145853556,0.0,2.34840528021
35,-1.0056992,0.07050146,-0.08170205,37.791378,-122.39608,-0.0619,-0.003350293,-0.0027234473,2.3507023,-2.3143644,1489032178889,3.29880036971,0.0,2.34840528428
36,-1.0032439,0.048511133,-0.079488866,37.791378,-122.39608,-0.08342009,0.024907533,-0.021625223,2.348808,-2.3124993,1489032178923,3.29614199229,0.0,2.34840526641
37,-1.0095882,0.030756896,-0.08682746,37.791378,-122.39608,-0.06533475,0.0025055713,-0.0068419105,2.3469138,-2.3106344,1489032178956,3.29348382645,0.0,2.34840527047
38,-0.99781483,0.04418519,-0.091003835,37.791378,-122.39608,-0.091332264,0.019588154,-0.0012094775,2.3450193,-2.3087692,1489032178989,3.29082523636,0.0,2.34840527354
39,-1.0079446,0.06456921,-0.081559986,37.79135,-122.39608,-0.082568355,0.0090132225,-0.000234917,2.3367589,-2.3006363,1489032179022,3.27923307217,0.0,2.34840523181
40,-1.0080798,0.06329304,-0.07697942,37.79135,-122.39607,-0.09585394,0.015329419,-0.01863787,2.3256302,-2.2896798,1489032179056,3.26361600279,0.0,2.34840526846
41,-0.9730902,0.08181822,-0.085635975,37.79135,-122.39607,-0.09197943,0.026603706,-0.030114952,2.3145013,-2.278723,1489032179089,3.24799858042,0.0,2.34840528285
42,-0.9822442,0.04724419,-0.093122095,37.79135,-122.39607,-0.09078988,-0.005340698,-0.02480285,2.3033724,-2.267766,1489032179122,3.23238101774,0.0,2.34840525329
43,-0.9634771,0.05830708,-0.10101246,37.79135,-122.39607,-0.110261485,0.0106810555,-0.0188597,2.2922435,-2.2568092,1489032179155,3.21676359537,0.0,2.34840526775
44,-1.0114075,0.061642334,-0.07413525,37.79135,-122.39607,-0.09725624,0.0170777,-0.0024714894,2.281115,-2.2458527,1489032179189,3.20114666851,0.0,2.34840526147
45,-0.9792474,0.08404126,-0.11795874,37.79135,-122.39607,-0.11345146,0.0049588964,-0.029413754,2.2699862,-2.2348957,1489032179222,3.18552917709,0.0,2.34840520934
46,-1.0108746,0.0466161,-0.10637072,37.79135,-122.396065,-0.09604079,-0.0013772876,-0.014036836,2.2588573,-2.223939,1489032179255,3.16991182488,0.0,2.34840524628
47,-0.98954433,0.05053644,-0.116242394,37.79135,-122.396065,-0.143458,0.020215286,-0.02787261,2.2477283,-2.2129822,1489032179288,3.15429433125,0.0,2.34840528323
48,-1.0091403,0.04303352,-0.083,37.79135,-122.396065,-0.1067697,-0.0035660425,-0.015045859,2.2365997,-2.2020254,1489032179321,3.13867712266,0.0,2.34840523114
49,-0.98838335,0.09256162,-0.08831514,37.79135,-122.396065,-0.14646567,0.017486366,-0.025412109,2.2254708,-2.1910686,1489032179355,3.12305970029,0.0,2.34840524592
50,-0.9882983,0.060472693,-0.079724796,37.79135,-122.396065,-0.10980235,-0.01798353,-0.03170689,2.2143419,-2.180112,1489032179388,3.10744241823,0.0,2.34840530671
51,-0.97162163,0.059054077,-0.096081056,37.79135,-122.396065,-0.14356126,0.0075524705,-0.033766877,2.2032132,-2.1691551,1489032179421,3.09182506823,0.0,2.34840525359
52,-1.0054369,0.027783338,-0.06849824,37.79135,-122.396065,-0.120054744,-0.010162979,-0.010328949,2.1920843,-2.1581984,1489032179454,3.07620771601,0.0,2.34840529187
53,-0.9826287,0.057084374,-0.07137129,37.79135,-122.39606,-0.15527867,0.006299707,-0.026468223,2.1809554,-2.1472416,1489032179488,3.06059029365,0.0,2.34840530727
54,-1.0078326,0.039582912,-0.056666795,37.79135,-122.39606,-0.13068664,0.005334375,-0.0059031933,2.1698265,-2.1362848,1489032179521,3.04497287128,0.0,2.34840532282
55,-0.9955313,0.041266054,-0.08351586,37.79135,-122.39606,-0.15442401,0.0009216919,-0.0035501954,2.1586978,-2.125328,1489032179554,3.02935559143,0.0,2.34840529221
56,-1.0025722,0.013437231,-0.068958156,37.79135,-122.39606,-0.1370101,-0.010337689,0.0090314755,2.1475692,-2.1143713,1489032179587,3.01373845299,0.0,2.34840526165
57,-0.98642474,0.053415235,-0.090985715,37.79135,-122.39606,-0.162077,0.006664812,0.0025279517,2.1364403,-2.1034145,1489032179621,2.99812103062,0.0,2.3484052772
58,-1.0053781,0.06943665,-0.085497074,37.79135,-122.39606,-0.14588769,0.0062371995,0.0106391525,2.1253114,-2.0924578,1489032179654,2.98250367841,0.0,2.34840531681
59,-0.98679036,0.08034275,-0.110895164,37.79135,-122.39606,-0.16632086,-0.0025402037,0.0059608156,2.1141825,-2.081501,1489032179687,2.96688625604,0.0,2.34840533282
60,-0.99284434,0.082400866,-0.09353305,37.79135,-122.39605,-0.16157195,0.011948302,0.005133175,2.1030536,-2.070544,1489032179720,2.95126869336,0.0,2.34840530071
