,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer,course
0,0.931,0.038,0.159,40.676826,-73.9214,0.0089,-0.0563,-0.0138,9.268822,-0.455348,1490084766994,9.28000016534,0.0,1.61988370922
1,0.9588094,0.018757446,0.1783268,40.676826,-73.9214,0.011614809,-0.05437336,-0.005305277,9.286225,-0.45955652,1490084767027,9.29758930829,0.0,1.62024396669
2,0.9801991,0.021242492,0.15975195,40.676826,-73.921394,0.0013371325,-0.05230455,-0.008771456,9.307424,-0.4646828,1490084767061,9.31901666596,0.0,1.62068094423
3,0.96563476,0.013572168,0.18009277,40.676826,-73.921394,0.02539665,-0.09831996,0.0061504394,9.328623,-0.469809,1490084767094,9.34044579089,0.0,1.62111590824
4,1.011346,-0.0018531494,0.15628919,40.676826,-73.92139,0.0099339625,-0.03992748,-0.008225406,9.349821,-0.4749353,1490084767128,9.36187568125,0.0,1.62154889701
5,1.0173788,0.02457495,0.15401632,40.676826,-73.92139,0.0028167004,-0.06174972,-0.015608728,9.371019,-0.48006147,1490084767161,9.3833073121,0.0,1.62197989412
6,0.9815072,0.011962159,0.16925585,40.676826,-73.92139,0.027662389,-0.07096779,0.0020945948,9.392218,-0.48518774,1490084767195,9.40474168186,0.0,1.62240893196
7,1.0374142,0.009487549,0.11782278,40.676826,-73.92138,-0.00046775636,-0.04475552,-0.0058698924,9.413417,-0.49031398,1490084767228,9.42617777335,0.0,1.62283601534
8,0.9117441,-0.022105712,0.17157178,40.676826,-73.92138,0.020925468,-0.065093994,-0.006599458,9.434615,-0.49544024,1490084767262,9.4476145788,0.0,1.62326116826
9,0.981403,0.03691825,0.13423203,40.676826,-73.92137,-0.011798061,-0.032694675,-0.0020006322,9.455814,-0.5005665,1490084767295,9.46905408283,0.0,1.62368439053
10,0.9735723,0.060239844,0.1475503,40.676826,-73.92137,-0.005181245,-0.05783556,0.010020571,9.477013,-0.5056927,1490084767329,9.49049527206,0.0,1.62410569425
11,0.9942973,-0.06619658,0.15923423,40.676826,-73.921364,0.022397066,-0.047086064,0.004829092,9.498211,-0.51081896,1490084767362,9.5119371429,0.0,1.62452511049
12,0.98342735,-0.0051384033,0.13972491,40.676826,-73.921364,0.003023839,-0.07957004,-0.02539256,9.51941,-0.5159452,1490084767396,9.5333816769,0.0,1.62494263224
13,0.85069954,0.10941704,0.18946637,40.676826,-73.92136,0.0143886125,-0.07271749,0.013485293,9.540607,-0.52107143,1490084767429,9.55482586778,0.0,1.62535829014
14,0.93831384,0.020762987,0.17211957,40.676826,-73.92136,0.0055621434,-0.09012043,0.03009751,9.561807,-0.5261977,1490084767463,9.57627469973,0.0,1.62577207336
15,0.91004145,0.014498804,0.18795618,40.676826,-73.92135,0.001070437,-0.10927195,0.03076725,9.583006,-0.53132397,1490084767496,9.59772416551,0.0,1.62618401284
16,0.920076,0.00045201415,0.17987199,40.676826,-73.92135,0.004464797,-0.1303444,0.017850801,9.604204,-0.53645015,1490084767530,9.61917424923,0.0,1.62659411157
17,0.9208554,-0.03441421,0.1203627,40.676826,-73.92134,-0.00024106445,-0.11885964,-0.0016742431,9.625402,-0.5415764,1490084767563,9.64062594745,0.0,1.62700239257
18,0.98546,-0.02836499,0.13048306,40.676826,-73.92134,-0.0031839844,-0.114779815,-0.014727449,9.646601,-0.5467026,1490084767597,9.66208024113,0.0,1.62740884955
19,0.8705932,0.025319263,0.16641131,40.676826,-73.92133,0.008693731,-0.1273344,-0.012933435,9.6678,-0.5518289,1490084767630,9.68353612968,0.0,1.62781351573
