,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer
0,-1.002,0.012,0.122,40.729774,-73.25828,-0.0123,-0.0458,0.0031,-2.0221257,1.8784587,1489863036501,2.7599998975,0.0
1,-1.0052128,-0.00011246338,0.13091187,40.729774,-73.25828,-0.014877625,-0.047398284,0.008607654,-2.0221257,1.8784587,1489863036534,2.7599998975,0.0
2,-0.9951254,0.0067491457,0.14212543,40.729774,-73.25828,-0.014999727,-0.06028722,0.0061749145,-2.0221257,1.8784587,1489863036567,2.7599998975,0.0
3,-0.9753141,-0.0026223145,0.15206164,40.729774,-73.25828,-0.013484185,-0.0408571,0.009934128,-2.0221257,1.8784587,1489863036600,2.7599998975,0.0
4,-0.9633993,0.0030998292,0.142,40.729774,-73.25828,-0.01861759,-0.015103589,2.0751953e-05,-2.0221257,1.8784587,1489863036633,2.7599998975,0.0
5,-0.9945877,-0.004711914,0.15579386,40.729774,-73.25828,-0.025933454,-0.020202229,-0.00065443484,-2.0221257,1.8784587,1489863036667,2.7599998975,0.0
6,-0.9968816,-0.0040058596,0.16287768,40.729774,-73.25828,-0.015063682,-0.038135424,0.016213194,-2.0221257,1.8784587,1489863036700,2.7599998975,0.0
7,-0.9709628,-0.0110744145,0.15677676,40.729774,-73.25828,-0.013303711,-0.01637119,0.014706299,-2.0221257,1.8784587,1489863036733,2.7599998975,0.0
8,-1.0021849,0.0037920899,0.14610231,40.729774,-73.25828,-0.028055485,-0.022612946,0.0096789785,-2.0221257,1.8784587,1489863036766,2.7599998975,0.0
9,-1.0006379,0.0014484863,0.1511197,40.729774,-73.25828,-0.0154636325,-0.0455947,0.020412125,-2.0221257,1.8784587,1489863036800,2.7599998975,0.0
10,-0.95524585,0.007,0.10472956,40.729774,-73.25828,-0.017246846,-0.00080281496,0.028448664,-2.0221257,1.8784587,1489863036833,2.7599998975,0.0
11,-0.99729127,0.0076870485,0.096748196,40.729774,-73.25828,-0.026969489,0.0030875548,0.0057657533,-2.0221257,1.8784587,1489863036866,2.7599998975,0.0
12,-1.005117,0.003903003,0.09886451,40.729774,-73.25828,-0.020029755,-0.036704548,0.021487443,-2.0221257,1.8784587,1489863036899,2.7599998975,0.0
13,-0.96904784,0.008071777,0.041688964,40.729774,-73.25828,-0.0154091995,-0.0014170264,0.038188804,-2.0221257,1.8784587,1489863036933,2.7599998975,0.0
14,-0.9682791,0.012651172,-0.0022091798,40.729774,-73.25828,-0.027478125,0.010505078,0.029736329,-2.0221257,1.8784587,1489863036966,2.7599998975,0.0
15,-0.9723369,0.02304253,-0.06048573,40.729774,-73.25828,-0.02614934,-0.0032886963,0.016043525,-2.0214736,1.8778923,1489863036999,2.7591366414,0.0
16,-0.98699075,0.02000725,-0.103990115,40.729774,-73.25828,-0.032422457,-0.0079827225,0.02475565,-1.9920776,1.8523556,1489863037032,2.72021955608,0.0
17,-0.96111697,0.03692688,-0.16936931,40.72978,-73.25828,-0.022865562,0.02547381,0.02970967,-1.9626817,1.826819,1489863037066,2.68130324922,0.0
18,-0.97070044,0.03064851,-0.21294554,40.72978,-73.25828,-0.032772765,0.028387658,0.0069,-1.9332856,1.8012822,1489863037099,2.64238732498,0.0
19,-0.9801728,0.036933534,-0.25054803,40.72978,-73.25828,-0.03157224,0.023004048,0.015326587,-1.9038895,1.7757455,1489863037132,2.60347216405,0.0
20,-0.99019337,0.03514087,-0.28012428,40.72978,-73.25828,-0.02023031,0.018106641,0.015783185,-1.8744934,1.7502086,1489863037165,2.56455759346,0.0
21,-0.98973835,0.0326453,-0.29987797,40.72978,-73.25828,-0.025967011,0.018903498,0.01795567,-1.8450973,1.724672,1489863037199,2.52564398799,0.0
22,-0.98068327,0.03616493,-0.32278535,40.72978,-73.25828,-0.020648168,0.006150577,0.019742297,-1.8157014,1.6991353,1489863037232,2.48673125642,0.0
23,-0.9907597,0.03806726,-0.32641345,40.72978,-73.25828,-0.023149239,-0.008551768,0.007858249,-1.7863053,1.6735985,1489863037265,2.44781914447,0.0
24,-0.991004,0.044502,-0.328506,40.72978,-73.25828,-0.020849695,-0.022167798,0.005432202,-1.7569094,1.648062,1489863037298,2.40890825804,0.0
25,-0.98344266,0.0357083,-0.32217708,40.729782,-73.25828,-0.015625218,-0.031964466,-0.0011011462,-1.7275132,1.6225252,1489863037332,2.36999786515,0.0
26,-0.9800954,0.036721777,-0.3183911,40.729782,-73.25828,-0.022045732,-0.035369687,0.00014785156,-1.698117,1.5969884,1489863037365,2.33108843578,0.0
27,-0.9768726,0.029181885,-0.2981819,40.729782,-73.25828,-0.019329986,-0.047312785,-0.0043,-1.6687212,1.5714519,1489863037398,2.29218051587,0.0
28,-0.96280926,0.03120232,-0.29031506,40.729782,-73.25828,-0.02179629,-0.047003593,-0.0033011597,-1.6393251,1.5459151,1489863037431,2.25327323685,0.0
29,-0.96754193,0.033122584,-0.28575483,40.729782,-73.25828,-0.016517738,-0.03667258,-0.011461291,-1.6099292,1.5203785,1489863037465,2.21436736164,0.0
30,-0.97111875,0.02820996,-0.27553868,40.729782,-73.25828,-0.016363984,-0.05294751,-0.0107,-1.5805328,1.4948416,1489863037498,2.17546209826,0.0
31,-0.9599343,0.019341346,-0.267,40.729782,-73.25828,-0.007986825,-0.045818523,-0.00853032,-1.5511369,1.4693048,1489863037531,2.13655851262,0.0
32,-0.97690266,0.024646008,-0.25954866,40.729782,-73.25828,-0.013235133,-0.049451638,-0.0071729273,-1.5217409,1.4437683,1489863037564,2.09765637577,0.0
33,-0.95952207,0.013844531,-0.2615336,40.729782,-73.25828,-0.011990957,-0.040035,-0.011046621,-1.4923449,1.4182315,1489863037598,2.05875542213,0.0
34,-0.96623015,0.0056434083,-0.26488492,40.729782,-73.25828,-0.009047168,-0.02960452,-0.008529058,-1.4629488,1.3926948,1489863037631,2.01985593481,0.0
35,-0.9768948,0.00087374443,-0.26648948,40.729786,-73.25828,-0.014463604,-0.031657897,-0.0086,-1.4335527,1.3671582,1489863037664,1.98095807313,0.0
36,-0.98059404,0.0011089356,-0.27555448,40.729786,-73.25828,-0.013046724,-0.013421873,-0.007282893,-1.4041566,1.3416212,1489863037697,1.94206158543,0.0
37,-0.9888658,0.0016767334,-0.27624384,40.729786,-73.25828,-0.01661302,-0.019919194,-0.0033,-1.3747606,1.3160846,1489863037731,1.90316719751,0.0
38,-0.98,-0.0035265747,-0.26989862,40.729786,-73.25828,-0.011306299,-0.010537774,0.001574115,-1.3453646,1.2905478,1489863037764,1.86427453209,0.0
39,-0.9815435,0.005271753,-0.26903814,40.729786,-73.25828,-0.009511589,-0.020568782,0.004586022,-1.3159686,1.2650113,1489863037797,1.8253840542,0.0
40,-0.98739505,0.002209961,-0.27481493,40.729786,-73.25828,-0.016730499,-0.032483604,0.0027522852,-1.2865725,1.2394745,1489863037830,1.78649540551,0.0
41,-0.97417593,0.01,-0.25584322,40.729786,-73.25828,-0.0075676464,-0.034892786,0.010116884,-1.2571764,1.2139378,1489863037864,1.74760907613,0.0
42,-0.95383483,0.0037255615,-0.25416514,40.729786,-73.25828,-0.009069763,-0.018695325,0.005340006,-1.2277805,1.1884012,1489863037897,1.70872536364,0.0
43,-0.97164285,0.004999951,-0.22771426,40.729786,-73.25828,-0.013082864,-0.051740076,0.0058085863,-1.1983843,1.1628644,1489863037930,1.66984386793,0.0
44,-0.97072566,0.0038628173,-0.20596647,40.729786,-73.25828,-0.0052834377,-0.053449802,0.011055493,-1.1689885,1.1373278,1489863037963,1.63096555383,0.0
45,-0.97456175,0.02211925,-0.18088937,40.729786,-73.25828,-0.0103,-0.045604713,0.01609428,-1.1395923,1.1117909,1489863037997,1.59208970085,0.0
46,-0.97459644,0.0077730957,-0.1629919,40.729786,-73.25829,-0.0063710692,-0.058088817,0.011914214,-1.1317965,1.1050708,1489863038030,1.58181692696,0.0
47,-0.97651565,0.01969336,-0.14359571,40.72979,-73.25829,-0.0044383984,-0.0570166,0.012310899,-1.1252278,1.0994196,1489863038063,1.57316911321,0.0
48,-0.9790199,0.019,-0.12370597,40.72979,-73.25829,-0.0032841784,-0.04841383,0.0085692555,-1.118659,1.0937682,1489863038096,1.56452127937,0.0
49,-0.97,0.022041846,-0.12176046,40.72979,-73.25829,-0.0063325376,-0.037218664,0.010060477,-1.1120903,1.0881171,1489863038130,1.5558739212,0.0
50,-0.9758195,0.021805571,-0.11219443,40.72979,-73.25829,-0.0081,-0.03529257,4.584961e-05,-1.1055216,1.0824658,1489863038163,1.54722662084,0.0
51,-0.985283,0.019106127,-0.108141504,40.72979,-73.25829,-0.006566797,-0.033135377,-0.004717883,-1.098953,1.0768147,1489863038196,1.53857973285,0.0
52,-0.9992806,0.025489196,-0.1050216,40.72979,-73.25829,-0.007150925,-0.045010183,0.0005956787,-1.0923842,1.0711633,1489863038229,1.52993269645,0.0
53,-0.99047786,0.011360303,-0.1116397,40.72979,-73.25829,-0.0038586962,-0.033320792,0.0073332717,-1.0858155,1.0655122,1489863038263,1.52128614941,0.0
54,-0.9762958,0.015840722,-0.12215928,40.72979,-73.25829,-0.0025278418,-0.011276055,0.0015721582,-1.0792468,1.059861,1489863038296,1.51263974384,0.0
55,-0.9979078,0.013111304,-0.13242608,40.72979,-73.25829,-0.012032086,-0.01201452,-0.0064401734,-1.0726781,1.0542097,1489863038329,1.50399348329,0.0
56,-0.99804664,0.006086011,-0.132043,40.72979,-73.25829,-0.007345388,-0.03587316,-0.0004029016,-1.0661094,1.0485585,1489863038362,1.49534751168,0.0
57,-0.9850912,0.011,-0.1410304,40.72979,-73.25829,-0.0075,-0.00035242186,0.0052,-1.0595407,1.0429072,1489863038396,1.4867016926,0.0
58,-0.9899644,0.0083096195,-0.1433274,40.72979,-73.25829,-0.009740526,-0.013089219,-0.0005172046,-1.052972,1.0372559,1489863038429,1.47805610004,0.0
59,-0.98799485,0.010010279,-0.13530421,40.72979,-73.25829,-0.006727195,-0.034062847,-0.00012990723,-1.0464033,1.0316046,1489863038462,1.46941073801,0.0
60,-0.97303236,0.008014942,-0.101057276,40.729794,-73.25829,-0.0046265526,-0.015909752,0.0054950197,-1.0398346,1.0259535,1489863038495,1.46076575108,0.0
61,-0.9687404,0.0123199215,-0.097100586,40.729794,-73.25829,-0.0069161328,-0.023219628,0.005780078,-1.0332658,1.0203023,1489863038529,1.45212086165,0.0
62,-0.96851397,0.0045793946,-0.067032725,40.729794,-73.25829,-0.004787091,-0.030238727,-0.00102594,-1.0266972,1.0146511,1489863038562,1.44347635769,0.0
63,-0.98292446,0.015909325,-0.06893955,40.729794,-73.25829,-0.008804758,-0.047321357,-0.0020915112,-1.0201285,1.0089998,1489863038595,1.43483195982,0.0
