,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer,course
0,-0.986,-0.029,-0.056,37.798233,-122.37787,0.0394,0.0216,-0.0082,-1.3359905,-1.5680335,1489031572027,2.05999992068,0.0,2.43592903992
1,-1.0094573,-0.02738225,-0.07379524,37.798233,-122.37787,0.023667315,-0.015449567,-0.0025233764,-1.3359905,-1.5680335,1489031572060,2.05999992068,0.0,2.43592903992
2,-0.9963225,-0.023338744,-0.069193505,37.798233,-122.37787,0.03291948,0.0056835082,0.0001635498,-1.3359905,-1.5680335,1489031572093,2.05999992068,0.0,2.43592903992
3,-1.002201,-0.020733643,-0.063165896,37.798233,-122.37787,0.025628032,-0.0014420508,-0.004422432,-1.3359905,-1.5680335,1489031572126,2.05999992068,0.0,2.43592903992
4,-0.99485224,-0.019069592,-0.08107245,37.798233,-122.37787,0.019417224,-0.0044364086,0.00083453127,-1.3359905,-1.5680335,1489031572159,2.05999992068,0.0,2.43592903992
5,-1.0014465,-0.037666846,-0.062333155,37.798233,-122.37787,0.033246737,0.008404458,0.005068291,-1.3359905,-1.5680335,1489031572192,2.05999992068,0.0,2.43592903992
6,-1.007587,-0.017309777,-0.08531526,37.798233,-122.37787,0.023261497,-0.0026011108,0.0039433558,-1.3359905,-1.5680335,1489031572226,2.05999992068,0.0,2.43592903992
7,-0.992568,-0.011616528,-0.062762134,37.798233,-122.37787,0.02419816,0.01621741,-0.0012588281,-1.3359905,-1.5680335,1489031572259,2.05999992068,0.0,2.43592903992
8,-1.0003159,-0.0037369386,-0.068789795,37.798233,-122.37787,0.024913061,-0.0029445288,-0.0016327343,-1.3359905,-1.5680335,1489031572292,2.05999992068,0.0,2.43592903992
9,-1.0104793,-0.00515979,-0.06420105,37.798233,-122.37787,0.030315874,-0.00038956176,0.0065,-1.3359905,-1.5680335,1489031572325,2.05999992068,0.0,2.43592903992
10,-0.9953145,-0.009955078,-0.06460401,37.798233,-122.37787,0.03403134,0.011170605,-0.016711231,-1.3359905,-1.5680335,1489031572358,2.05999992068,0.0,2.43592903992
11,-0.9942636,-0.01975995,-0.060818847,37.798233,-122.37787,0.039327852,0.0058470177,-0.015725236,-1.3359905,-1.5680335,1489031572391,2.05999992068,0.0,2.43592903992
12,-1.008226,-0.00579126,-0.08158704,37.798233,-122.37787,0.021322133,-0.0040047998,-0.010140295,-1.3359905,-1.5680335,1489031572425,2.05999992068,0.0,2.43592903992
13,-0.9969765,-0.019715406,-0.06300784,37.798233,-122.37787,0.032691896,0.014100491,0.0037001637,-1.3359905,-1.5680335,1489031572458,2.05999992068,0.0,2.43592903992
14,-0.9952572,-0.014234155,-0.07276008,37.798233,-122.37787,0.026240328,0.0011930029,-0.005430864,-1.3359905,-1.5680335,1489031572491,2.05999992068,0.0,2.43592903992
15,-0.9881326,-0.02883423,-0.057431005,37.798233,-122.37787,0.022872256,2.2216796e-05,-0.0047551612,-1.3359905,-1.5680335,1489031572524,2.05999992068,0.0,2.43592903992
16,-0.99615216,-0.017771741,-0.056851454,37.798233,-122.37787,0.029149707,0.010677247,-0.000446958,-1.3359905,-1.5680335,1489031572557,2.05999992068,0.0,2.43592903992
