,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp,linear_speed,steer
0,-0.993,-0.002,-0.137,40.68475,-73.91776,0.0094,-0.018,0.0109,2.9675295,0.44019142,1490579481802,2.99999996994,0.0
1,-0.9879686,0.0032217773,-0.11174482,40.68475,-73.91776,0.0017096729,0.0051734666,0.0030867334,2.9675295,0.44019142,1490579481835,2.99999996994,0.0
2,-0.93961525,0.003337207,-0.16481817,40.68475,-73.91776,0.0032878418,0.026764961,-0.0048090722,2.9675295,0.44019142,1490579481868,2.99999996994,0.0
3,-0.98915553,-0.006519043,-0.115550295,40.68475,-73.91776,0.009547495,0.038036667,0.0060857716,2.9675295,0.44019142,1490579481902,2.99999996994,0.0
4,-1.0143354,0.019894373,-0.10710563,40.68475,-73.91776,0.0074297474,-0.025535364,0.018692277,2.9675295,0.44019142,1490579481935,2.99999996994,0.0
5,-1.0005444,0.015139417,-0.12610124,40.68475,-73.91776,0.0069091357,-0.009201245,-0.0010539417,2.9675295,0.44019142,1490579481968,2.99999996994,0.0
6,-0.991247,-0.009682287,-0.12884498,40.68475,-73.91776,0.005522848,-0.019624908,-0.0054493016,2.9659111,0.439883,1490579482002,2.99835383282,0.0
7,-0.9855172,0.0106365355,-0.1641698,40.68475,-73.91776,0.0071678786,-0.017721562,0.0014682995,2.9432497,0.4355644,1490579482035,2.97530421018,0.0
8,-0.9665991,0.0022141845,-0.1649339,40.68475,-73.91776,0.0016874756,-0.00394436,-0.0106305545,2.9205878,0.43124574,1490579482069,2.95225439042,0.0
9,-0.969536,0.044412524,-0.16029914,40.68475,-73.91776,0.0014660498,-0.004996869,-0.021485565,2.8979263,0.42692715,1490579482102,2.92920529012,0.0
10,-0.9965062,0.0089460695,-0.14296265,40.68475,-73.91776,0.0049851295,-0.009141088,-0.014795269,2.8752644,0.42260846,1490579482135,2.90615610048,0.0
11,-1.0559608,0.016901977,-0.15625098,40.68475,-73.917755,0.02269056,-0.030760743,0.0013705932,2.8526027,0.41828984,1490579482169,2.88310744758,0.0
12,-0.9885209,0.023351952,-0.14927188,40.68475,-73.917755,0.0042220824,0.010369263,-0.004489917,2.829941,0.41397125,1490579482202,2.86005913563,0.0
13,-0.9768591,0.0027753662,-0.1732995,40.68475,-73.917755,0.012675088,0.009841345,-0.016255967,2.8072793,0.4096526,1490579482236,2.83701115981,0.0
