,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp
0,0.762,0.107,-0.029,40.667034,-73.94799,-0.3532,-0.0768,-0.1949,0.8187736,11.099843,1490064560973
1,0.8547507,-0.0425828,0.06524926,40.667038,-73.94799,-0.269143,-0.073186554,-0.059805997,0.81548285,11.091327,1490064561039
2,1.0238328,-0.073833324,0.053583458,40.66704,-73.94799,-0.46268958,-0.08221307,-0.0968588,0.80995214,11.077015,1490064561106
3,0.8995,-0.0235,0.00825,40.66705,-73.94799,-0.29144,-0.07806,-0.09084,0.8044215,11.062702,1490064561173
4,1.0012503,0.023750745,-0.050833374,40.667057,-73.94799,-0.16648692,-0.10522011,-0.042634003,0.79889077,11.04839,1490064561239
5,0.84963363,0.05679912,-0.037132617,40.667065,-73.94799,-0.4508534,-0.07152078,-0.10914355,0.79336005,11.034079,1490064561306
6,0.9744,-0.0374,-0.0357,40.66707,-73.94799,-0.39825,-0.054125,-0.07315,0.78782934,11.019766,1490064561373
7,1.0442336,0.008400195,-0.111067556,40.667076,-73.94798,-0.1673741,-0.07640819,-0.035099298,0.7822987,11.005453,1490064561439
8,1.072033,0.035832826,-0.14253254,40.667084,-73.94798,-0.14060095,-0.020533295,-0.11959992,0.77676797,10.99114,1490064561506
9,0.9823,0.1321,-0.1778,40.667088,-73.94798,-0.15375,-0.04475,-0.108025,0.77123725,10.976829,1490064561573
10,1.0440667,0.07366638,-0.11516657,40.667095,-73.94798,0.059552543,0.008216912,0.0061756116,0.76570654,10.962517,1490064561639
11,0.9398003,-0.02413274,-0.07586702,40.667103,-73.94798,0.3086647,0.08139975,0.059582982,0.76017594,10.948204,1490064561706
12,0.9335,0.0193,-0.0591,40.66711,-73.94798,0.2831,-0.017075,0.004375,0.7546452,10.933891,1490064561773
13,0.7944659,0.077199735,0.06440081,40.667114,-73.94798,0.11701676,0.07206649,-0.03457526,0.7491144,10.919579,1490064561839
14,0.9736,0.036133472,0.013799732,40.66712,-73.94798,0.039291803,-0.13048322,0.045149755,0.7435838,10.905268,1490064561906
15,0.9389,-0.057,-0.009,40.66713,-73.94798,0.10715,0.0264,0.030125,0.7380531,10.890955,1490064561973
16,1.0189002,-0.089567125,-0.011599072,40.667133,-73.94798,0.121240385,-0.066008404,-0.0040584607,0.7272961,10.874133,1490064562039
17,1.0812001,-0.012265967,-0.038967393,40.66714,-73.94798,0.26615772,-0.031191602,0.0098085385,0.7129818,10.855603,1490064562106
18,1.0854,0.1131,-0.0134,40.66715,-73.94798,-0.019575,0.08785,-0.004325,0.6986675,10.837073,1490064562173
19,0.87990004,-0.09153225,0.16033264,40.667156,-73.947975,-0.35766357,0.14964955,-0.11153414,0.68435323,10.8185425,1490064562239
20,0.8980993,-0.10843314,0.21326621,40.66716,-73.947975,-0.42597026,-0.15415758,-0.06004942,0.67003894,10.800013,1490064562306
21,0.86875,0.0351,0.14585,40.667168,-73.947975,-0.29615,0.19587,-0.05876,0.65572464,10.781483,1490064562373
22,0.97131664,0.12363503,-0.046135157,40.667175,-73.947975,-0.5074674,-0.1113169,-0.11854697,0.64141035,10.762953,1490064562439
23,1.3181502,0.22776599,-0.23918304,40.66718,-73.947975,-0.67928755,-0.08877675,-0.010973465,0.62709606,10.744422,1490064562506
24,1.04495,0.0358,0.0388,40.667187,-73.947975,-0.72293,0.1646,-0.10681,0.61278176,10.725893,1490064562573
25,1.1780671,-0.018348865,-0.10908539,40.667194,-73.947975,-0.5095811,-0.055189572,-0.0036561512,0.59846747,10.707362,1490064562639
26,1.0750169,0.14686695,0.033501342,40.6672,-73.947975,-0.78504354,0.09939674,-0.310325,0.5841532,10.688833,1490064562706
27,0.71935,0.13485,0.06865,40.667206,-73.947975,-0.43238,0.09824,-0.02191,0.5698388,10.670302,1490064562773
28,1.1527504,0.0545172,-0.19983557,40.667213,-73.947975,-0.23592684,-0.15334277,0.0073437267,0.5555245,10.651772,1490064562839
29,0.8299829,0.34193456,-0.28126758,40.667217,-73.947975,-0.1262192,0.020550445,-0.10005351,0.5412103,10.633242,1490064562906
30,1.21075,0.18155,-0.2506,40.667225,-73.947975,-0.13582,-0.07197,0.11218,0.52689594,10.614712,1490064562973
31,1.0309331,-0.022300318,-0.15033326,40.667233,-73.947975,0.1357235,0.062366724,0.061977234,0.5153936,10.592763,1490064563039
32,1.1049836,-0.011815979,-0.26700196,40.667236,-73.947975,0.38066965,0.07796306,0.062716,0.5058053,10.568485,1490064563106
33,1.0711,0.0589,-0.0814,40.667244,-73.94797,0.24138,0.04089,0.02945,0.496217,10.544209,1490064563173
34,1.0055501,0.06743303,0.031350818,40.667248,-73.94797,0.14119089,0.022799915,0.0034501038,0.48662868,10.519932,1490064563239
35,0.8830331,0.08330041,-0.015616761,40.667255,-73.94797,0.0064898524,-0.06457626,-0.0024202955,0.4770404,10.495655,1490064563306
36,0.9846,0.06925,-0.07025,40.667263,-73.94797,0.08411,-0.08239,0.01081,0.46745205,10.471378,1490064563373
37,0.9777542,0.063333005,-0.04061395,40.667267,-73.94797,0.048800252,0.012433311,0.010533448,0.45786375,10.447102,1490064563439
38,0.98339975,0.031800013,0.006733899,40.667274,-73.94797,-0.15771563,-0.078655034,-0.014066821,0.44827548,10.422825,1490064563506
39,1.0808,-0.039,-0.0318,40.66728,-73.94797,-0.09022,0.040435,-0.066505,0.43868715,10.398548,1490064563573
40,0.9265335,-0.024399964,0.042200197,40.667286,-73.94797,-0.005959502,-0.027018638,-0.0843351,0.42909884,10.374271,1490064563639
41,1.1556672,0.06673274,-0.0059329714,40.667294,-73.94797,-0.17369005,-0.14527062,-0.04514156,0.41951057,10.349995,1490064563706
42,0.7546,0.0414,0.042,40.667297,-73.94797,0.033635,0.12574,-0.017375,0.40992224,10.325717,1490064563773
43,1.0520674,0.044866577,0.009333862,40.667305,-73.94797,-0.03173996,-0.11690658,0.07714979,0.40033388,10.30144,1490064563839
44,0.8478665,-0.0843338,0.1410011,40.66731,-73.94797,-0.07346881,0.01989223,0.0073232786,0.39074564,10.2771635,1490064563906
45,1.107,-0.1664,0.0206,40.667316,-73.94797,-0.010415,-0.2024,0.052025,0.3811573,10.252886,1490064563973
46,0.6917994,-0.077467896,0.1375346,40.66732,-73.94797,0.29242206,0.11127126,0.07422054,0.3792388,10.230669,1490064564039
47,1.0302651,-0.075800136,-0.039066724,40.667328,-73.94797,0.409854,-0.1398119,0.28531614,0.38254094,10.209855,1490064564106
48,1.0606,-0.1052,0.0666,40.667336,-73.94796,0.302175,0.179995,0.08771,0.3858431,10.18904,1490064564173
49,1.0362664,-0.36060163,0.12773487,40.66734,-73.94796,0.26102868,-0.010086972,0.047972213,0.38914526,10.168224,1490064564239
50,1.149601,-0.13726671,0.19493377,40.667347,-73.94796,0.24999873,0.123116516,-0.0057726074,0.39244738,10.14741,1490064564306
51,0.7656,-0.0948,0.2044,40.667355,-73.94796,0.29718,0.02257,0.01165,0.39574954,10.126595,1490064564373
52,1.1216664,-0.09520081,0.06106732,40.66736,-73.94796,0.0430535,-0.036088362,-0.041369993,0.3990517,10.105781,1490064564439
53,0.6961991,-0.06860002,0.19546768,40.667366,-73.94796,-0.005014638,0.03297793,0.042586505,0.40235382,10.084966,1490064564506
54,0.9216,-0.1142,0.09465,40.667374,-73.94796,-0.0715,-0.01044,-0.12086,0.40565598,10.064151,1490064564573
55,0.96438354,-0.07678407,0.065700516,40.667377,-73.94796,0.101485446,-0.13536038,0.051606316,0.40895814,10.043336,1490064564639
56,0.93323404,0.03568397,0.0138663575,40.667385,-73.94796,0.33620223,0.20904696,0.104247525,0.4122603,10.022522,1490064564706
57,1.00545,-0.0516,-0.0213,40.66739,-73.94796,0.30772,-0.04738,0.12394,0.41556242,10.001707,1490064564773
58,0.8996825,-0.14315109,0.04566797,40.667397,-73.94796,0.3811409,0.09788002,0.008806372,0.41886458,9.980891,1490064564839
59,0.966,-0.00878219,-0.14783557,40.667404,-73.94796,1.0435723,0.006160167,0.24495456,0.42216673,9.960077,1490064564906
60,1.0318,0.02545,-0.07525,40.667408,-73.94796,0.52316,-0.02436,0.14126,0.42546886,9.939262,1490064564973
61,1.0115671,-0.002434546,-0.025265478,40.667416,-73.94796,0.42802066,-0.048106328,0.20300135,0.42460787,9.936874,1490064565039
62,0.995667,-0.02623308,-0.025917053,40.66742,-73.94796,0.5493774,-0.042579874,0.085233785,0.4209131,9.947029,1490064565106
63,0.99865,-0.054,-0.04315,40.667427,-73.94796,0.17286,-0.01928,0.058,0.41721836,9.957186,1490064565173
64,1.0202332,-0.09993394,0.024967212,40.667435,-73.94796,0.08689206,-0.009580096,0.0027261048,0.41352358,9.96734,1490064565239
65,1.0181667,-0.07531725,0.051000487,40.66744,-73.94796,-0.017571999,0.02069356,-0.024006238,0.40982884,9.977496,1490064565306
66,1.0642,-0.02165,0.0172,40.667446,-73.94796,-0.03146,0.04282,-0.02726,0.40613407,9.987651,1490064565373
67,0.9990163,0.04655016,0.041883655,40.66745,-73.94796,-0.11752159,0.019333228,-0.007560437,0.4024393,9.997807,1490064565439
68,0.91076666,-0.01586709,0.1041676,40.667458,-73.94796,-0.28444752,-0.031106673,-0.049500197,0.39874458,10.007962,1490064565506
69,0.99315,-0.05995,0.0265,40.667465,-73.94795,-0.16486,-0.02782,-0.03812,0.3950498,10.018118,1490064565573
70,0.9065,0.035667066,0.07533354,40.66747,-73.94795,-0.15785775,-0.013655187,-0.013175152,0.39135504,10.028273,1490064565639
71,1.0811664,0.017332813,-0.01466604,40.667477,-73.94795,-0.27785286,-0.12672193,-0.06107553,0.38766032,10.038429,1490064565706
72,0.987,-0.077,0.015,40.66748,-73.94795,-0.08033,0.011225,-0.01312,0.38396555,10.048584,1490064565773
73,0.978333,0.03083385,0.0053333496,40.66749,-73.94795,-0.21829204,0.0074449107,-0.07264914,0.38027075,10.058739,1490064565839
74,1.0434998,0.026499597,0.012500672,40.667492,-73.94795,-0.31593654,0.03019311,0.007113169,0.37657604,10.068895,1490064565906
75,0.9615,-0.036,0.022,40.6675,-73.94795,-0.12519,0.043595,-0.003465,0.37288126,10.07905,1490064565973
76,0.9878331,-0.022499695,0.033833094,40.667507,-73.94795,-0.067399755,0.019581636,-0.039624922,0.37199807,10.0998125,1490064566039
77,0.9645002,-0.010333374,0.024166223,40.66751,-73.94795,0.058678757,0.03407667,-0.043603394,0.3730287,10.127792,1490064566106
78,0.959,0.11,0.0225,40.66752,-73.94795,-0.03792,-0.049085,0.013505,0.37405932,10.155774,1490064566173
79,0.94666654,0.056333374,-0.0063337157,40.667522,-73.94795,-0.012924261,-0.0033982508,0.039955333,0.3750899,10.183755,1490064566239
80,1.0143334,0.017666895,-0.056500353,40.66753,-73.94795,0.016467689,-0.058345113,0.02486665,0.3761205,10.211736,1490064566306
81,0.991,0.026,-0.0405,40.667538,-73.94795,0.05879,-0.009435,0.015855,0.3771511,10.239717,1490064566373
82,0.9851666,0.01933352,-0.012000098,40.66754,-73.94795,0.06900144,-0.02939004,-0.011897958,0.3781817,10.267698,1490064566439
83,1.0968336,-0.0553333,0.034500133,40.66755,-73.94795,0.05386096,0.05044669,-0.021399682,0.37921232,10.295679,1490064566506
84,1.099,0.0315,-0.0155,40.667553,-73.94795,-0.011635,-0.043135,-0.02805,0.3802429,10.32366,1490064566573
85,1.138667,0.11133274,-0.092333205,40.66756,-73.94795,0.12136738,0.11462213,0.118541904,0.3812735,10.351641,1490064566639
86,0.51804835,0.02051615,0.1840838,40.66757,-73.94795,-0.069084026,0.06431779,-0.034383778,0.38230413,10.379622,1490064566706
87,1.13045,0.0457,0.02695,40.667572,-73.94795,-0.12235,-0.01345,-0.04855,0.38333473,10.407602,1490064566773
88,0.8170167,-0.011816394,0.135333,40.66758,-73.94795,-0.22323456,-0.019033862,-0.041633185,0.3843653,10.435583,1490064566839
89,0.99430025,0.046865918,-0.068283215,40.667587,-73.94795,-0.15580018,-0.11823364,-0.044766925,0.3853959,10.463565,1490064566906
90,1.0996,0.00065,-0.09125,40.66759,-73.94795,-0.2406,-0.0449,-0.05295,0.3864265,10.491546,1490064566973
91,0.95113415,-0.024050208,0.014549841,40.6676,-73.94795,-0.10671757,-0.024583906,0.07023384,0.38753012,10.521508,1490064567039
92,1.0769504,0.02669978,0.038516395,40.667606,-73.94795,0.0113336155,0.008249698,-0.050617147,0.3886834,10.552821,1490064567106
93,0.9613,-0.0059,0.1298,40.66761,-73.94795,-0.0182,0.02645,-0.0065,0.38983673,10.584133,1490064567173
94,0.99065,0.031950038,0.08600024,40.667618,-73.94795,-0.007700173,-0.021183593,-0.014783339,0.39099002,10.615444,1490064567239
95,0.9734834,0.0036499877,0.1423335,40.667625,-73.947945,-0.021082977,0.038500097,-0.004516478,0.3921433,10.646757,1490064567306
96,0.99225,0.06795,0.0836,40.66763,-73.947945,-0.0288,-0.06165,0.0142,0.3932966,10.678068,1490064567373
97,0.9949163,0.023916565,0.09453359,40.667637,-73.947945,-0.026900312,0.07410026,-0.009650313,0.3944499,10.709381,1490064567439
98,0.98731625,-0.035950206,0.07500024,40.667645,-73.947945,0.019184457,-0.05608326,0.04003343,0.39560315,10.740693,1490064567506
99,1.02455,-0.00575,0.0295,40.66765,-73.947945,-0.00075,0.0286,0.02615,0.39675647,10.772005,1490064567573
100,0.8461829,-0.019666748,0.12565026,40.667656,-73.947945,-0.0064505213,0.031466465,-0.013100176,0.39790976,10.803318,1490064567639
101,1.0846835,-0.0142501835,0.059900172,40.667664,-73.947945,-0.02141581,-0.026583696,0.043917052,0.39906308,10.83463,1490064567706
102,0.91875,-0.02475,0.10075,40.667667,-73.947945,-0.07124737,-0.073352635,0.016063157,0.40021634,10.865941,1490064567773
103,1.0975333,-0.13213369,0.13706745,40.667675,-73.947945,-0.15452427,0.038965296,-0.01956384,0.40136963,10.897254,1490064567839
104,0.9653994,-0.048133973,0.08726764,40.667683,-73.947945,-0.13745707,-0.09288154,-0.0042816126,0.40252292,10.928566,1490064567906
105,0.937,0.0168,0.0642,40.66769,-73.947945,-0.20755,0.0495,-0.047985,0.4036762,10.959878,1490064567973
106,1.1178678,-0.025799524,0.077999756,40.667694,-73.947945,-0.39526808,-0.15723039,-0.02870391,0.4167645,10.961176,1490064568039
