,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp
0,0.991,-0.003,-0.027,40.755936,-73.87496,0.0053,0.0042,0.0,-0.0,0.0,1490732963984
1,0.99799997,-0.0003333496,-0.032666676,40.755936,-73.87496,0.0048233424,-0.008183338,0.0043,-0.0,0.0,1490732964050
2,1.0043333,0.0013333252,-0.033666626,40.755936,-73.87496,0.0033566577,-0.0016183117,0.0032,-0.0,0.0,1490732964117
3,0.997,-0.001,-0.032,40.755936,-73.87496,0.005015,-0.006015,0.005015,-0.0,0.0,1490732964184
4,0.9983333,0.0023333374,-0.032666698,40.755936,-73.87496,0.0022383288,-0.010690017,0.0046166624,-0.0,0.0,1490732964250
5,0.99399996,0.0006666626,-0.030000024,40.755936,-73.87496,0.0017666748,-0.0127,0.0052833376,-0.0,0.0,1490732964317
6,0.989,0.002,-0.036,40.755936,-73.87496,0.002045,-0.015165,0.000255,-0.0,0.0,1490732964384
7,0.996,0.003333313,-0.030000012,40.755936,-73.87496,0.0012383289,-0.018645009,-0.0008,-0.0,0.0,1490732964450
8,0.994,0.001666687,-0.02900005,40.755936,-73.87496,0.0018550085,-0.01834499,-0.005216663,-0.0,0.0,1490732964517
9,1.003,0.001,-0.035,40.755936,-73.87496,0.00189,-0.01458,-0.00521,-0.0,0.0,1490732964584
10,0.9986667,-0.002,-0.02700005,40.755936,-73.87496,0.0014549914,-0.009024969,-0.0051783337,-0.0,0.0,1490732964650
11,0.9926667,0.0,-0.0013335205,40.755936,-73.87496,0.010580039,-0.01155171,-0.0015699732,-0.0,0.0,1490732964717
12,1.016,-0.011,-0.028,40.755936,-73.87496,0.004145,0.01128,-0.0014,-0.0,0.0,1490732964784
13,0.9873334,0.001666687,-0.00833335,40.755936,-73.87496,0.0034649745,-0.004683264,0.0063449596,-0.0,0.0,1490732964850
14,0.99333346,0.0029999756,-0.003333374,40.755936,-73.87496,0.003336697,-0.018735047,0.009158356,-0.0,0.0,1490732964917
15,1.006,-0.005,-0.014,40.755936,-73.87496,0.005335,-0.008155,0.004785,-0.0,0.0,1490732964984
16,1.0063334,-0.0020000243,-0.014999963,40.755936,-73.87496,0.011006679,-0.008303377,0.004230022,-0.0,0.0,1490732965050
17,1.0006666,0.0013333496,-0.020666676,40.755936,-73.87496,0.0065566576,-0.008018312,0.0022116662,-0.0,0.0,1490732965117
18,1.001,0.001,-0.015,40.755936,-73.87496,0.00333,-0.013195,-0.000855,-0.0,0.0,1490732965184
19,0.99600005,0.0063332887,-0.019666601,40.755936,-73.87496,0.0037867138,-0.01520668,-0.002138329,-0.0,0.0,1490732965250
20,0.998,0.003666626,-0.019999927,40.755936,-73.87496,0.0009916321,-0.014771671,-0.004,-0.0,0.0,1490732965317
21,1.0,-0.004,-0.004,40.755936,-73.87496,0.0063857143,-0.011228572,-0.0041,-0.0,0.0,1490732965384
22,1.00285,-0.001416687,-0.016899927,40.755936,-73.87496,0.00874668,-0.0058866576,-0.004906671,-0.0,0.0,1490732965450
23,1.0043,-0.004683362,-0.02039995,40.755936,-73.87496,0.0023133203,-0.007326671,-0.0017933459,-0.0,0.0,1490732965517
24,1.0022,-0.00295,-0.0281,40.755936,-73.87496,0.00656,-0.0042,0.00448,-0.0,0.0,1490732965584
25,1.0014334,0.0022666992,-0.0332667,40.755936,-73.87496,0.0033933287,-0.008133338,0.007206671,-0.0,0.0,1490732965650
26,0.99331665,0.0019833862,-0.036450036,40.755936,-73.87496,0.0039866795,-0.010206624,0.004100012,-0.0,0.0,1490732965717
