,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp
0,-0.978,0.03,-0.147,40.801357,-73.93752,0.0424,-0.103,0.0097,4.1884327,7.454193,1490410073876
1,-0.9500001,0.08096664,-0.068066604,40.80136,-73.93752,-0.0633717,0.31309977,-0.009486567,4.1988835,7.472792,1490410073942
2,-1.0101331,0.07889984,-0.05463336,40.801365,-73.937515,-0.0037667481,0.02414349,-0.019196702,4.206316,7.48602,1490410074009
3,-0.9943,0.0225,-0.0798,40.80137,-73.937515,-0.015315,0.01119,-0.00133,4.195213,7.4662595,1490410074076
4,-0.9958999,0.05519993,-0.07033325,40.801373,-73.93751,-0.0069584413,0.01641013,-0.0013367017,4.184109,7.4464984,1490410074142
5,-0.98163325,0.06193335,-0.075199954,40.801376,-73.93751,-0.013956731,0.05260679,0.0033482898,4.173006,7.4267373,1490410074209
6,-1.0009,0.067,-0.0667,40.80138,-73.93751,0.00419,0.03339,0.002255,4.1619024,7.406976,1490410074276
7,-1.0037,0.08220005,-0.06423329,40.801384,-73.9375,0.00033670166,0.03312174,0.001423269,4.150799,7.3872156,1490410074342
8,-0.98710006,0.05193335,-0.08659986,40.801388,-73.9375,-0.009955613,0.036900043,-0.0013889137,4.1396956,7.3674555,1490410074409
9,-1.0081,0.0621,-0.0592,40.80139,-73.9375,0.0051,0.01882,0.00492,4.128592,7.3476944,1490410074476
10,-1.0022167,0.045399953,-0.070549965,40.801395,-73.93749,0.009653381,0.0051199524,0.0019533203,4.117489,7.3279333,1490410074542
11,-1.0002999,0.060833372,-0.06648324,40.8014,-73.93749,-0.0016799524,0.02207988,-0.0064466577,4.106385,7.3081727,1490410074609
12,-0.9965,0.07065,-0.07885,40.801403,-73.937485,-0.01178,0.0049,0.00912,4.095282,7.2884116,1490410074676
13,-0.98736674,0.06868336,-0.07961642,40.801407,-73.937485,-0.004306549,0.04226675,-0.0047399905,4.0841784,7.26865,1490410074742
14,-0.9953665,0.050016638,-0.06321678,40.801414,-73.937485,-0.0045667053,0.011739992,-0.0042,4.0730753,7.24889,1490410074809
15,-0.97655,0.05215,-0.06915,40.80142,-73.93748,-0.00786,0.0378,0.00932,4.0619717,7.229129,1490410074876
16,-0.9933335,0.068000026,-0.06800007,40.801422,-73.93748,-0.00016003907,0.02721659,0.014005026,4.0508685,7.209368,1490410074942
17,-0.9956668,0.04499984,-0.06833337,40.801426,-73.93747,-0.037608553,0.030790027,0.006106665,4.041365,7.1924553,1490410075009
18,-1.014,0.054,-0.058,40.80143,-73.93747,0.0083,0.0145,-0.0044,4.041692,7.193036,1490410075076
19,-0.98033345,0.050333384,-0.07166663,40.801434,-73.93747,-0.0074266405,0.02030161,0.01398829,4.042018,7.1936173,1490410075142
