,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp
0,-1.137,0.028,-0.133,40.734413,-74.00617,0.005,-0.1423,-0.0085,1.2847598,10.4211035,1490655608900
1,-0.9531665,0.028166492,-0.12083324,40.734413,-74.00617,-0.013236716,-0.026093584,-0.05193325,1.2847598,10.4211035,1490655608966
2,-1.0293335,-0.007833557,-0.105332986,40.734417,-74.00617,0.014405206,-0.05804522,-0.041164923,1.2848661,10.4315,1490655609033
3,-1.0145,-0.0135,-0.135,40.73442,-74.00617,0.021215,-0.079705,-0.002695,1.2850786,10.452293,1490655609100
4,-0.98266697,0.02500022,-0.15549965,40.73443,-74.006165,0.0014732862,-0.0629567,0.033678323,1.2852913,10.473086,1490655609166
5,-1.0053334,0.027666772,-0.1286668,40.734436,-74.006165,0.007960009,-0.09061992,0.018361615,1.285504,10.493879,1490655609233
6,-0.914,0.0365,-0.119,40.734444,-74.006165,-0.02546,0.02693,0.013215,1.2857165,10.514672,1490655609300
7,-0.94266677,-0.040833265,-0.09816686,40.734447,-74.006165,-0.01131526,-0.015651684,0.04950334,1.2859292,10.535465,1490655609366
8,-0.98310494,0.059894543,-0.116034746,40.734455,-74.006165,-0.01581383,0.00077593414,0.033099975,1.2861418,10.556259,1490655609433
9,-0.9804,0.011,-0.1659,40.734463,-74.006165,0.01735,-0.01977,-0.0306,1.2863544,10.577052,1490655609500
10,-0.9695831,0.04783313,-0.11838297,40.734467,-74.006165,0.028799865,-0.07738344,-0.04016006,1.286567,10.597845,1490655609566
11,-0.8620998,0.030850623,-0.11831673,40.734474,-74.006165,0.03166307,-0.02267661,-0.103516705,1.2867796,10.618638,1490655609633
12,-0.81505,-0.0432,-0.0734,40.73448,-74.00616,0.00896,0.0429,-0.05302,1.2869923,10.639432,1490655609700
13,-0.7999663,-0.049116664,-0.018816395,40.73449,-74.00616,-0.0032101013,-0.011173511,0.053136773,1.287205,10.660225,1490655609766
14,-0.97691745,0.17858295,-0.18690042,40.734493,-74.00616,0.014910265,0.22535591,0.03966681,1.2874175,10.681018,1490655609833
15,-1.18975,0.17175,-0.20265,40.7345,-74.00616,-0.00981,-0.02745,0.07666,1.2876302,10.701811,1490655609900
