,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp
0,1.012,-0.116,0.119,40.64457,-73.794014,0.0321,-0.037,0.0048,16.021076,-1.5418288,1489726332245
1,1.0460668,-0.14376658,0.11616687,40.64457,-73.79401,0.09481979,-0.005010377,0.0014999633,15.995916,-1.5940028,1489726332311
2,1.0281327,-0.15406646,0.050366968,40.64457,-73.79399,0.09137009,0.10219609,0.029036695,15.970756,-1.6461766,1489726332378
3,0.95325,-0.17325,0.1582,40.64457,-73.793976,0.11192,-0.05815,0.00409,15.945596,-1.6983508,1489726332445
4,1.0936826,-0.09538365,0.059667237,40.64457,-73.79397,0.04999022,0.011992646,-0.02383335,15.920437,-1.750525,1489726332511
5,1.0495331,-0.06641705,0.0756169,40.64457,-73.79395,0.013686995,0.111466385,0.00045661256,15.895275,-1.8026989,1489726332578
6,1.00255,-0.1084,0.2178,40.64457,-73.79394,0.08874,-0.04642,0.0135,15.870115,-1.8548728,1489726332645
7,1.0657996,-0.09570027,0.12163347,40.64457,-73.79393,0.08477002,-0.004867078,0.028613292,15.8449545,-1.9070469,1489726332711
8,1.0599997,-0.07498237,0.05892997,40.64457,-73.793915,0.06694504,0.091961674,0.039913405,15.819795,-1.9592209,1489726332778
9,0.935,-0.072,0.18,40.64457,-73.7939,0.066415,-0.034605,0.0292,15.794635,-2.011395,1489726332845
10,1.0009997,-0.078000315,0.13300028,40.64457,-73.79389,0.063243546,-0.053751964,0.030883338,15.769474,-2.063569,1489726332911
11,1.0293338,-0.095666945,0.12333314,40.64457,-73.79388,0.026891546,0.040167235,-0.0037983581,15.744313,-2.115743,1489726332978
12,1.062,0.003,0.085,40.644554,-73.79386,0.04354,0.108685,0.00277,15.73792,-2.1329412,1489726333045
13,0.9986666,-0.06600044,0.116334006,40.644554,-73.79385,0.07180034,0.005660088,0.04519671,15.740562,-2.1332994,1489726333111
14,1.0676666,-0.106333435,0.028333496,40.644554,-73.79384,0.0121830935,0.030248785,0.023651605,15.743205,-2.1336575,1489726333178
15,1.096,-0.151,-0.017,40.644554,-73.79383,0.037505,0.043795,-0.019225,15.745848,-2.1340156,1489726333245
16,1.1100001,-0.09866635,0.14899948,40.644554,-73.793816,0.030148206,0.027505245,-0.02123169,15.74849,-2.134374,1489726333311
17,1.0306665,-0.07899984,0.14699997,40.644554,-73.79381,0.024588335,0.011626148,-0.01128667,15.751133,-2.1347318,1489726333378
18,0.97275,-0.04375,0.15465,40.644554,-73.79379,0.04466,-0.04508,-0.02532,15.753775,-2.13509,1489726333445
19,1.1013328,-0.020600293,0.14441705,40.644554,-73.79378,0.020626862,0.021846058,-0.016653394,15.756418,-2.1354482,1489726333511
20,1.0464833,-0.052649867,0.09598361,40.644554,-73.79377,0.003000055,0.07084008,-0.007193285,15.75906,-2.1358063,1489726333578
21,0.9783,-0.04945,0.17135,40.644554,-73.793755,0.04088,-0.02892,-0.01896,15.761702,-2.1361644,1489726333645
22,1.0097166,-0.014850232,0.08776668,40.644554,-73.79375,0.03519361,0.008353369,-0.01169997,15.764345,-2.1365225,1489726333711
23,0.9941664,-0.026649866,0.17489992,40.644554,-73.79373,0.020406496,-0.045887053,-0.020766668,15.766988,-2.1368806,1489726333778
24,0.94545,0.00995,0.11645,40.644554,-73.79372,-0.00514,-0.05586,-0.02116,15.76963,-2.137239,1489726333845
25,1.0299834,-0.0036999756,0.094500124,40.644554,-73.79371,0.003939923,0.013879852,0.0023466614,15.772273,-2.137597,1489726333911
26,1.0016333,-0.030233178,0.14718351,40.644554,-73.79369,0.04090011,0.006666455,-0.008766669,15.774915,-2.137955,1489726333978
27,0.9236,-0.0209,0.1504,40.644535,-73.793686,0.025515,-0.073705,-0.008165,15.765804,-2.1443193,1489726334045
28,1.0024328,0.014699866,0.12976708,40.644535,-73.79367,0.0057200636,-0.06724895,-0.0080616465,15.751036,-2.1535752,1489726334111
29,1.0066335,0.018133301,0.08859997,40.644535,-73.79366,-0.012110066,0.018196922,0.005046665,15.736265,-2.1628313,1489726334178
30,1.0119,-0.001,0.0874,40.644535,-73.79365,0.00834,0.026625,-0.00487,15.721496,-2.1720872,1489726334245
31,0.9565999,-0.008466699,0.12899987,40.644535,-73.79363,0.02544671,-0.027933203,0.006920039,15.706726,-2.181343,1489726334311
32,0.9319003,0.0064001465,0.1442331,40.644535,-73.793625,0.0050632786,-0.077308565,0.0070049474,15.6919565,-2.190599,1489726334378
33,1.0071,0.0235,0.0848,40.644535,-73.79361,-0.00898,-0.04117,0.00141,15.677188,-2.199855,1489726334445
34,1.0331001,-0.0009000366,0.09389991,40.644535,-73.7936,0.0033832642,0.045813434,0.009079985,15.662418,-2.2091112,1489726334511
35,0.9636665,-0.0014665527,0.105500184,40.644535,-73.79359,-0.004273296,0.0046078796,0.009698327,15.647648,-2.2183669,1489726334578
36,0.9519,-0.0241,0.1712,40.644535,-73.79358,0.00385,-0.0936,-0.00925,15.632877,-2.2276227,1489726334645
37,1.0572,0.003749939,0.04830017,40.644535,-73.793564,-0.0064500035,0.04869985,0.0009666626,15.618109,-2.2368789,1489726334711
38,1.0073831,0.006833374,0.08856697,40.644535,-73.79356,0.001900105,0.02621639,0.0041666944,15.603339,-2.2461348,1489726334778
39,0.9239,-0.0088,0.1528,40.644535,-73.79354,-0.00295,-0.05785,0.0043,15.588571,-2.2553906,1489726334845
40,0.9879166,0.02559961,0.13228339,40.644535,-73.793526,0.010766768,-0.009733506,0.008849972,15.5738,-2.2646468,1489726334911
41,1.0313332,0.019550256,0.11730007,40.644535,-73.79352,0.014883324,0.019283384,0.015933337,15.559031,-2.2739024,1489726334978
42,0.9467,0.01725,0.10085,40.644516,-73.7935,-0.01595,-0.0351,0.0083,15.550669,-2.2763891,1489726335045
43,0.95978326,0.030349793,0.11295013,40.644516,-73.793495,-0.014616639,-0.05756687,0.00323333,15.545392,-2.275617,1489726335111
44,1.0495498,-0.006333252,0.10476677,40.644516,-73.79348,0.009916756,0.017083412,0.006650023,15.540115,-2.2748444,1489726335178
45,0.9688,-0.0038,0.1256,40.644516,-73.793465,0.009673684,-0.026678948,0.0038210526,15.534838,-2.2740717,1489726335245
46,0.9507997,-0.00066693116,0.11680022,40.644516,-73.79346,0.0011684949,-0.06956194,-0.006221659,15.52956,-2.2732995,1489726335311
47,1.0218,0.016533349,0.075400196,40.644516,-73.79344,-0.031096721,0.023222081,-0.023961646,15.524282,-2.2725267,1489726335378
48,0.9792,0.008,0.0806,40.644516,-73.793434,-0.012425,0.01648,-0.023575,15.519006,-2.2717543,1489726335445
49,0.9611333,-0.0050667967,0.1288669,40.644516,-73.79342,0.010608441,-0.07087332,-0.043756682,15.513729,-2.270982,1489726335511
50,0.99853367,0.053000063,0.08266657,40.644516,-73.7934,-0.015798422,-0.03452968,-0.05140833,15.508451,-2.2702093,1489726335578
51,1.069,0.0548,0.0656,40.644516,-73.793396,-0.029235,0.051465,-0.04651,15.503174,-2.2694368,1489726335645
52,0.9736001,0.034066796,0.1291331,40.644516,-73.79338,-0.020188382,-0.010416394,-0.050498325,15.497898,-2.2686644,1489726335711
53,0.9222004,0.035466712,0.16679972,40.644516,-73.793365,-0.005613384,-0.08937024,-0.047509983,15.49262,-2.267892,1489726335778
54,1.0544736,0.07005263,0.09215789,40.644516,-73.79336,-0.04433158,0.013773684,-0.05201579,15.487344,-2.2671194,1489726335845
55,0.98100036,0.061000243,0.1033333,40.644516,-73.79334,-0.0243268,0.029500384,-0.022433288,15.482066,-2.266347,1489726335911
56,0.9234168,0.010333496,0.15516639,40.644516,-73.793335,0.011200055,-0.0642138,-0.03222002,15.4767885,-2.2655745,1489726335978
57,0.9745,0.0475,0.09625,40.644497,-73.79332,-0.02866,-0.06472,-0.02582,15.46504,-2.2117867,1489726336045
58,1.049333,0.04883352,0.08183327,40.644497,-73.79331,-0.051967,-0.0034269274,-0.0076600392,15.450177,-2.1324737,1489726336111
59,1.0859158,0.024750281,0.107916854,40.644497,-73.7933,0.0061737,0.04950715,0.021393286,15.435314,-2.0531607,1489726336178
60,1.01775,0.02775,0.09675,40.644497,-73.79329,0.03222,-0.01472,0.06388,15.42045,-1.9738472,1489726336245
61,0.9861667,0.070666306,0.078333445,40.644497,-73.793274,0.010840242,-0.012873207,0.088086694,15.405586,-1.8945339,1489726336311
62,0.9503337,-0.0009166626,0.023916712,40.644497,-73.79327,-0.021386785,-0.054920208,0.06743329,15.390722,-1.8152207,1489726336378
63,0.95875,-0.0255,0.07675,40.644497,-73.79325,0.01206,-0.01888,0.04316,15.375858,-1.7359073,1489726336445
64,0.9049672,-0.018033044,0.13226631,40.644497,-73.79324,0.002184955,-0.01256474,0.010446704,15.360996,-1.656594,1489726336511
65,0.92249995,-0.018566491,0.21853255,40.644497,-73.79323,0.030468285,-0.11286157,0.03544667,15.346131,-1.577281,1489726336578
66,0.9942,0.0043,0.0491,40.644497,-73.79322,-0.007025,-0.09222,0.04971,15.331268,-1.4979675,1489726336645
67,0.9726004,-0.036832947,0.039033044,40.644497,-73.793205,-0.024785297,-0.059324678,0.058063366,15.316404,-1.4186542,1489726336711
68,1.1599662,-0.0532667,0.0015667358,40.644497,-73.7932,0.00048192262,0.019984996,0.056439962,15.30154,-1.3393412,1489726336778
69,1.0336,-0.1076,-0.0272,40.644497,-73.79318,0.01436,0.13467,0.061875,15.286678,-1.2600279,1489726336845
70,0.911167,-0.09246665,0.10456603,40.644497,-73.793175,-0.021458514,0.10037236,0.022861628,15.271813,-1.1807145,1489726336911
71,0.88149995,0.001666626,0.18266675,40.644497,-73.79316,0.023421835,-0.058505513,0.023723299,15.256949,-1.1014013,1489726336978
72,0.8957,-0.0052,0.1488,40.644485,-73.79315,0.03183,-0.15678,0.065155,15.228406,-1.1064299,1489726337045
73,0.9329329,-1.6833495e-05,0.05886704,40.644485,-73.79314,-0.03830651,-0.13609982,0.074826755,15.193276,-1.1520678,1489726337111
74,0.94706714,-0.047916688,0.02481671,40.644485,-73.79312,-0.027663248,-0.04131644,0.07091004,15.158148,-1.1977054,1489726337178
75,0.9367,-0.1397,0.01385,40.644485,-73.79311,-0.00423,0.00734,0.00388,15.123016,-1.2433431,1489726337245
76,0.92051697,-0.06975018,0.13091657,40.644485,-73.7931,0.04242982,-0.008653486,-0.01813677,15.087887,-1.288981,1489726337311
77,0.9302333,0.019433716,0.08966675,40.644485,-73.79308,0.022216547,-0.07063692,-0.01951668,15.052757,-1.3346186,1489726337378
78,0.8653,-0.017,0.06225,40.644485,-73.793076,-0.00435,-0.07741,-0.01899,15.017626,-1.3802564,1489726337445
79,0.8709332,-0.06966675,0.089383505,40.644485,-73.79306,-0.020469984,-0.12521642,-0.07222999,14.982497,-1.4258943,1489726337511
80,1.0004168,-0.006633423,0.06758319,40.644485,-73.793045,-0.013453274,-0.084043115,-0.08114,14.947367,-1.4715317,1489726337578
81,1.062,0.03965,-0.0143,40.644485,-73.79304,-0.01702,0.00699,-0.0636,14.912236,-1.5171695,1489726337645
82,1.096404,0.01475442,0.0036839407,40.644485,-73.79302,-0.022141732,0.037325136,-0.04858335,14.877107,-1.5628073,1489726337711
83,1.1950665,0.106599964,0.032866675,40.644485,-73.79301,-0.034166742,0.048766483,-0.050400045,14.841977,-1.6084449,1489726337778
84,1.2036,0.1284,0.0254,40.644485,-73.793,-0.0471,0.058975,-0.008525,14.806848,-1.6540828,1489726337845
85,1.1481996,0.066133365,0.10240015,40.644485,-73.792984,-0.05195834,0.10847486,0.0027583167,14.771717,-1.6997205,1489726337911
86,1.0574006,0.009933338,0.15506653,40.644485,-73.79297,-0.023625003,0.10842543,-0.025449915,14.736587,-1.7453581,1489726337978
87,0.9182,0.0706,0.2024,40.64447,-73.79296,-0.054275,0.0507,-0.061025,14.714446,-1.7589086,1489726338045
88,0.8294002,0.093266666,0.19006647,40.64447,-73.792946,-0.03792508,-0.06738322,-0.038016632,14.69856,-1.7570095,1489726338111
89,0.8367996,-0.0008002563,0.10466705,40.64447,-73.79294,-0.044841506,-0.127642,-0.049908284,14.682673,-1.7551105,1489726338178
90,0.8956,-0.0116,0.0522,40.64447,-73.79292,-0.0338,-0.138175,-0.076975,14.666786,-1.7532115,1489726338245
91,0.94828165,0.05970116,0.021666504,40.64447,-73.792915,-0.011700354,-0.0040667723,-0.07098006,14.650899,-1.7513125,1489726338311
92,0.9832161,0.06963352,0.02346665,40.64447,-73.7929,0.015693253,-0.014227103,-0.064873315,14.635012,-1.7494133,1489726338378
93,1.03135,0.15945,0.02325,40.64447,-73.79289,-0.03132,-0.02182,-0.05014,14.619125,-1.7475142,1489726338445
94,1.0445162,0.16700025,0.035299975,40.64447,-73.79288,-0.07347973,-0.009633215,-0.046599958,14.603239,-1.7456152,1489726338511
95,1.1341339,0.09808319,0.0772161,40.64447,-73.79287,-0.05324674,0.05980052,-0.06397331,14.587351,-1.7437162,1489726338578
96,1.14495,0.19375,0.10685,40.64447,-73.792854,-0.04588,0.118,-0.02436,14.571464,-1.741817,1489726338645
97,0.94664973,0.07061598,0.16986689,40.64447,-73.79285,-0.0217535,-0.023759827,0.04181335,14.555578,-1.739918,1489726338711
98,0.9002668,0.029666504,0.14053334,40.64447,-73.79283,-0.045419905,-0.12888668,0.0052133775,14.539691,-1.738019,1489726338778
99,0.971,0.12935,0.04785,40.64447,-73.79282,-0.06874,-0.09672,0.00272,14.523804,-1.73612,1489726338845
100,1.0299667,0.10526645,0.048166625,40.64447,-73.79281,-0.036531746,-0.013002215,0.0137017025,14.507917,-1.7342209,1489726338911
101,0.9671668,0.092,0.026500037,40.64447,-73.7928,-0.02759336,0.0014683289,0.003198346,14.49203,-1.7323217,1489726338978
102,0.997,0.1035,0.0595,40.644455,-73.792786,-0.037535,-0.02806,-0.01163,14.463967,-1.717713,1489726339045
103,1.0098333,0.10233343,0.069500156,40.644455,-73.79278,-0.065499805,-0.023761807,-0.009508283,14.43004,-1.6969849,1489726339111
104,1.039667,0.09583338,0.04833313,40.644455,-73.79276,-0.06366505,-0.008632983,-0.004640015,14.396116,-1.6762568,1489726339178
105,1.044,0.065,0.06,40.644455,-73.792755,-0.05259,-0.00705,-0.02268,14.36219,-1.6555285,1489726339245
106,1.0178332,0.07566663,0.06650006,40.644455,-73.79274,-0.051851757,0.030503146,-0.02464001,14.328263,-1.6348003,1489726339311
107,1.0181667,0.07583326,0.08866672,40.644455,-73.79273,-0.059036583,0.006903308,-0.03298329,14.294337,-1.6140721,1489726339378
108,0.9995,0.103,0.0865,40.644455,-73.792725,-0.041945,0.002445,-0.03937,14.260412,-1.593344,1489726339445
109,0.99433357,0.14700007,0.065666504,40.644455,-73.79271,-0.056366675,-0.013848537,-0.026923299,14.226486,-1.5726157,1489726339511
110,0.9659832,0.10848336,0.066933446,40.644455,-73.7927,-0.050409935,-0.013426641,-0.010116644,14.19256,-1.5518875,1489726339578
111,0.95465,0.13625,0.07245,40.644455,-73.79269,-0.04483,-0.0141,0.00045,14.158633,-1.5311593,1489726339645
112,0.9376335,0.13113339,0.08390007,40.644455,-73.79268,-0.060399964,-0.06732301,0.012783368,14.124708,-1.5104312,1489726339711
113,0.9818664,0.07404979,0.015549915,40.644455,-73.79267,-0.070533335,-0.020080056,-0.0064899917,14.090782,-1.4897029,1489726339778
114,1.0371,0.08615,0.02645,40.644455,-73.792656,-0.06404,0.05111,-0.02402,14.056857,-1.4689748,1489726339845
