,acceleration_x,acceleration_y,acceleration_z,gps_lat,gps_long,gyro_x,gyro_y,gyro_z,speed_x,speed_y,timestamp
0,-1.017,-0.108,-0.235,40.74009,-74.002304,0.1089,0.0438,0.0128,2.7838652,7.4893384,1490299485693
1,-1.0035998,-0.03806692,-0.25773332,40.74009,-74.002304,0.12569319,0.028733594,0.032526515,2.7838652,7.4893384,1490299485759
2,-0.89683306,-0.04350018,-0.2669,40.74009,-74.002304,0.1211933,-0.060400072,0.056966767,2.7838652,7.4893384,1490299485826
3,-0.9103,-0.0557,-0.2535,40.74009,-74.002304,0.14434,-0.03688,0.04668,2.7838652,7.4893384,1490299485893
4,-0.94713336,-0.06399988,-0.17630029,40.74009,-74.002304,0.11238629,-0.034107,0.038126696,2.7838652,7.4893384,1490299485959
5,-0.9780663,-0.1256003,-0.22903243,40.74009,-74.002304,0.05244608,-0.055807114,0.05089337,2.7484744,7.4768133,1490299486026
6,-0.9026,-0.0158,-0.1807,40.740093,-74.002304,0.11494,-0.05032,0.07506,2.6588774,7.445106,1490299486093
7,-1.0776662,-0.115666874,-0.23706631,40.7401,-74.0023,0.17572013,0.05078728,-0.023720032,2.5692801,7.413398,1490299486159
8,-0.9615335,-0.060066823,-0.21999988,40.740105,-74.0023,0.1805068,0.019186765,-0.0018733105,2.4796834,7.38169,1490299486226
9,-0.8999,-0.1041,-0.1544,40.74011,-74.0023,0.204,0.00574,0.017,2.3900862,7.3499823,1490299486293
10,-0.9723002,-0.11090011,-0.25173283,40.740112,-74.0023,0.23096664,0.0007137146,0.032533325,2.300489,7.318274,1490299486359
11,-0.94016606,-0.02249994,-0.21363346,40.740116,-74.00229,0.26120734,-0.04071404,0.050180208,2.2108922,7.2865663,1490299486426
12,-0.8939,-0.0624,-0.2795,40.74012,-74.00229,0.2318,-0.01004,0.0281,2.121295,7.2548585,1490299486493
13,-0.9548333,-0.08323324,-0.20790023,40.740124,-74.00229,0.18397981,-0.029966865,0.053260088,2.0316978,7.2231503,1490299486559
14,-0.96393317,-0.06160017,-0.23666687,40.740128,-74.00229,0.1724067,-0.046313517,0.04776004,1.9421008,7.1914425,1490299486626
15,-0.9571,0.07,-0.2765,40.740135,-74.00228,0.18728,-0.07928,-0.01664,1.8525037,7.1597347,1490299486693
16,-0.9694998,-0.033766393,-0.17060019,40.74014,-74.00228,0.14294674,-0.03780663,0.026700018,1.7629066,7.128027,1490299486759
17,-0.9850333,0.0027000366,-0.2004997,40.740143,-74.00228,0.098773144,0.015106538,0.028639998,1.6733096,7.0963187,1490299486826
18,-0.9431,0.0251,-0.2282,40.740147,-74.00228,0.10184,-0.06422,0.0588,1.5837125,7.064611,1490299486893
19,-0.9389167,0.06675028,-0.22758351,40.74015,-74.00228,0.042550873,0.03176144,0.04294913,1.4941151,7.0329027,1490299486959
20,-0.93016636,0.16675006,-0.21300015,40.740154,-74.00227,0.08870017,0.0028513928,0.016873442,1.440874,6.997339,1490299487026
21,-0.984,0.10975,-0.18225,40.740158,-74.00227,0.03874,0.018495,0.013275,1.4433168,6.9558687,1490299487093
22,-0.9449168,0.09816687,-0.25533321,40.74016,-74.00227,0.011208233,-0.020481661,0.033766676,1.4457595,6.914398,1490299487159
23,-0.9259996,0.19508332,-0.22483343,40.740166,-74.00227,-0.005248241,-0.03920534,0.019695126,1.4482021,6.872928,1490299487226
24,-0.9135,0.1795,-0.208,40.74017,-74.00227,-0.02069,-0.015245,0.0233,1.4506451,6.831458,1490299487293
25,-0.91141677,0.1773334,-0.23941673,40.740173,-74.00227,-0.06639179,-0.009348605,0.025601774,1.4530877,6.7899876,1490299487359
26,-0.95250005,0.18075012,-0.23825003,40.740177,-74.002266,-0.08516668,-0.022708368,-0.0005350476,1.4555305,6.7485175,1490299487426
27,-0.975,0.168,-0.18125,40.74018,-74.002266,-0.10208,-0.00432,0.01763,1.4579732,6.7070475,1490299487493
28,-0.9273334,0.13041659,-0.19841674,40.740185,-74.002266,-0.10071168,0.02376019,0.03822334,1.4604161,6.665577,1490299487559
29,-0.9402498,0.22325018,-0.265834,40.74019,-74.002266,-0.09515784,0.07097674,0.036523383,1.4628587,6.6241064,1490299487626
30,-0.9655,0.2645,-0.23125,40.740192,-74.002266,-0.070165,0.009785,0.00092,1.4653016,6.582637,1490299487693
31,-0.93741715,0.2563328,-0.2570828,40.740196,-74.00226,-0.011281515,-0.09319182,-0.038863372,1.4677442,6.5411663,1490299487759
32,-0.97316694,0.12225028,-0.21125004,40.7402,-74.00226,-0.076261505,0.023661826,-0.052638493,1.470187,6.4996963,1490299487826
33,-0.9575,0.09275,-0.17525,40.740204,-74.00226,-0.082885,0.01982,-0.02564,1.4726298,6.458226,1490299487893
34,-0.8495838,0.058666795,-0.18666665,40.740208,-74.00226,-0.083873376,-0.041778553,0.058151763,1.4750726,6.4167557,1490299487959
35,-0.91825056,0.17674968,-0.1755827,40.74021,-74.00226,-0.13383196,-0.019013144,0.052306622,1.4953582,6.3676114,1490299488026
36,-1.01375,0.16375,-0.21425,40.740215,-74.00225,-0.120625,0.000915,0.020375,1.542973,6.306713,1490299488093
37,-0.9284166,0.3789168,-0.1662505,40.74022,-74.00225,-0.11844649,-0.029483581,0.00050990965,1.5905879,6.245814,1490299488159
38,-0.94775045,0.1873334,-0.16383289,40.740223,-74.00225,-0.1138252,-0.0009363794,-0.07569345,1.6382024,6.1849155,1490299488226
39,-0.93175,0.148,-0.208,40.740227,-74.00225,-0.143325,0.01842,-0.037955,1.6858174,6.1240172,1490299488293
40,-0.95058316,0.108416736,-0.1663336,40.74023,-74.00225,-0.14600497,-0.019726792,-0.031803302,1.733432,6.0631175,1490299488359
41,-0.9854996,0.13975011,-0.17608331,40.740234,-74.00224,-0.12782323,-0.043280233,-0.0041466407,1.7810466,6.002219,1490299488426
42,-0.9535,0.21875,-0.14925,40.74024,-74.00224,-0.121215,-0.0291,0.00493,1.8286614,5.941321,1490299488493
43,-0.9738332,0.16608338,-0.17208324,40.740242,-74.00224,-0.096790016,0.018246759,-0.02702497,1.8762763,5.8804216,1490299488559
44,-0.9939165,0.23725028,-0.19158338,40.740246,-74.00224,-0.09973655,0.029426558,-0.04662663,1.9238908,5.819523,1490299488626
45,-0.9325,0.18075,-0.20525,40.74025,-74.002235,-0.09597,-0.00381,-0.02759,1.9715056,5.758625,1490299488693
46,-0.91358334,0.20558326,-0.25049964,40.740253,-74.002235,-0.12084656,-0.003970027,0.007140005,2.0191205,5.697726,1490299488759
47,-0.96525013,0.20041671,-0.22225013,40.740257,-74.002235,-0.14232163,0.031490203,-0.025338419,2.066735,5.6368275,1490299488826
48,-1.0075,0.186,-0.19275,40.74026,-74.002235,-0.161235,0.0503,-0.03461,2.1143498,5.5759287,1490299488893
49,-1.0119998,0.2110001,-0.24633326,40.74026,-74.00223,-0.1658068,0.06414715,-0.031835146,2.1619647,5.51503,1490299488959
50,-0.9774165,0.21916696,-0.26533335,40.740265,-74.00223,-0.13697985,0.02799995,-0.06166168,2.1878245,5.4363446,1490299489026
51,-0.9726,0.226,-0.2664,40.74027,-74.00223,-0.1613,0.03055,-0.05745,2.1803637,5.330417,1490299489093
52,-0.97439986,0.13200006,-0.2787332,40.740273,-74.00223,-0.16531704,0.028633708,-0.053700082,2.1729028,5.224489,1490299489159
53,-0.93693304,0.15653346,-0.31506673,40.740276,-74.00222,-0.14454994,-0.03551694,-0.03358325,2.1654422,5.118562,1490299489226
54,-0.966,0.1486,-0.2908,40.740276,-74.00222,-0.1548,-0.0019,-0.03345,2.1579814,5.0126348,1490299489293
55,-1.0285332,0.13886648,-0.2893999,40.74028,-74.00222,-0.14281675,0.031517096,-0.028766776,2.1505203,4.906707,1490299489359
56,-0.9610666,0.18933344,-0.28066674,40.740284,-74.00222,-0.1405164,0.009683253,-0.019033263,2.1430597,4.8007793,1490299489426
57,-0.967,0.1324,-0.28,40.740288,-74.00221,-0.1137,-0.0241,-0.0486,2.1355991,4.694852,1490299489493
58,-0.9200003,0.121666506,-0.30226663,40.740288,-74.00221,-0.084433295,-0.036899965,-0.034099996,2.128138,4.588924,1490299489559
59,-0.92826647,0.09273349,-0.30180028,40.74029,-74.00221,-0.0846,-0.00056671386,-0.04811663,2.1206772,4.482997,1490299489626
60,-0.9252,0.037,-0.2802,40.740295,-74.00221,-0.07755,0.01495,-0.0193,2.1132166,4.3770695,1490299489693
61,-0.9640668,0.07746671,-0.2945334,40.740295,-74.00221,-0.061733358,-0.0077666966,-0.013500022,2.1057558,4.2711415,1490299489759
62,-0.9326666,0.13026658,-0.305,40.7403,-74.002205,-0.05189999,-0.023616727,0.0030333765,2.098295,4.165214,1490299489826
63,-0.9644,0.1232,-0.2616,40.740303,-74.002205,-0.05675,0.0041,-0.0229,2.0908341,4.059286,1490299489893
64,-0.9411332,0.13333349,-0.295333,40.740303,-74.002205,-0.06456672,0.017833326,-0.03305001,2.0833733,3.9533587,1490299489959
65,-0.99360013,0.031466786,-0.26139987,40.740307,-74.002205,-0.051216617,0.050416745,-0.053383447,2.0678966,3.8652563,1490299490026
66,-1.0204,0.0134,-0.2706,40.740307,-74.0022,-0.0391,0.02905,-0.0125,2.0401423,3.8044548,1490299490093
67,-0.98480004,0.0528666,-0.23493342,40.74031,-74.0022,-0.05018364,0.0085169375,-0.009850084,2.012388,3.7436535,1490299490159
68,-0.97626626,0.08386665,-0.2345334,40.740314,-74.0022,-0.051266648,-0.009283693,0.02048342,1.9846339,3.6828525,1490299490226
69,-1.0028,0.0908,-0.3052,40.740314,-74.0022,-0.03795,0.01895,0.01255,1.9568797,3.6220512,1490299490293
70,-1.0357332,0.11133331,-0.27773315,40.74032,-74.0022,-0.030933583,-0.004566106,-0.01666684,1.9291254,3.5612497,1490299490359
71,-0.9835998,0.08973348,-0.26720038,40.74032,-74.0022,-0.022249771,-0.023783555,-0.0037499378,1.9013712,3.5004487,1490299490426
72,-0.8996,0.111,-0.2602,40.740322,-74.00219,-0.00765,-0.02865,0.0041,1.8736172,3.4396477,1490299490493
73,-0.91766655,0.09139995,-0.27720004,40.740322,-74.00219,-0.006949984,-0.01518348,-0.015533242,1.8458626,3.3788462,1490299490559
74,-0.9702,0.0742667,-0.2651336,40.740326,-74.00219,-0.028966574,0.0168167,-0.018183364,1.8181086,3.318045,1490299490626
75,-0.9642,0.108,-0.2756,40.740326,-74.00219,-0.02635,0.00605,-0.02155,1.7903544,3.2572436,1490299490693
76,-0.9935999,0.02700006,-0.24613328,40.74033,-74.00219,-0.050650243,0.026333457,-0.00073330075,1.7626001,3.1964426,1490299490759
77,-0.95900005,0.030666748,-0.23119979,40.74033,-74.00219,-0.05415003,0.033599865,0.0152333155,1.7348459,3.135641,1490299490826
78,-0.9242,0.1034,-0.2718,40.740334,-74.00218,-0.0291,0.02535,0.04355,1.7070916,3.07484,1490299490893
